,Activity,Opened,RID,St,Type,Sc,SIC_x,NAICS_x,Vio,Establishment Name,query,query_start,query_end,Case Status,Inspection Nr,Report ID,Open Date,Site Address,Mailing Address,Union Status,SIC_y,NAICS_y,Inspection Type,Scope,Advanced Notice,Ownership,Safety/Health,Close Conference,Emphasis,Close Case,activity_code_x,Investigation Nr,Event,investigation_summary_notes_1,Inspection Information - Office,investigation_summary_notes_2,investigation_summary_notes_3,Keywords,Note,Planning Guide,Violations/Penalties,Serious,Willful,Repeat,Other,Unclass,Total,activity_code_y
717,890807.015,02/15/2013,524700,OH,Complaint,Partial,,445110,2,The Kroger Co.,Kroger,2012-12-31,2022-12-31,CLOSED,890807.015,524700,02/15/2013,"The Kroger Co.
			   1428 Marion-Waldo Rd.Marion, OH 43302","1428 Marion-Waldo Rd., Marion, OH 43302",Union,,445110/Supermarkets and Other Grocery (except Convenience) Stores,Complaint,Partial,N,Private,Safety,02/15/2013,L,04/07/2014,890807.015,,,,,,,,,,Initial Penalty,"$8,000",$0,$200,$0,$0,"$8,200",890807.015
718,890807.015,02/15/2013,524700,OH,Complaint,Partial,,445110,2,The Kroger Co.,Kroger,2012-12-31,2022-12-31,CLOSED,890807.015,524700,02/15/2013,"The Kroger Co.
			   1428 Marion-Waldo Rd.Marion, OH 43302","1428 Marion-Waldo Rd., Marion, OH 43302",Union,,445110/Supermarkets and Other Grocery (except Convenience) Stores,Complaint,Partial,N,Private,Safety,02/15/2013,L,04/07/2014,890807.015,,,,,,,,,,Current Penalty,"$4,000",$0,$0,$0,$0,"$4,000",890807.015
719,890807.015,02/15/2013,524700,OH,Complaint,Partial,,445110,2,The Kroger Co.,Kroger,2012-12-31,2022-12-31,CLOSED,890807.015,524700,02/15/2013,"The Kroger Co.
			   1428 Marion-Waldo Rd.Marion, OH 43302","1428 Marion-Waldo Rd., Marion, OH 43302",Union,,445110/Supermarkets and Other Grocery (except Convenience) Stores,Complaint,Partial,N,Private,Safety,02/15/2013,L,04/07/2014,890807.015,,,,,,,,,,FTA Penalty,$0,$0,$0,$0,$0,$0,890807.015
720,316550862.0,02/07/2013,551800,IN,Complaint,Partial,5411.0,445110,3,Kroger,Kroger,2012-12-31,2022-12-31,ERROR,316550862.0,551800,02/07/2013,"Kroger
			   605 N Dixon RdKokomo, IN 46901","Attn Mike Gaines 605 N Dixon Rd, Kokomo, IN 46901",Union,5411.0,445110/Supermarkets and Other Grocery (except Convenience) Stores,Complaint,Partial,N,Private,Safety,02/14/2013,,05/05/2016,316550862.0,,,,,,,,,Safety-Manufacturing,Initial Violations,2,,1,,,3,316550862.0
721,316550862.0,02/07/2013,551800,IN,Complaint,Partial,5411.0,445110,3,Kroger,Kroger,2012-12-31,2022-12-31,ERROR,316550862.0,551800,02/07/2013,"Kroger
			   605 N Dixon RdKokomo, IN 46901","Attn Mike Gaines 605 N Dixon Rd, Kokomo, IN 46901",Union,5411.0,445110/Supermarkets and Other Grocery (except Convenience) Stores,Complaint,Partial,N,Private,Safety,02/14/2013,,05/05/2016,316550862.0,,,,,,,,,Safety-Manufacturing,Current Violations,2,,1,,,3,316550862.0
722,316550862.0,02/07/2013,551800,IN,Complaint,Partial,5411.0,445110,3,Kroger,Kroger,2012-12-31,2022-12-31,ERROR,316550862.0,551800,02/07/2013,"Kroger
			   605 N Dixon RdKokomo, IN 46901","Attn Mike Gaines 605 N Dixon Rd, Kokomo, IN 46901",Union,5411.0,445110/Supermarkets and Other Grocery (except Convenience) Stores,Complaint,Partial,N,Private,Safety,02/14/2013,,05/05/2016,316550862.0,,,,,,,,,Safety-Manufacturing,Initial Penalty,"$5,000",$0,"$25,000",$0,$0,"$30,000",316550862.0
723,316550862.0,02/07/2013,551800,IN,Complaint,Partial,5411.0,445110,3,Kroger,Kroger,2012-12-31,2022-12-31,ERROR,316550862.0,551800,02/07/2013,"Kroger
			   605 N Dixon RdKokomo, IN 46901","Attn Mike Gaines 605 N Dixon Rd, Kokomo, IN 46901",Union,5411.0,445110/Supermarkets and Other Grocery (except Convenience) Stores,Complaint,Partial,N,Private,Safety,02/14/2013,,05/05/2016,316550862.0,,,,,,,,,Safety-Manufacturing,Current Penalty,"$5,000",$0,"$25,000",$0,$0,"$30,000",316550862.0
724,316550862.0,02/07/2013,551800,IN,Complaint,Partial,5411.0,445110,3,Kroger,Kroger,2012-12-31,2022-12-31,ERROR,316550862.0,551800,02/07/2013,"Kroger
			   605 N Dixon RdKokomo, IN 46901","Attn Mike Gaines 605 N Dixon Rd, Kokomo, IN 46901",Union,5411.0,445110/Supermarkets and Other Grocery (except Convenience) Stores,Complaint,Partial,N,Private,Safety,02/14/2013,,05/05/2016,316550862.0,,,,,,,,,Safety-Manufacturing,FTA Penalty,$0,$0,$0,$0,$0,$0,316550862.0
725,316546837.0,02/01/2013,551800,IN,Complaint,Partial,5411.0,445110,1,Kroger,Kroger,2012-12-31,2022-12-31,ERROR,316546837.0,551800,02/01/2013,"Kroger
			   8150 Rockville RoadIndianapolis, IN 46214",", ,  00000",Union,5411.0,445110/Supermarkets and Other Grocery (except Convenience) Stores,Complaint,Partial,N,Private,Safety,02/01/2013,,02/28/2013,316546837.0,,,,,,,,,Safety-Manufacturing,Initial Violations,1,,,,,1,316546837.0
726,316546837.0,02/01/2013,551800,IN,Complaint,Partial,5411.0,445110,1,Kroger,Kroger,2012-12-31,2022-12-31,ERROR,316546837.0,551800,02/01/2013,"Kroger
			   8150 Rockville RoadIndianapolis, IN 46214",", ,  00000",Union,5411.0,445110/Supermarkets and Other Grocery (except Convenience) Stores,Complaint,Partial,N,Private,Safety,02/01/2013,,02/28/2013,316546837.0,,,,,,,,,Safety-Manufacturing,Current Violations,1,,,,,1,316546837.0
727,316546837.0,02/01/2013,551800,IN,Complaint,Partial,5411.0,445110,1,Kroger,Kroger,2012-12-31,2022-12-31,ERROR,316546837.0,551800,02/01/2013,"Kroger
			   8150 Rockville RoadIndianapolis, IN 46214",", ,  00000",Union,5411.0,445110/Supermarkets and Other Grocery (except Convenience) Stores,Complaint,Partial,N,Private,Safety,02/01/2013,,02/28/2013,316546837.0,,,,,,,,,Safety-Manufacturing,Initial Penalty,"$1,125",$0,$0,$0,$0,"$1,125",316546837.0
728,316546837.0,02/01/2013,551800,IN,Complaint,Partial,5411.0,445110,1,Kroger,Kroger,2012-12-31,2022-12-31,ERROR,316546837.0,551800,02/01/2013,"Kroger
			   8150 Rockville RoadIndianapolis, IN 46214",", ,  00000",Union,5411.0,445110/Supermarkets and Other Grocery (except Convenience) Stores,Complaint,Partial,N,Private,Safety,02/01/2013,,02/28/2013,316546837.0,,,,,,,,,Safety-Manufacturing,Current Penalty,$731,$0,$0,$0,$0,$731,316546837.0
729,316546837.0,02/01/2013,551800,IN,Complaint,Partial,5411.0,445110,1,Kroger,Kroger,2012-12-31,2022-12-31,ERROR,316546837.0,551800,02/01/2013,"Kroger
			   8150 Rockville RoadIndianapolis, IN 46214",", ,  00000",Union,5411.0,445110/Supermarkets and Other Grocery (except Convenience) Stores,Complaint,Partial,N,Private,Safety,02/01/2013,,02/28/2013,316546837.0,,,,,,,,,Safety-Manufacturing,FTA Penalty,$0,$0,$0,$0,$0,$0,316546837.0
730,315398230.0,01/24/2013,552652,MI,Complaint,Partial,5411.0,445110,1,Kroger Store 461,Kroger,2012-12-31,2022-12-31,ERROR,315398230.0,552652,01/24/2013,"Kroger Store 461
			   64660 Van Dyke RdWashington Twp, MI 48095",", ,  00000",Union,5411.0,445110/Supermarkets and Other Grocery (except Convenience) Stores,Complaint,Partial,N,Private,Safety,02/13/2013,,10/21/2013,315398230.0,,,,,,,,,Safety-Manufacturing,Initial Violations,1,,,,,1,315398230.0
731,315398230.0,01/24/2013,552652,MI,Complaint,Partial,5411.0,445110,1,Kroger Store 461,Kroger,2012-12-31,2022-12-31,ERROR,315398230.0,552652,01/24/2013,"Kroger Store 461
			   64660 Van Dyke RdWashington Twp, MI 48095",", ,  00000",Union,5411.0,445110/Supermarkets and Other Grocery (except Convenience) Stores,Complaint,Partial,N,Private,Safety,02/13/2013,,10/21/2013,315398230.0,,,,,,,,,Safety-Manufacturing,Current Violations,1,,,,,1,315398230.0
732,315398230.0,01/24/2013,552652,MI,Complaint,Partial,5411.0,445110,1,Kroger Store 461,Kroger,2012-12-31,2022-12-31,ERROR,315398230.0,552652,01/24/2013,"Kroger Store 461
			   64660 Van Dyke RdWashington Twp, MI 48095",", ,  00000",Union,5411.0,445110/Supermarkets and Other Grocery (except Convenience) Stores,Complaint,Partial,N,Private,Safety,02/13/2013,,10/21/2013,315398230.0,,,,,,,,,Safety-Manufacturing,Initial Penalty,"$5,000",$0,$0,$0,$0,"$5,000",315398230.0
733,315398230.0,01/24/2013,552652,MI,Complaint,Partial,5411.0,445110,1,Kroger Store 461,Kroger,2012-12-31,2022-12-31,ERROR,315398230.0,552652,01/24/2013,"Kroger Store 461
			   64660 Van Dyke RdWashington Twp, MI 48095",", ,  00000",Union,5411.0,445110/Supermarkets and Other Grocery (except Convenience) Stores,Complaint,Partial,N,Private,Safety,02/13/2013,,10/21/2013,315398230.0,,,,,,,,,Safety-Manufacturing,Current Penalty,"$5,000",$0,$0,$0,$0,"$5,000",315398230.0
734,315398230.0,01/24/2013,552652,MI,Complaint,Partial,5411.0,445110,1,Kroger Store 461,Kroger,2012-12-31,2022-12-31,ERROR,315398230.0,552652,01/24/2013,"Kroger Store 461
			   64660 Van Dyke RdWashington Twp, MI 48095",", ,  00000",Union,5411.0,445110/Supermarkets and Other Grocery (except Convenience) Stores,Complaint,Partial,N,Private,Safety,02/13/2013,,10/21/2013,315398230.0,,,,,,,,,Safety-Manufacturing,FTA Penalty,$0,$0,$0,$0,$0,$0,315398230.0
735,316597772.0,01/02/2013,453710,NC,Accident,Partial,5411.0,445110,1,The Kroger Company - Store # 366,Kroger,2012-12-31,2022-12-31,ERROR,316597772.0,453710,01/02/2013,"The Kroger Company - Store # 366
			   1802 North Pointe DriveDurham, NC 27705",", ,  00000",Union,5411.0,445110/Supermarkets and Other Grocery (except Convenience) Stores,Accident,Partial,N,Private,Safety,04/24/2013,,07/09/2013,316597772.0,,,,,,,,,Safety-Manufacturing,Initial Violations,1,,,,,1,316597772.0
736,316597772.0,01/02/2013,453710,NC,Accident,Partial,5411.0,445110,1,The Kroger Company - Store # 366,Kroger,2012-12-31,2022-12-31,ERROR,316597772.0,453710,01/02/2013,"The Kroger Company - Store # 366
			   1802 North Pointe DriveDurham, NC 27705",", ,  00000",Union,5411.0,445110/Supermarkets and Other Grocery (except Convenience) Stores,Accident,Partial,N,Private,Safety,04/24/2013,,07/09/2013,316597772.0,,,,,,,,,Safety-Manufacturing,Current Violations,1,,,,,1,316597772.0
737,316597772.0,01/02/2013,453710,NC,Accident,Partial,5411.0,445110,1,The Kroger Company - Store # 366,Kroger,2012-12-31,2022-12-31,ERROR,316597772.0,453710,01/02/2013,"The Kroger Company - Store # 366
			   1802 North Pointe DriveDurham, NC 27705",", ,  00000",Union,5411.0,445110/Supermarkets and Other Grocery (except Convenience) Stores,Accident,Partial,N,Private,Safety,04/24/2013,,07/09/2013,316597772.0,,,,,,,,,Safety-Manufacturing,Initial Penalty,"$4,000",$0,$0,$0,$0,"$4,000",316597772.0
738,316597772.0,01/02/2013,453710,NC,Accident,Partial,5411.0,445110,1,The Kroger Company - Store # 366,Kroger,2012-12-31,2022-12-31,ERROR,316597772.0,453710,01/02/2013,"The Kroger Company - Store # 366
			   1802 North Pointe DriveDurham, NC 27705",", ,  00000",Union,5411.0,445110/Supermarkets and Other Grocery (except Convenience) Stores,Accident,Partial,N,Private,Safety,04/24/2013,,07/09/2013,316597772.0,,,,,,,,,Safety-Manufacturing,Current Penalty,"$3,000",$0,$0,$0,$0,"$3,000",316597772.0
739,316597772.0,01/02/2013,453710,NC,Accident,Partial,5411.0,445110,1,The Kroger Company - Store # 366,Kroger,2012-12-31,2022-12-31,ERROR,316597772.0,453710,01/02/2013,"The Kroger Company - Store # 366
			   1802 North Pointe DriveDurham, NC 27705",", ,  00000",Union,5411.0,445110/Supermarkets and Other Grocery (except Convenience) Stores,Accident,Partial,N,Private,Safety,04/24/2013,,07/09/2013,316597772.0,,,,,,,,,Safety-Manufacturing,FTA Penalty,$0,$0,$0,$0,$0,$0,316597772.0
740,805841.015,01/02/2013,626600,TX,Fat/Cat,Partial,,445110,1,Kroger Co.,Kroger,2012-12-31,2022-12-31,CLOSED,805841.015,626600,01/02/2013,"Kroger Co.
			   15802 Champion Forest DrSpring, TX 77379","19245 David Memorial Dr., Shenandoah, TX 77385",NonUnion,,445110/Supermarkets and Other Grocery (except Convenience) Stores,Fat/Cat,Partial,N,Private,Safety,01/02/2013,,03/20/2013,805841.015,37436.015,12/05/2012,Employee Trips And Later Is Killed,Houston North, ,"On December 5, 2012, an employee was stocking shelves in the beer and wine area when the employee tripped over a section of damaged wood flooring that was stick ing up. The employee received a broken hip that required surgery and later died from complications resulting from the surgery.","fall, hip, tripped",,,Initial Violations,1,,,,,1,805841.015
741,805841.015,01/02/2013,626600,TX,Fat/Cat,Partial,,445110,1,Kroger Co.,Kroger,2012-12-31,2022-12-31,CLOSED,805841.015,626600,01/02/2013,"Kroger Co.
			   15802 Champion Forest DrSpring, TX 77379","19245 David Memorial Dr., Shenandoah, TX 77385",NonUnion,,445110/Supermarkets and Other Grocery (except Convenience) Stores,Fat/Cat,Partial,N,Private,Safety,01/02/2013,,03/20/2013,805841.015,37436.015,12/05/2012,Employee Trips And Later Is Killed,Houston North, ,"On December 5, 2012, an employee was stocking shelves in the beer and wine area when the employee tripped over a section of damaged wood flooring that was stick ing up. The employee received a broken hip that required surgery and later died from complications resulting from the surgery.","fall, hip, tripped",,,Current Violations,,,,1,,1,805841.015
742,805841.015,01/02/2013,626600,TX,Fat/Cat,Partial,,445110,1,Kroger Co.,Kroger,2012-12-31,2022-12-31,CLOSED,805841.015,626600,01/02/2013,"Kroger Co.
			   15802 Champion Forest DrSpring, TX 77379","19245 David Memorial Dr., Shenandoah, TX 77385",NonUnion,,445110/Supermarkets and Other Grocery (except Convenience) Stores,Fat/Cat,Partial,N,Private,Safety,01/02/2013,,03/20/2013,805841.015,37436.015,12/05/2012,Employee Trips And Later Is Killed,Houston North, ,"On December 5, 2012, an employee was stocking shelves in the beer and wine area when the employee tripped over a section of damaged wood flooring that was stick ing up. The employee received a broken hip that required surgery and later died from complications resulting from the surgery.","fall, hip, tripped",,,Initial Penalty,"$7,000",$0,$0,$0,$0,"$7,000",805841.015
743,805841.015,01/02/2013,626600,TX,Fat/Cat,Partial,,445110,1,Kroger Co.,Kroger,2012-12-31,2022-12-31,CLOSED,805841.015,626600,01/02/2013,"Kroger Co.
			   15802 Champion Forest DrSpring, TX 77379","19245 David Memorial Dr., Shenandoah, TX 77385",NonUnion,,445110/Supermarkets and Other Grocery (except Convenience) Stores,Fat/Cat,Partial,N,Private,Safety,01/02/2013,,03/20/2013,805841.015,37436.015,12/05/2012,Employee Trips And Later Is Killed,Houston North, ,"On December 5, 2012, an employee was stocking shelves in the beer and wine area when the employee tripped over a section of damaged wood flooring that was stick ing up. The employee received a broken hip that required surgery and later died from complications resulting from the surgery.","fall, hip, tripped",,,Current Penalty,$0,$0,$0,"$7,000",$0,"$7,000",805841.015
744,805841.015,01/02/2013,626600,TX,Fat/Cat,Partial,,445110,1,Kroger Co.,Kroger,2012-12-31,2022-12-31,CLOSED,805841.015,626600,01/02/2013,"Kroger Co.
			   15802 Champion Forest DrSpring, TX 77379","19245 David Memorial Dr., Shenandoah, TX 77385",NonUnion,,445110/Supermarkets and Other Grocery (except Convenience) Stores,Fat/Cat,Partial,N,Private,Safety,01/02/2013,,03/20/2013,805841.015,37436.015,12/05/2012,Employee Trips And Later Is Killed,Houston North, ,"On December 5, 2012, an employee was stocking shelves in the beer and wine area when the employee tripped over a section of damaged wood flooring that was stick ing up. The employee received a broken hip that required surgery and later died from complications resulting from the surgery.","fall, hip, tripped",,,FTA Penalty,$0,$0,$0,$0,$0,$0,805841.015
745,316852474.0,11/14/2012,355111,VA,Complaint,Partial,5411.0,445110,1,Kroger Co,Kroger,2010-01-01,2012-12-30,ERROR,316852474.0,355111,11/14/2012,"Kroger Co
			   Store #501, 2821 Hicks RoadNorth Chesterfield, VA 23235","2821 Hicks Road, North Chesterfield, VA 23235",NonUnion,5411.0,445110/Supermarkets and Other Grocery (except Convenience) Stores,Complaint,Partial,N,Private,Safety,11/14/2012,,03/26/2013,316852474.0,,,,,,,,,,Initial Violations,,,1,,,1,316852474.0
746,316852474.0,11/14/2012,355111,VA,Complaint,Partial,5411.0,445110,1,Kroger Co,Kroger,2010-01-01,2012-12-30,ERROR,316852474.0,355111,11/14/2012,"Kroger Co
			   Store #501, 2821 Hicks RoadNorth Chesterfield, VA 23235","2821 Hicks Road, North Chesterfield, VA 23235",NonUnion,5411.0,445110/Supermarkets and Other Grocery (except Convenience) Stores,Complaint,Partial,N,Private,Safety,11/14/2012,,03/26/2013,316852474.0,,,,,,,,,,Current Violations,,,1,,,1,316852474.0
747,316852474.0,11/14/2012,355111,VA,Complaint,Partial,5411.0,445110,1,Kroger Co,Kroger,2010-01-01,2012-12-30,ERROR,316852474.0,355111,11/14/2012,"Kroger Co
			   Store #501, 2821 Hicks RoadNorth Chesterfield, VA 23235","2821 Hicks Road, North Chesterfield, VA 23235",NonUnion,5411.0,445110/Supermarkets and Other Grocery (except Convenience) Stores,Complaint,Partial,N,Private,Safety,11/14/2012,,03/26/2013,316852474.0,,,,,,,,,,Initial Penalty,$0,$0,"$10,500",$0,$0,"$10,500",316852474.0
748,316852474.0,11/14/2012,355111,VA,Complaint,Partial,5411.0,445110,1,Kroger Co,Kroger,2010-01-01,2012-12-30,ERROR,316852474.0,355111,11/14/2012,"Kroger Co
			   Store #501, 2821 Hicks RoadNorth Chesterfield, VA 23235","2821 Hicks Road, North Chesterfield, VA 23235",NonUnion,5411.0,445110/Supermarkets and Other Grocery (except Convenience) Stores,Complaint,Partial,N,Private,Safety,11/14/2012,,03/26/2013,316852474.0,,,,,,,,,,Current Penalty,$0,$0,"$10,500",$0,$0,"$10,500",316852474.0
749,316852474.0,11/14/2012,355111,VA,Complaint,Partial,5411.0,445110,1,Kroger Co,Kroger,2010-01-01,2012-12-30,ERROR,316852474.0,355111,11/14/2012,"Kroger Co
			   Store #501, 2821 Hicks RoadNorth Chesterfield, VA 23235","2821 Hicks Road, North Chesterfield, VA 23235",NonUnion,5411.0,445110/Supermarkets and Other Grocery (except Convenience) Stores,Complaint,Partial,N,Private,Safety,11/14/2012,,03/26/2013,316852474.0,,,,,,,,,,FTA Penalty,$0,$0,$0,$0,$0,$0,316852474.0
750,669699.015,10/04/2012,522500,OH,Complaint,Partial,,493120,1,Kroger Distribution Center,Kroger,2010-01-01,2012-12-30,CLOSED,669699.015,522500,10/04/2012,"Kroger Distribution Center
			   2000 Nutter Farms LaneDelaware, OH 43015","2000 Nutter Farms Lane, Delaware, OH 43015",Union,,493120/Refrigerated Warehousing and Storage,Complaint,Partial,N,Private,Safety,10/04/2012,L,04/14/2014,669699.015,,,,,,,,,,Initial Violations,,,1,,,1,669699.015
751,669699.015,10/04/2012,522500,OH,Complaint,Partial,,493120,1,Kroger Distribution Center,Kroger,2010-01-01,2012-12-30,CLOSED,669699.015,522500,10/04/2012,"Kroger Distribution Center
			   2000 Nutter Farms LaneDelaware, OH 43015","2000 Nutter Farms Lane, Delaware, OH 43015",Union,,493120/Refrigerated Warehousing and Storage,Complaint,Partial,N,Private,Safety,10/04/2012,L,04/14/2014,669699.015,,,,,,,,,,Current Violations,1,,,,,1,669699.015
752,669699.015,10/04/2012,522500,OH,Complaint,Partial,,493120,1,Kroger Distribution Center,Kroger,2010-01-01,2012-12-30,CLOSED,669699.015,522500,10/04/2012,"Kroger Distribution Center
			   2000 Nutter Farms LaneDelaware, OH 43015","2000 Nutter Farms Lane, Delaware, OH 43015",Union,,493120/Refrigerated Warehousing and Storage,Complaint,Partial,N,Private,Safety,10/04/2012,L,04/14/2014,669699.015,,,,,,,,,,Initial Penalty,$0,$0,"$25,000",$0,$0,"$25,000",669699.015
753,669699.015,10/04/2012,522500,OH,Complaint,Partial,,493120,1,Kroger Distribution Center,Kroger,2010-01-01,2012-12-30,CLOSED,669699.015,522500,10/04/2012,"Kroger Distribution Center
			   2000 Nutter Farms LaneDelaware, OH 43015","2000 Nutter Farms Lane, Delaware, OH 43015",Union,,493120/Refrigerated Warehousing and Storage,Complaint,Partial,N,Private,Safety,10/04/2012,L,04/14/2014,669699.015,,,,,,,,,,Current Penalty,"$7,000",$0,$0,$0,$0,"$7,000",669699.015
754,669699.015,10/04/2012,522500,OH,Complaint,Partial,,493120,1,Kroger Distribution Center,Kroger,2010-01-01,2012-12-30,CLOSED,669699.015,522500,10/04/2012,"Kroger Distribution Center
			   2000 Nutter Farms LaneDelaware, OH 43015","2000 Nutter Farms Lane, Delaware, OH 43015",Union,,493120/Refrigerated Warehousing and Storage,Complaint,Partial,N,Private,Safety,10/04/2012,L,04/14/2014,669699.015,,,,,,,,,,FTA Penalty,$0,$0,$0,$0,$0,$0,669699.015
755,316608942.0,08/22/2012,355123,VA,Complaint,Partial,5411.0,445110,4,Kroger,Kroger,2010-01-01,2012-12-30,ERROR,316608942.0,355123,08/22/2012,"Kroger
			   72 Kingston DriveDaleville, VA 24083",", ,  00000",Union,5411.0,445110/Supermarkets and Other Grocery (except Convenience) Stores,Complaint,Partial,N,Private,Health,08/22/2012,,09/18/2012,316608942.0,,,,,,,,,Health-Manufacturing,Initial Violations,1,,,3,,4,316608942.0
756,316608942.0,08/22/2012,355123,VA,Complaint,Partial,5411.0,445110,4,Kroger,Kroger,2010-01-01,2012-12-30,ERROR,316608942.0,355123,08/22/2012,"Kroger
			   72 Kingston DriveDaleville, VA 24083",", ,  00000",Union,5411.0,445110/Supermarkets and Other Grocery (except Convenience) Stores,Complaint,Partial,N,Private,Health,08/22/2012,,09/18/2012,316608942.0,,,,,,,,,Health-Manufacturing,Current Violations,1,,,3,,4,316608942.0
757,316608942.0,08/22/2012,355123,VA,Complaint,Partial,5411.0,445110,4,Kroger,Kroger,2010-01-01,2012-12-30,ERROR,316608942.0,355123,08/22/2012,"Kroger
			   72 Kingston DriveDaleville, VA 24083",", ,  00000",Union,5411.0,445110/Supermarkets and Other Grocery (except Convenience) Stores,Complaint,Partial,N,Private,Health,08/22/2012,,09/18/2012,316608942.0,,,,,,,,,Health-Manufacturing,Initial Penalty,"$1,575",$0,$0,$0,$0,"$1,575",316608942.0
758,316608942.0,08/22/2012,355123,VA,Complaint,Partial,5411.0,445110,4,Kroger,Kroger,2010-01-01,2012-12-30,ERROR,316608942.0,355123,08/22/2012,"Kroger
			   72 Kingston DriveDaleville, VA 24083",", ,  00000",Union,5411.0,445110/Supermarkets and Other Grocery (except Convenience) Stores,Complaint,Partial,N,Private,Health,08/22/2012,,09/18/2012,316608942.0,,,,,,,,,Health-Manufacturing,Current Penalty,"$1,102",$0,$0,$0,$0,"$1,102",316608942.0
759,316608942.0,08/22/2012,355123,VA,Complaint,Partial,5411.0,445110,4,Kroger,Kroger,2010-01-01,2012-12-30,ERROR,316608942.0,355123,08/22/2012,"Kroger
			   72 Kingston DriveDaleville, VA 24083",", ,  00000",Union,5411.0,445110/Supermarkets and Other Grocery (except Convenience) Stores,Complaint,Partial,N,Private,Health,08/22/2012,,09/18/2012,316608942.0,,,,,,,,,Health-Manufacturing,FTA Penalty,$0,$0,$0,$0,$0,$0,316608942.0
760,536598.015,07/25/2012,522500,OH,Complaint,Partial,,445110,2,Kroger #922,Kroger,2010-01-01,2012-12-30,CLOSED,536598.015,522500,07/25/2012,"Kroger #922
			   1735 North Memorial DriveLancaster, OH 43130","1735 North Memorial Drive, Lancaster, OH 43130",Union,,445110/Supermarkets and Other Grocery (except Convenience) Stores,Complaint,Partial,N,Private,Health,07/25/2012,,10/23/2012,536598.015,,,,,,,,,,Initial Violations,2,,,,,2,536598.015
761,536598.015,07/25/2012,522500,OH,Complaint,Partial,,445110,2,Kroger #922,Kroger,2010-01-01,2012-12-30,CLOSED,536598.015,522500,07/25/2012,"Kroger #922
			   1735 North Memorial DriveLancaster, OH 43130","1735 North Memorial Drive, Lancaster, OH 43130",Union,,445110/Supermarkets and Other Grocery (except Convenience) Stores,Complaint,Partial,N,Private,Health,07/25/2012,,10/23/2012,536598.015,,,,,,,,,,Current Violations,2,,,,,2,536598.015
762,536598.015,07/25/2012,522500,OH,Complaint,Partial,,445110,2,Kroger #922,Kroger,2010-01-01,2012-12-30,CLOSED,536598.015,522500,07/25/2012,"Kroger #922
			   1735 North Memorial DriveLancaster, OH 43130","1735 North Memorial Drive, Lancaster, OH 43130",Union,,445110/Supermarkets and Other Grocery (except Convenience) Stores,Complaint,Partial,N,Private,Health,07/25/2012,,10/23/2012,536598.015,,,,,,,,,,Initial Penalty,"$5,610",$0,$0,$0,$0,"$5,610",536598.015
763,536598.015,07/25/2012,522500,OH,Complaint,Partial,,445110,2,Kroger #922,Kroger,2010-01-01,2012-12-30,CLOSED,536598.015,522500,07/25/2012,"Kroger #922
			   1735 North Memorial DriveLancaster, OH 43130","1735 North Memorial Drive, Lancaster, OH 43130",Union,,445110/Supermarkets and Other Grocery (except Convenience) Stores,Complaint,Partial,N,Private,Health,07/25/2012,,10/23/2012,536598.015,,,,,,,,,,Current Penalty,"$3,927",$0,$0,$0,$0,"$3,927",536598.015
764,536598.015,07/25/2012,522500,OH,Complaint,Partial,,445110,2,Kroger #922,Kroger,2010-01-01,2012-12-30,CLOSED,536598.015,522500,07/25/2012,"Kroger #922
			   1735 North Memorial DriveLancaster, OH 43130","1735 North Memorial Drive, Lancaster, OH 43130",Union,,445110/Supermarkets and Other Grocery (except Convenience) Stores,Complaint,Partial,N,Private,Health,07/25/2012,,10/23/2012,536598.015,,,,,,,,,,FTA Penalty,$0,$0,$0,$0,$0,$0,536598.015
765,283858.015,03/29/2012,522500,OH,Complaint,Partial,,493120,1,Kroger Great Lakes Distribution Center,Kroger,2010-01-01,2012-12-30,CLOSED,283858.015,522500,03/29/2012,"Kroger Great Lakes Distribution Center
			   2000 Nutter Farms LaneDelaware, OH 43015","2000 Nutter Farms Lane, Delaware, OH 43015",Union,,493120/Refrigerated Warehousing and Storage,Complaint,Partial,N,Private,Safety,03/29/2012,L,06/14/2012,283858.015,,,,,,,,,,Initial Violations,1,,,,,1,283858.015
766,283858.015,03/29/2012,522500,OH,Complaint,Partial,,493120,1,Kroger Great Lakes Distribution Center,Kroger,2010-01-01,2012-12-30,CLOSED,283858.015,522500,03/29/2012,"Kroger Great Lakes Distribution Center
			   2000 Nutter Farms LaneDelaware, OH 43015","2000 Nutter Farms Lane, Delaware, OH 43015",Union,,493120/Refrigerated Warehousing and Storage,Complaint,Partial,N,Private,Safety,03/29/2012,L,06/14/2012,283858.015,,,,,,,,,,Current Violations,,,,1,,1,283858.015
767,283858.015,03/29/2012,522500,OH,Complaint,Partial,,493120,1,Kroger Great Lakes Distribution Center,Kroger,2010-01-01,2012-12-30,CLOSED,283858.015,522500,03/29/2012,"Kroger Great Lakes Distribution Center
			   2000 Nutter Farms LaneDelaware, OH 43015","2000 Nutter Farms Lane, Delaware, OH 43015",Union,,493120/Refrigerated Warehousing and Storage,Complaint,Partial,N,Private,Safety,03/29/2012,L,06/14/2012,283858.015,,,,,,,,,,Initial Penalty,"$4,675",$0,$0,$0,$0,"$4,675",283858.015
