Unnamed: 0,Activity,Opened,RID,St,Type,Sc,SIC_x,NAICS_x,Vio,Establishment Name,query,query_start,query_end,Case Status,Inspection Nr,Report ID,Open Date,Site Address,Mailing Address,Union Status,SIC_y,NAICS_y,Inspection Type,Scope,Advanced Notice,Ownership,Safety/Health,Close Conference,Emphasis,Close Case,activity_code_x,Investigation Nr,Event,investigation_summary_notes_1,Inspection Information - Office,investigation_summary_notes_2,investigation_summary_notes_3,Keywords,Planning Guide,Violations/Penalties,Serious,Willful,Repeat,Other,Unclass,Total,activity_code_y
302,313826208.0,03/15/2011,453710,NC,Complaint,Partial,5331.0,452990,3,"Dolgencorp, Llc Dba Dollar General Store #10220",Dollar General,2010-01-01,2012-12-18,ERROR,313826208.0,453710,03/15/2011,"Dolgencorp, Llc Dba Dollar General Store #10220
			   1918 N. Us Hwy 220Ellerbe, NC 28338",", ,  00000",NonUnion,5331.0,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,03/15/2011,,05/02/2011,313826208.0,,,,,,,,Safety-Manufacturing,Initial Penalty,$0,$0,$0,$0,$0,$0,313826208.0
310,314910894.0,01/19/2011,729300,MO,Complaint,Partial,5311.0,452112,2,Dollar General,Dollar General,2010-01-01,2012-12-18,ERROR,314910894.0,729300,01/19/2011,"Dollar General
			   210 Plutarch StreetMarble Hill, MO 63764",", ,  00000",NonUnion,5311.0,452112/Discount Department Stores,Complaint,Partial,N,Private,Health,01/19/2011,,03/15/2011,314910894.0,,,,,,,,,Initial Penalty,"$8,500",$0,$0,$0,$0,"$8,500",314910894.0
311,314276445.0,12/22/2010,636900,TX,Complaint,Partial,5331.0,452990,2,Dollar General,Dollar General,2010-01-01,2012-12-18,ERROR,314276445.0,636900,12/22/2010,"Dollar General
			   6738 Lake Worth Blvd. Ste. DFort Worth, TX 76135",", ,  00000",NonUnion,5331.0,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,12/22/2010,,07/14/2011,314276445.0,,,,,,,,,Initial Penalty,"$6,000",$0,"$1,000",$0,$0,"$7,000",314276445.0
312,311879084.0,10/01/2010,336000,PA,Complaint,Partial,5331.0,452990,2,Dollar General #4965,Dollar General,2010-01-01,2012-12-18,ERROR,311879084.0,336000,10/01/2010,"Dollar General #4965
			   2315 W 12th StErie, PA 16505",", ,  00000",NonUnion,5331.0,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,10/01/2010,,12/30/2010,311879084.0,,,,,,,,,Initial Penalty,"$4,000",$0,$0,$0,$0,"$4,000",311879084.0
313,314380197.0,09/08/2010,453710,NC,Complaint,Partial,5331.0,452990,1,Dollar General Store #2449,Dollar General,2010-01-01,2012-12-18,ERROR,314380197.0,453710,09/08/2010,"Dollar General Store #2449
			   724 Us Highway 64 EastPlymouth, NC 27962",", ,  00000",NonUnion,5331.0,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,09/08/2010,S,11/18/2010,314380197.0,,,,,,,,Safety-Manufacturing,Initial Penalty,"$3,500",$0,$0,$0,$0,"$3,500",314380197.0
314,311809008.0,07/16/2010,317300,DE,Complaint,Partial,5331.0,452990,4,Dollar General Store #4329,Dollar General,2010-01-01,2012-12-18,ERROR,311809008.0,317300,07/16/2010,"Dollar General Store #4329
			   33266 Coastal HighwayBethany Beach, DE 19930","100 Mission Ridge, Goodlettsville, TN 37022",NonUnion,5331.0,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,07/16/2010,S,09/15/2010,311809008.0,,,,,,,,,Initial Penalty,"$9,000",$0,"$7,500",$0,$0,"$16,500",311809008.0
315,314300492.0,07/02/2010,625400,TX,Complaint,Complete,5331.0,452990,6,Dollar General Store,Dollar General,2010-01-01,2012-12-18,ERROR,314300492.0,625400,07/02/2010,"Dollar General Store
			   405 East Braker LaneAustin, TX 78753",", ,  00000",NonUnion,5331.0,452990/All Other General Merchandise Stores,Complaint,Complete,N,Private,Health,07/02/2010,,02/24/2011,314300492.0,,,,,,,,,Initial Penalty,"$3,780",$0,$0,$0,$0,"$3,780",314300492.0
316,314418914.0,04/29/2010,729300,MO,Complaint,Partial,5311.0,452112,3,Dollar General Corporation,Dollar General,2010-01-01,2012-12-18,ERROR,314418914.0,729300,04/29/2010,"Dollar General Corporation
			   8 Lincoln CenterTroy, MO 63379",", ,  00000",NonUnion,5311.0,452112/Discount Department Stores,Complaint,Partial,N,Private,Safety,04/29/2010,L,10/05/2010,314418914.0,,,,,,,,Safety-Manufacturing,Initial Penalty,"$7,500",$0,$0,$0,$0,"$7,500",314418914.0
317,314337262.0,03/23/2010,213600,NY,Complaint,Partial,5399.0,452990,4,Dollar General,Dollar General,2010-01-01,2012-12-18,ERROR,314337262.0,213600,03/23/2010,"Dollar General
			   315 West Ferry StreetBuffalo, NY 14213",", ,  00000",NonUnion,5399.0,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,03/23/2010,,07/01/2010,314337262.0,,,,,,,,,Initial Penalty,"$5,250",$0,$0,$0,$0,"$5,250",314337262.0
318,313407330.0,01/22/2010,728500,MO,Complaint,Partial,5331.0,452990,1,Dollar General,Dollar General,2010-01-01,2012-12-18,ERROR,313407330.0,728500,01/22/2010,"Dollar General
			   130 South Main StreetClinton, MO 64735","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,5331.0,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,02/17/2010,,03/26/2010,313407330.0,,,,,,,,,Initial Penalty,"$1,125",$0,$0,$0,$0,"$1,125",313407330.0
319,1595340.015,05/10/2022,111100,ME,Fat/Cat,Complete,,452319,1,"Dg Retail, Llc",DG Retail,2012-12-19,2022-12-19,CLOSED,1595340.015,111100,05/10/2022,"Dg Retail, Llc
			   872 Hudson RoadGlenburn, ME 04401","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452319,Fat/Cat,Complete,N,Private,Safety,07/22/2022,,09/21/2022,1595340.015,146151.015,05/09/2022,Employee Dies After Collapsing At Store,Augusta, ,"At 8:30 p.m. on May 9, 2022, an employee was stocking shelves in a retail store. The employee collapsed and  died from an unspecified body system illness and/o r injury.","illness, material handling, retail, unresponsive",,Initial Penalty,$0,$0,$0,"$10,360",$0,"$10,360",1595340.015
320,1595364.015,05/10/2022,111100,ME,Referral,Partial,,452319,2,"Dg Retail, Llc",DG Retail,2012-12-19,2022-12-19,CLOSED,1595364.015,111100,05/10/2022,"Dg Retail, Llc
			   872 Hudson RoadGlenburn, ME 04401","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452319,Referral,Partial,N,Private,Safety,07/22/2022,,12/19/2022,1595364.015,,,,,,,,,Initial Penalty,$0,$0,"$10,360",$0,$0,"$10,360",1595364.015
321,1593531.015,05/04/2022,855610,WY,Complaint,Partial,,452319,1,"Dg Retail, Llc",DG Retail,2012-12-19,2022-12-19,CLOSED,1593531.015,855610,05/04/2022,"Dg Retail, Llc
			   1501 E. ShoshoneGillette, WY 82718","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452319,Complaint,Partial,N,Private,Safety,05/04/2022,,08/17/2022,1593531.015,,,,,,,,,Initial Penalty,"$8,051",$0,$0,$0,$0,"$8,051",1593531.015
322,1588930.015,03/29/2022,1054115,OR,Complaint,Partial,5331.0,452990,1,317730197 - Dg Retail Llc,DG Retail,2012-12-19,2022-12-19,OPEN,1588930.015,1054115,03/29/2022,"317730197 - Dg Retail Llc
			   450 Baltimore StElgin, OR 97827","100 Mission Rdg, Goodlettsville, TN 37072",NonUnion,5331.0,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,04/13/2022,,,1588930.015,,,,,,,,,Initial Penalty,$165,$0,$0,$0,$0,$165,1588930.015
323,1572839.015,01/14/2022,111700,NH,Complaint,Partial,,452210,2,"Dg Retail, Llc",DG Retail,2012-12-19,2022-12-19,OPEN,1572839.015,111700,01/14/2022,"Dg Retail, Llc
			   231 North Main StTroy, NH 03465","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452210,Complaint,Partial,N,Private,Safety,01/14/2022,,,1572839.015,,,,,,,,,Initial Penalty,"$11,396",$0,"$91,157",$0,$0,"$102,553",1572839.015
324,1571816.015,12/28/2021,155010,VT,Complaint,Partial,,452319,3,"Dg Retail, Llc",DG Retail,2012-12-19,2022-12-19,CLOSED,1571816.015,155010,12/28/2021,"Dg Retail, Llc
			   74 S Main StreetBarre, VT 05641","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452319,Complaint,Partial,N,Private,Safety,12/28/2021,,06/06/2022,1571816.015,,,,,,,,,Initial Penalty,$0,$0,"$68,265",$0,$0,"$68,265",1571816.015
325,1555839.015,10/01/2021,111100,ME,Complaint,Partial,,452319,3,"Dg Retail, Llc",DG Retail,2012-12-19,2022-12-19,CLOSED,1555839.015,111100,10/01/2021,"Dg Retail, Llc
			   1748 Us Route 1Sullivan, ME 04664","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452319,Complaint,Partial,N,Private,Safety,01/13/2022,,03/30/2022,1555839.015,,,,,,,,,Initial Penalty,$0,"$136,736","$22,792",$0,$0,"$159,528",1555839.015
326,1468409.015,03/06/2020,134000,MA,Complaint,Partial,,452990,5,"Dg Retail, Llc",DG Retail,2012-12-19,2022-12-19,CLOSED,1468409.015,134000,03/06/2020,"Dg Retail, Llc
			   450 Nashua RoadDracut, MA 01826","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,03/06/2020,,11/09/2020,1468409.015,,,,,,,,,Initial Penalty,"$13,494","$614,917",$0,$0,$0,"$628,411",1468409.015
327,1437320.015,09/16/2019,1054116,OR,Complaint,Partial,5331.0,452990,4,317725504 - Dg Retail Llc,DG Retail,2012-12-19,2022-12-19,CLOSED,1437320.015,1054116,09/16/2019,"317725504 - Dg Retail Llc
			   205 2nd AveGold Hill, OR 97525","100 Mission Rdg, Goodlettsville, TN 37072",NonUnion,5331.0,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,10/11/2019,P,04/06/2020,1437320.015,,,,,,,,,Initial Penalty,"$1,300",$0,$0,$300,$0,"$1,600",1437320.015
328,1263467.015,09/08/2017,155010,VT,Referral,Partial,,452990,2,"Dg Retail, Llc",DG Retail,2012-12-19,2022-12-19,CLOSED,1263467.015,155010,09/08/2017,"Dg Retail, Llc
			   1032 Prim RoadColchester, VT 05446","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452990/All Other General Merchandise Stores,Referral,Partial,N,Private,Safety,09/08/2017,,03/21/2018,1263467.015,,,,,,,,,Initial Penalty,"$2,430",$0,$0,$0,$0,"$2,430",1263467.015
329,1274821.015,08/15/2017,1054194,OR,Complaint,Partial,5331.0,452990,1,317717953 - Dg Retail Llc,DG Retail,2012-12-19,2022-12-19,CLOSED,1274821.015,1054194,08/15/2017,"317717953 - Dg Retail Llc
			   85 Emerald PkwyCreswell, OR 97426","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,5331.0,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Health,11/01/2017,,07/03/2018,1274821.015,,,,,,,,,Initial Penalty,$0,$0,$0,$0,$0,$0,1274821.015
330,1192300.015,11/16/2016,950411,AZ,Complaint,Partial,,452112,1,"Dg Retail, Llc",DG Retail,2012-12-19,2022-12-19,CLOSED,1192300.015,950411,11/16/2016,"Dg Retail, Llc
			   495 N Pinal ParkwayFlorence, AZ 85132","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452112/Discount Department Stores,Complaint,Partial,N,Private,Safety,11/16/2016,,02/02/2017,1192300.015,,,,,,,,,Initial Penalty,"$1,800",$0,$0,$0,$0,"$1,800",1192300.015
331,1158939.015,06/29/2016,729700,KS,Complaint,Partial,,452990,6,Dg Retail Llc,DG Retail,2012-12-19,2022-12-19,CLOSED,1158939.015,729700,06/29/2016,"Dg Retail Llc
			   615 West Grant Store # 2481Clay Center, KS 67432","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Health,06/29/2016,,10/27/2016,1158939.015,,,,,,,,,Initial Penalty,"$16,500",$0,"$1,100",$0,$0,"$17,600",1158939.015
332,1134983.015,03/22/2016,729700,KS,Complaint,Partial,,452990,2,Dg Retail Llc,DG Retail,2012-12-19,2022-12-19,CLOSED,1134983.015,729700,03/22/2016,"Dg Retail Llc
			   2424 S. Broadway Store # 3145Wichita, KS 67204","2424 S. Broadway, Wichita, KS 67204",NonUnion,,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,03/23/2016,,11/30/2016,1134983.015,,,,,,,,,Initial Penalty,$0,$0,"$88,000",$0,$0,"$88,000",1134983.015
333,1611456.015,07/27/2022,950625,CA,Complaint,Partial,,452319,2,"Dolgen California, Llc",dolgen,2012-12-19,2022-12-19,OPEN,1611456.015,950625,07/27/2022,"Dolgen California, Llc
			   1602 10th St.Reedley, CA 93654","1602 10th Street, Reedley, CA 93654",NonUnion,,452319,Complaint,Partial,N,Private,Safety,11/01/2022,,,1611456.015,,,,,,,,,Initial Penalty,"$6,750",$0,$0,$420,$0,"$7,170",1611456.015
334,1602924.015,06/20/2022,950624,CA,Complaint,Partial,,452319,3,"Dolgen California, Llc",dolgen,2012-12-19,2022-12-19,OPEN,1602924.015,950624,06/20/2022,"Dolgen California, Llc
			   1539 Yosemite BoulevardModesto, CA 95354","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452319,Complaint,Partial,N,Private,Health,09/27/2022,,,1602924.015,,,,,,,,,Initial Penalty,$0,$0,$0,"$1,100",$0,"$1,100",1602924.015
335,1600211.015,06/07/2022,215800,NY,Complaint,Partial,,452319,3,Dolgen New York Llc,dolgen,2012-12-19,2022-12-19,OPEN,1600211.015,215800,06/07/2022,"Dolgen New York Llc
			   606 Butternut StreetSyracuse, NY 13208","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452319,Complaint,Partial,N,Private,Safety,06/07/2022,,,1600211.015,,,,,,,,,Initial Penalty,"$8,287",$0,"$107,744",$0,$0,"$116,031",1600211.015
336,1598433.015,05/24/2022,522500,OH,Complaint,Partial,,452319,4,Dolgen Midwest Llc,dolgen,2012-12-19,2022-12-19,OPEN,1598433.015,522500,05/24/2022,"Dolgen Midwest Llc
			   3636 Lockbourne RdColumbus, OH 43207","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452319,Complaint,Partial,N,Private,Health,05/24/2022,N,,1598433.015,,,,,,,,,Initial Penalty,$0,$0,"$341,842",$0,$0,"$341,842",1598433.015
337,1552837.015,09/07/2021,950623,CA,Accident,Partial,,452319,1,"Dolgen California, Llc",dolgen,2012-12-19,2022-12-19,CLOSED,1552837.015,950623,09/07/2021,"Dolgen California, Llc
			   44 W Davis St.Rio Dell, CA 95562","597 Smoky Drive, Gallatin, TN 37066",NonUnion,,452319,Accident,Partial,N,Private,Health,02/22/2022,,06/30/2022,1552837.015,144189.015,08/09/2021,Employee With Covid-19 Infection Is Not Hospitalized,Ca Redding, ,"At 5:41 p.m. on August 9, 2021, an employee who had been working at a discount r etail store had reportedly contracted COVID-19. On August 5, 2021, the employee begain to feel ill and took a COVID-19 test which was reported positive at an un known later date. The employee was not hospitalized but self quarantined. On Aug ust 7, 2021, Coworker #1 also felt ill and tested for COVID-19 and self quaranti ned returning to work after 15 days. The result of Coworker #1's test are not in dicated in the narrative. On August 9, 2021, Coworker #2 self quarantined and re turned to work on August 23, 2021, but it is unknown if that employee was tested . The areas where the three employees became ill is rural and COVID-19 testing w as difficult to obtain at the time. The employer did not have an effective COVID -19 Prevention Program in place.",infectious disease,,Initial Penalty,$0,$0,$0,$635,$0,$635,1552837.015
338,1543340.015,07/22/2021,524700,OH,Complaint,Partial,,453998,2,"Dolgen Midwest, Llc",dolgen,2012-12-19,2022-12-19,CLOSED,1543340.015,524700,07/22/2021,"Dolgen Midwest, Llc
			   450 W. Russell Rd.Sidney, OH 45365","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,453998/All Other Miscellaneous Store Retailers (except Tobacco Stores),Complaint,Partial,N,Private,Safety,07/22/2021,,01/12/2022,1543340.015,,,,,,,,,Initial Penalty,"$13,653",$0,$0,$0,$0,"$13,653",1543340.015
339,1540895.015,04/27/2021,950647,CA,Accident,Partial,,493110,1,Dolgen California Llc,dolgen,2012-12-19,2022-12-19,OPEN,1540895.015,950647,04/27/2021,"Dolgen California Llc
			   4193 Industrial Park WayLebec, CA 93243","4193 Industrial Park Way, Lebec, CA 93243",NonUnion,,493110/General Warehousing and Storage,Accident,Partial,N,Private,Safety,11/09/2021,,,1540895.015,,,,,,,,,Initial Penalty,$0,$0,$0,$200,$0,$200,1540895.015
340,1446226.015,11/20/2019,950647,CA,Complaint,Partial,,452112,2,"Dolgen California, Llc",dolgen,2012-12-19,2022-12-19,CLOSED,1446226.015,950647,11/20/2019,"Dolgen California, Llc
			   500 W. Drummond Ave.Ridgecrest, CA 93555","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452112/Discount Department Stores,Complaint,Partial,N,Private,Safety,12/26/2019,,02/10/2020,1446226.015,,,,,,,,,Initial Penalty,$0,$0,$0,$370,$0,$370,1446226.015
341,1444187.015,11/12/2019,112300,RI,Complaint,Partial,,452112,2,"Dolgen Rhode Island, Llc",dolgen,2012-12-19,2022-12-19,CLOSED,1444187.015,112300,11/12/2019,"Dolgen Rhode Island, Llc
			   1150 Hope StreetBristol, RI 02809","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452112/Discount Department Stores,Complaint,Partial,N,Private,Safety,11/12/2019,L,02/26/2020,1444187.015,,,,,,,,,Initial Penalty,"$26,520",$0,$0,$0,$0,"$26,520",1444187.015
342,1442594.015,11/05/2019,215000,NY,Complaint,Complete,,452990,1,"Dolgen New York, Llc",dolgen,2012-12-19,2022-12-19,CLOSED,1442594.015,215000,11/05/2019,"Dolgen New York, Llc
			   4118 Farragut RoadBrooklyn, NY 11210","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452990/All Other General Merchandise Stores,Complaint,Complete,N,Private,Safety,11/05/2019,,10/01/2020,1442594.015,,,,,,,,,Initial Penalty,$0,$0,"$96,390",$0,$0,"$96,390",1442594.015
343,1442747.015,11/04/2019,522500,OH,Complaint,Partial,,452990,2,"Dolgen Midwest, Llc",dolgen,2012-12-19,2022-12-19,CLOSED,1442747.015,522500,11/04/2019,"Dolgen Midwest, Llc
			   237 E. Mccauley DriveUhrichsville, OH 44683","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Health,11/04/2019,,01/15/2020,1442747.015,,,,,,,,,Initial Penalty,$0,$0,"$4,169","$2,085",$0,"$6,254",1442747.015
344,1414696.015,07/11/2019,950624,CA,Complaint,Partial,,452990,2,"Dolgen California, Llc",dolgen,2012-12-19,2022-12-19,CLOSED,1414696.015,950624,07/11/2019,"Dolgen California, Llc
			   6810 North Winton WayWinton, CA 95388","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,01/06/2020,,03/04/2020,1414696.015,,,,,,,,,Initial Penalty,"$4,050",$0,$0,$250,$0,"$4,300",1414696.015
345,1277097.015,11/14/2017,953210,NV,Referral,Partial,,452990,1,"Dolgen Midwest, Llc",dolgen,2012-12-19,2022-12-19,CLOSED,1277097.015,953210,11/14/2017,"Dolgen Midwest, Llc
			   1025 Hwy 95Hawthorne, NV 89415",100 Mission Ridge Attn,NonUnion,,452990/All Other General Merchandise Stores,Referral,Partial,N,Private,Safety,12/05/2017,,02/26/2018,1277097.015,,,,,,,,,Initial Penalty,$0,$0,"$10,000",$0,$0,"$10,000",1277097.015
346,1278507.015,11/13/2017,626300,TX,Fat/Cat,Partial,,452112,1,"Dolgen Corp Of Texas, Inc",dolgen,2012-12-19,2022-12-19,CLOSED,1278507.015,626300,11/13/2017,"Dolgen Corp Of Texas, Inc
			   4807 Sunnyvale St.Dallas, TX 75216",Attn,NonUnion,,452112/Discount Department Stores,Fat/Cat,Partial,N,Private,Safety,11/20/2017,,08/23/2018,1278507.015,100898.015,11/06/2017,Cashier Is Shot And Killed During A Robbery,Dallas, ,"At 7:00 p.m. on November 6, 2017, an employee was working as a cashier at a stor e. An assailant entered the store and demanded money from the register at gunpoi nt. The employee gave the register till to the assailant.  The assailant mishand led his firearm and shot the store clerk. As a result, the assailant panicked, d ropped the money and ran.","gunshot, workplace violence",,Initial Penalty,$0,$0,"$101,629",$0,$0,"$101,629",1278507.015
347,1133331.015,03/15/2016,953210,NV,Referral,Partial,,452990,4,"Dolgen Midwest, Llc",dolgen,2012-12-19,2022-12-19,CLOSED,1133331.015,953210,03/15/2016,"Dolgen Midwest, Llc
			   1025 U.S. Highway 95Hawthorne, NV 89415","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452990/All Other General Merchandise Stores,Referral,Partial,N,Private,Safety,03/22/2016,,05/24/2016,1133331.015,,,,,,,,,Initial Penalty,"$1,500",$0,$0,$0,$0,"$1,500",1133331.015
348,1626408.015,10/05/2022,336000,PA,Complaint,Partial,,452319,2,"Dolgencorp, Llc",dolgencorp,2012-12-19,2022-12-19,OPEN,1626408.015,336000,10/05/2022,"Dolgencorp, Llc
			   1700 Peach StreetErie, PA 16501","1700 Peach Street, Erie, PA 16501",NonUnion,,452319,Complaint,Partial,N,Private,Safety,12/01/2022,,,1626408.015,,,,,,,,,Initial Penalty,$0,$0,$0,$0,$0,$0,1626408.015
349,1605438.015,06/30/2022,523900,WI,Complaint,Partial,,452210,1,"Dolgencorp, Llc",dolgencorp,2012-12-19,2022-12-19,OPEN,1605438.015,523900,06/30/2022,"Dolgencorp, Llc
			   1827 17th AvenueBloomer, WI 54724","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452210,Complaint,Partial,N,Private,Safety,06/30/2022,,,1605438.015,,,,,,,,,Initial Penalty,$0,$0,"$68,365",$0,$0,"$68,365",1605438.015
350,1597620.015,05/23/2022,453720,NC,Complaint,Partial,5331.0,452990,4,"151872 - Dolgencorp, Llc",dolgencorp,2012-12-19,2022-12-19,CLOSED,1597620.015,453720,05/23/2022,"151872 - Dolgencorp, Llc
			   3426 Chimney Rock Rd.Hendersonville, NC 28792","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,5331.0,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,05/23/2022,,08/23/2022,1597620.015,,,,,,,,,Initial Penalty,"$4,500",$0,"$12,000","$1,350",$0,"$17,850",1597620.015
351,1594459.015,05/05/2022,418300,AL,Complaint,Partial,,452319,3,"Dolgencorp, Llc",dolgencorp,2012-12-19,2022-12-19,CLOSED,1594459.015,418300,05/05/2022,"Dolgencorp, Llc
			   9455 Al Highway 75Douglas, AL 35964","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452319,Complaint,Partial,N,Private,Safety,05/05/2022,,09/12/2022,1594459.015,,,,,,,,,Initial Penalty,$0,$0,"$1,935",$0,$0,"$1,935",1594459.015
352,1571861.015,01/11/2022,522300,OH,Referral,Partial,,445120,1,"Dolgencorp, Llc",dolgencorp,2012-12-19,2022-12-19,CLOSED,1571861.015,522300,01/11/2022,"Dolgencorp, Llc
			   260 Center StreetSeville, OH 44273","260 Center Street, Seville, OH 44273",NonUnion,,445120/Convenience Stores,Referral,Partial,N,Private,Safety,01/11/2022,,08/12/2022,1571861.015,,,,,,,,,Initial Penalty,$0,"$145,027",$0,$0,$0,"$145,027",1571861.015
353,1566292.015,12/01/2021,523900,WI,Referral,Partial,,452210,3,"Dolgencorp, Llc",dolgencorp,2012-12-19,2022-12-19,CLOSED,1566292.015,523900,12/01/2021,"Dolgencorp, Llc
			   880 Spruce StreetBaldwin, WI 54002","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452210,Referral,Partial,N,Private,Safety,12/01/2021,,08/11/2022,1566292.015,,,,,,,,,Initial Penalty,$0,"$435,081",$0,$0,$0,"$435,081",1566292.015
354,1550484.015,08/31/2021,418600,AL,Complaint,Partial,,452319,2,"Dolgencorp, Llc",dolgencorp,2012-12-19,2022-12-19,CLOSED,1550484.015,418600,08/31/2021,"Dolgencorp, Llc
			   2912 N Mcvay Dr.Mobile, AL 36606","100 Mission Ridge Road, Goodlettsville, TN 37072",NonUnion,,452319,Complaint,Partial,N,Private,Safety,08/31/2021,,05/31/2022,1550484.015,,,,,,,,,Initial Penalty,$0,"$273,472",$0,$0,$0,"$273,472",1550484.015
355,1550619.015,08/31/2021,418600,AL,Complaint,Partial,,452319,3,"Dolgencorp, Llc",dolgencorp,2012-12-19,2022-12-19,CLOSED,1550619.015,418600,08/31/2021,"Dolgencorp, Llc
			   2381 Dawes Road Store 6556Mobile, AL 36695","100 Mission Ridge Road, Goodlettsville, TN 37072",NonUnion,,452319,Complaint,Partial,N,Private,Safety,08/31/2021,,04/19/2022,1550619.015,,,,,,,,,Initial Penalty,$0,"$273,472",$0,$0,$0,"$273,472",1550619.015
356,1550627.015,08/31/2021,418600,AL,Complaint,Complete,,452319,2,"Dolgencorp, Llc",dolgencorp,2012-12-19,2022-12-19,CLOSED,1550627.015,418600,08/31/2021,"Dolgencorp, Llc
			   10100 Airport BlvdMobile, AL 36608","100 Mission Ridge Road, Goodlettsville, TN 37072",NonUnion,,452319,Complaint,Complete,N,Private,Safety,11/09/2021,,05/31/2022,1550627.015,,,,,,,,,Initial Penalty,$0,"$136,736",$0,$0,$0,"$136,736",1550627.015
357,1535419.015,06/10/2021,418600,AL,Complaint,Partial,,452319,3,"Dolgencorp, Llc",dolgencorp,2012-12-19,2022-12-19,CLOSED,1535419.015,418600,06/10/2021,"Dolgencorp, Llc
			   5129 Cottage Hill Road Store 7196Mobile, AL 36609",100 Mission Ridge Road Attn,NonUnion,,452319,Complaint,Partial,N,Private,Safety,06/10/2021,,04/05/2022,1535419.015,,,,,,,,,Initial Penalty,$0,$0,"$321,827",$0,$0,"$321,827",1535419.015
358,1522853.015,04/01/2021,521100,WI,Complaint,Partial,,452319,2,"Dolgencorp, Llc",dolgencorp,2012-12-19,2022-12-19,CLOSED,1522853.015,521100,04/01/2021,"Dolgencorp, Llc
			   1060 E Tuss StreetEagle River, WI 54521","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452319,Complaint,Partial,N,Private,Safety,04/01/2021,,11/23/2021,1522853.015,,,,,,,,,Initial Penalty,"$8,582",$0,"$21,461",$0,$0,"$30,043",1522853.015
359,1518325.015,03/08/2021,453730,NC,Complaint,Partial,5331.0,452990,1,"148571 - Dolgencorp, Llc",dolgencorp,2012-12-19,2022-12-19,CLOSED,1518325.015,453730,03/08/2021,"148571 - Dolgencorp, Llc
			   9312 Nc Highway 127Hickory, NC 28601","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,5331.0,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Health,03/08/2021,,06/22/2021,1518325.015,,,,,,,,,Initial Penalty,"$2,700",$0,$0,$0,$0,"$2,700",1518325.015
360,1510926.015,01/19/2021,626600,TX,Complaint,Partial,,452990,2,"Dolgencorp Of Texas, Inc.",dolgencorp,2012-12-19,2022-12-19,CLOSED,1510926.015,626600,01/19/2021,"Dolgencorp Of Texas, Inc.
			   12345 Fm 1097Willis, TX 77318","100 Mission Rdg, Goodlettsville, TN 37072",NonUnion,,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,01/19/2021,,10/21/2021,1510926.015,,,,,,,,,Initial Penalty,"$19,310",$0,$0,$0,$0,"$19,310",1510926.015
