,Activity,Opened,RID,St,Type,Sc,SIC_x,NAICS_x,Vio,Establishment Name,query,query_start,query_end,Case Status,Inspection Nr,Report ID,Open Date,Site Address,Mailing Address,Union Status,SIC_y,NAICS_y,Inspection Type,Scope,Advanced Notice,Ownership,Safety/Health,Close Conference,Emphasis,Close Case,activity_code_x,Investigation Nr,Event,investigation_summary_notes_1,Note,Inspection Information - Office,investigation_summary_notes_2,investigation_summary_notes_3,Keywords,Planning Guide,Violations/Penalties,Serious,Willful,Repeat,Other,Unclass,Total,activity_code_y
423,316234004.0,04/12/2012,1055350,WA,Planned,Complete,5331.0,452990,2,Dollar Tree Stores Inc,Dollar Tree,2010-01-01,2012-12-18,ERROR,316234004.0,1055350,04/12/2012,"Dollar Tree Stores Inc
			   911 N Wenatchee AveWenatchee, WA 98801","Attn Risk Management 500 Volvo Pkwy, Chesapeake, VA 23320",NonUnion,5331.0,452990/All Other General Merchandise Stores,Planned,Complete,N,Private,Safety,04/12/2012,L,06/11/2012,316234004.0,,,,,,,,,,Current Penalty,$0,$0,$0,$0,$0,$0,316234004.0
424,315936179.0,03/28/2012,1054116,OR,Planned,Complete,5331.0,452990,3,Dollar Tree Stores Inc,Dollar Tree,2010-01-01,2012-12-18,ERROR,315936179.0,1054116,03/28/2012,"Dollar Tree Stores Inc
			   7338 Crater Lake HwyWhite City, OR 97503","Ct Corporation System 388 State St Ste 420, Salem, OR 97301",NonUnion,5331.0,452990/All Other General Merchandise Stores,Planned,Complete,N,Private,Safety,03/28/2012,,07/17/2012,315936179.0,,,,,,,,,Safety-Manufacturing,Current Penalty,$0,$0,$0,$0,$0,$0,315936179.0
425,315936088.0,03/21/2012,1054116,OR,Planned,Complete,5331.0,452990,2,Dollar Tree Stores Inc,Dollar Tree,2010-01-01,2012-12-18,ERROR,315936088.0,1054116,03/21/2012,"Dollar Tree Stores Inc
			   3045 S 6th StKlamath Falls, OR 97603","Ct Corporation System 388 State St Ste 420, Salem, OR 97301",NonUnion,5331.0,452990/All Other General Merchandise Stores,Planned,Complete,N,Private,Safety,03/21/2012,,07/17/2012,315936088.0,,,,,,,,,Safety-Manufacturing,Current Penalty,$0,$0,$0,$0,$0,$0,315936088.0
426,315665463.0,02/15/2012,1054113,OR,Planned,Complete,5331.0,452990,2,Dollar Tree Stores Inc,Dollar Tree,2010-01-01,2012-12-18,ERROR,315665463.0,1054113,02/15/2012,"Dollar Tree Stores Inc
			   987 N 1st StStayton, OR 97383","Ct Corporation System 388 State St Ste 420, Salem, OR 97301",NonUnion,5331.0,452990/All Other General Merchandise Stores,Planned,Complete,N,Private,Safety,02/17/2012,,06/19/2012,315665463.0,,,,,,,,,Safety-Manufacturing,Current Penalty,$0,$0,$0,$0,$0,$0,315665463.0
427,315949743.0,12/16/2011,1054111,OR,Complaint,Partial,5331.0,452990,2,Dollar Tree Stores Inc,Dollar Tree,2010-01-01,2012-12-18,ERROR,315949743.0,1054111,12/16/2011,"Dollar Tree Stores Inc
			   16200 Sw Pacific HwyTigard, OR 97224","Ct Corporation System 388 State St Ste 420, Salem, OR 97301",NonUnion,5331.0,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,12/20/2011,,04/27/2012,315949743.0,,,,,,,,,Safety-Manufacturing,Current Penalty,$195,$0,$0,$0,$0,$195,315949743.0
428,315579524.0,11/23/2011,1055340,WA,Referral,Partial,5399.0,452990,1,Dollar Tree Stores # 2264,Dollar Tree,2010-01-01,2012-12-18,ERROR,315579524.0,1055340,11/23/2011,"Dollar Tree Stores # 2264
			   1495 Nw Louisiana AveChehalis, WA 98532","Attn Risk Management 500 Volvo Pkwy, Chesapeake, VA 23320",NonUnion,5399.0,452990/All Other General Merchandise Stores,Referral,Partial,N,Private,Safety,12/02/2011,L,01/09/2012,315579524.0,,,,,,,,,,Current Penalty,$0,$0,$0,$0,$0,$0,315579524.0
429,316068212.0,11/15/2011,953210,NV,Complaint,Partial,5331.0,452990,1,"Dollar Tree Stores, Inc. #3473",Dollar Tree,2010-01-01,2012-12-18,ERROR,316068212.0,953210,11/15/2011,"Dollar Tree Stores, Inc. #3473
			   1770 U.S. 395, Suite A1Minden, NV 89423","500 Volvo Parkway, Chesapeake, VA 23320",NonUnion,5331.0,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,11/15/2011,,12/21/2011,316068212.0,,,,,,,,,Safety-Manufacturing,Current Penalty,$0,$0,"$5,000",$0,$0,"$5,000",316068212.0
430,316177625.0,10/28/2011,454715,TN,Complaint,Partial,5331.0,452990,6,Dollar Tree Stores Inc,Dollar Tree,2010-01-01,2012-12-18,ERROR,316177625.0,454715,10/28/2011,"Dollar Tree Stores Inc
			   843 North ParkwayJackson, TN 38305",", ,  00000",NonUnion,5331.0,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,10/28/2011,,01/09/2012,316177625.0,,,,,,,,,Safety-Manufacturing,Current Penalty,"$4,000",$0,$0,$800,$0,"$4,800",316177625.0
431,315793539.0,09/20/2011,214200,NJ,Complaint,Partial,5331.0,452990,2,"Dollar Tree Stores, Inc.",Dollar Tree,2010-01-01,2012-12-18,ERROR,315793539.0,214200,09/20/2011,"Dollar Tree Stores, Inc.
			   516 Raymond BlvdNewark, NJ 07105","500 Volvo Parkway, Chesapeake, VA 23320",NonUnion,5331.0,452990/All Other General Merchandise Stores,Complaint,Partial,Y,Private,Safety,03/09/2012,,04/09/2012,315793539.0,,,,,,,,,,Current Penalty,$0,$0,"$73,000",$0,$0,"$73,000",315793539.0
432,109180562.0,08/19/2011,111500,CT,Referral,Partial,5399.0,452990,1,Dollar Tree Stores Incorporated,Dollar Tree,2010-01-01,2012-12-18,ERROR,109180562.0,111500,08/19/2011,"Dollar Tree Stores Incorporated
			   689 West Main StreetBranford, CT 06405","500 Volvo Parkway, Chesapeake, VA 23320",NonUnion,5399.0,452990/All Other General Merchandise Stores,Referral,Partial,N,Private,Safety,10/14/2011,,10/31/2011,109180562.0,,,,,,,,,,Current Penalty,"$5,000",$0,$0,$0,$0,"$5,000",109180562.0
433,313513855.0,08/18/2011,950633,CA,Complaint,Partial,5331.0,452990,1,Dollar Tree Inc # 04294,Dollar Tree,2010-01-01,2012-12-18,ERROR,313513855.0,950633,08/18/2011,"Dollar Tree Inc # 04294
			   26455 Ynez RoadTemecula, CA 92591","26455 Ynez Rd, Temecula, CA 92591",NonUnion,5331.0,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,01/10/2012,,02/04/2014,313513855.0,,,,,,,,,,Current Penalty,$0,$0,$0,$185,$0,$185,313513855.0
434,315968883.0,08/17/2011,420600,FL,Complaint,Partial,5999.0,453998,3,"Dollar Tree Stores, Inc #1168",Dollar Tree,2010-01-01,2012-12-18,ERROR,315968883.0,420600,08/17/2011,"Dollar Tree Stores, Inc #1168
			   12963 South Orange Blosson TrailOrlando, FL 32837","500 Volvo Pkwy., Chesapeake, VA 23320",NonUnion,5999.0,453998/All Other Miscellaneous Store Retailers (except Tobacco Stores),Complaint,Partial,N,Private,Safety,08/17/2011,,11/29/2011,315968883.0,,,,,,,,,,Current Penalty,"$3,000",$0,"$1,000",$0,$0,"$4,000",315968883.0
435,315677583.0,08/01/2011,953210,NV,Complaint,Complete,5331.0,452990,2,"Dollar Tree Stores, Inc. #1225",Dollar Tree,2010-01-01,2012-12-18,ERROR,315677583.0,953210,08/01/2011,"Dollar Tree Stores, Inc. #1225
			   2709 North Carson StreetCarson City, NV 89706",", ,  00000",NonUnion,5331.0,452990/All Other General Merchandise Stores,Complaint,Complete,N,Private,Health,08/01/2011,,11/10/2011,315677583.0,,,,,,,,,Health-Manufacturing,Current Penalty,$0,$0,$0,$0,$0,$0,315677583.0
436,92089.015,07/07/2011,521400,IL,Complaint,Partial,,452990,6,"Dollar Tree Stores, Inc.",Dollar Tree,2010-01-01,2012-12-18,CLOSED,92089.015,521400,07/07/2011,"Dollar Tree Stores, Inc.
			   1762 N. Richmond RoadMchenry, IL 60051","1762 N. Richmond Road, Mchenry, IL 60051",NonUnion,,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,07/08/2011,,01/29/2014,92089.015,,,,,,,,,,Current Penalty,"$18,000",$0,$0,$0,$0,"$18,000",92089.015
437,314094335.0,07/07/2011,418400,GA,Referral,Partial,5331.0,452990,1,"Dollar Tree Distribution, Inc.",Dollar Tree,2010-01-01,2012-12-18,ERROR,314094335.0,418400,07/07/2011,"Dollar Tree Distribution, Inc.
			   151 Crossroads ParkwaySavannah, GA 31407",", ,  00000",NonUnion,5331.0,452990/All Other General Merchandise Stores,Referral,Partial,N,Private,Safety,07/07/2011,,08/01/2011,314094335.0,,,,,,,,,,Current Penalty,"$3,187",$0,$0,$0,$0,"$3,187",314094335.0
438,315439166.0,05/12/2011,953210,NV,Complaint,Partial,5331.0,452990,1,"Dollar Tree Stores, Inc. #1224",Dollar Tree,2010-01-01,2012-12-18,ERROR,315439166.0,953210,05/12/2011,"Dollar Tree Stores, Inc. #1224
			   620 North Mccarran Blvd.Sparks, NV 89431",", ,  00000",NonUnion,5331.0,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,05/16/2011,,11/22/2011,315439166.0,,,,,,,,,Safety-Manufacturing,Current Penalty,$0,$0,"$20,000",$0,$0,"$20,000",315439166.0
439,315068940.0,04/18/2011,950625,CA,Complaint,Partial,5331.0,452990,6,"Dollar Tree Stores, Inc.",Dollar Tree,2010-01-01,2012-12-18,ERROR,315068940.0,950625,04/18/2011,"Dollar Tree Stores, Inc.
			   3380 Floral AveSelma, CA 93662","500 Volvo Pkwy, Dept. 500, Cheasapeake, VA 23320",NonUnion,5331.0,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,04/20/2011,,11/29/2012,315068940.0,,,,,,,,,,Current Penalty,$0,$0,$0,"$1,205",$0,"$1,205",315068940.0
440,315282806.0,04/18/2011,953210,NV,Complaint,Partial,5331.0,452990,1,"Dollar Tree Stores, Inc. #1506",Dollar Tree,2010-01-01,2012-12-18,ERROR,315282806.0,953210,04/18/2011,"Dollar Tree Stores, Inc. #1506
			   2424 Oddie Blvd.Sparks, NV 89431","2225 Oddie Blvd., Sparks, NV 89431",NonUnion,5331.0,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Health,04/26/2011,,11/22/2011,315282806.0,,,,,,,,,Health-Manufacturing,Current Penalty,"$1,785",$0,$0,$0,$0,"$1,785",315282806.0
441,315335927.0,03/07/2011,355114,VA,Complaint,Partial,5331.0,452990,1,"Dollar Tree Stores, Inc.",Dollar Tree,2010-01-01,2012-12-18,ERROR,315335927.0,355114,03/07/2011,"Dollar Tree Stores, Inc.
			   13345 Worth Ave.Woodbridge, VA 22192",", ,  00000",NonUnion,5331.0,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,03/07/2011,,03/26/2011,315335927.0,,,,,,,,,Safety-Manufacturing,Current Penalty,$0,$0,$0,$0,$0,$0,315335927.0
442,315420810.0,02/28/2011,1054111,OR,Planned,Complete,5331.0,452990,9,Dollar Tree Stores Inc,Dollar Tree,2010-01-01,2012-12-18,ERROR,315420810.0,1054111,02/28/2011,"Dollar Tree Stores Inc
			   1938 W Burnside StPortland, OR 97209","Ct Corporation System 388 State St Ste 420, Salem, OR 97301",NonUnion,5331.0,452990/All Other General Merchandise Stores,Planned,Complete,N,Private,Safety,03/04/2011,,06/14/2011,315420810.0,,,,,,,,,Safety-Manufacturing,Current Penalty,$195,$0,$0,$0,$0,$195,315420810.0
443,314582149.0,02/22/2011,452110,KY,Complaint,Partial,5399.0,452990,6,"Dollar Tree Stores,Inc. Dba Dollar Tree Store #731",Dollar Tree,2010-01-01,2012-12-18,ERROR,314582149.0,452110,02/22/2011,"Dollar Tree Stores,Inc. Dba Dollar Tree Store #731
			   7614 Mall Rd.Florence, KY 41042",Attn,NonUnion,5399.0,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Health,05/02/2011,,05/01/2013,314582149.0,,,,,,,,,,Current Penalty,"$6,000","$14,400",$0,$0,$0,"$20,400",314582149.0
444,314875535.0,01/13/2011,453710,NC,Complaint,Partial,5331.0,452990,2,"Dollar Tree Stores, Inc.",Dollar Tree,2010-01-01,2012-12-18,ERROR,314875535.0,453710,01/13/2011,"Dollar Tree Stores, Inc.
			   864 Spring LaneSanford, NC 27330",", ,  00000",NonUnion,5331.0,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,01/13/2011,,02/21/2011,314875535.0,,,,,,,,,Safety-Manufacturing,Current Penalty,$0,$0,$160,$0,$0,$160,314875535.0
445,315097675.0,01/10/2011,953210,NV,Referral,Partial,5331.0,452990,2,Dollar Tree,Dollar Tree,2010-01-01,2012-12-18,ERROR,315097675.0,953210,01/10/2011,"Dollar Tree
			   1075 North Hills BoulevardReno, NV 89506",", ,  00000",NonUnion,5331.0,452990/All Other General Merchandise Stores,Referral,Partial,N,Private,Safety,01/12/2011,,11/22/2011,315097675.0,,,,,,,,,Safety-Manufacturing,Current Penalty,"$4,900",$0,"$28,000",$0,$0,"$32,900",315097675.0
446,314534702.0,12/27/2010,950621,CA,Complaint,Partial,5311.0,452112,2,Dollar Tree #1976,Dollar Tree,2010-01-01,2012-12-18,ERROR,314534702.0,950621,12/27/2010,"Dollar Tree #1976
			   3308 Arden WaySacramento, CA 95825",", ,  00000",NonUnion,5311.0,452112/Discount Department Stores,Complaint,Partial,N,Private,Safety,03/04/2011,,05/02/2016,314534702.0,,,,,,,,,,Current Penalty,$0,$0,$0,$560,$0,$560,314534702.0
447,314872425.0,12/13/2010,453710,NC,Complaint,Partial,5331.0,452990,3,"Dollar Tree Stores, Inc.",Dollar Tree,2010-01-01,2012-12-18,ERROR,314872425.0,453710,12/13/2010,"Dollar Tree Stores, Inc.
			   2636 Bragg BoulevardFayetteville, NC 28303",", ,  00000",NonUnion,5331.0,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,12/13/2010,,01/14/2011,314872425.0,,,,,,,,,Safety-Manufacturing,Current Penalty,$0,$0,$0,$0,$0,$0,314872425.0
448,125472266.0,12/09/2010,950615,CA,Complaint,Complete,5331.0,452990,4,"Dollar Tree Stores, Inc. Store #3480",Dollar Tree,2010-01-01,2012-12-18,ERROR,125472266.0,950615,12/09/2010,"Dollar Tree Stores, Inc. Store #3480
			   455 Entrada DriveNovato, CA 94949","500 Volvo Parkway, Chesapeake, VA 23320",NonUnion,5331.0,452990/All Other General Merchandise Stores,Complaint,Complete,N,Private,Safety,12/09/2010,,01/29/2011,125472266.0,,,,,,,,,,Current Penalty,$0,$0,$0,"$1,370",$0,"$1,370",125472266.0
449,314913682.0,12/03/2010,214700,NY,Complaint,Partial,5331.0,452990,2,Dollar Tree Stores Inc.#3093,Dollar Tree,2010-01-01,2012-12-18,ERROR,314913682.0,214700,12/03/2010,"Dollar Tree Stores Inc.#3093
			   5014 Jericho TpkeCommack, NY 11725","500 Volvo Pkwy, Chesapeake, VA 23320",NonUnion,5331.0,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,12/03/2010,,06/20/2011,314913682.0,,,,,,,,,,Current Penalty,"$2,500",$0,"$20,000",$0,$0,"$22,500",314913682.0
450,314611773.0,11/03/2010,1054193,OR,Complaint,Partial,5331.0,452990,1,Dollar Tree Stores Inc,Dollar Tree,2010-01-01,2012-12-18,ERROR,314611773.0,1054193,11/03/2010,"Dollar Tree Stores Inc
			   44 S Coast HwyNewport, OR 97365","Ct Corporation System 388 State St Ste 420, Salem, OR 97301",NonUnion,5331.0,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Health,12/14/2010,,06/28/2011,314611773.0,,,,,,,,,Health-Manufacturing,Current Penalty,$300,$0,$0,$0,$0,$300,314611773.0
451,314579442.0,10/15/2010,1055350,WA,Complaint,Partial,5331.0,452990,1,Dollar Tree Stores #2942,Dollar Tree,2010-01-01,2012-12-18,ERROR,314579442.0,1055350,10/15/2010,"Dollar Tree Stores #2942
			   417 N Pine StEllensburg, WA 98926","Attn Risk Management 500 Volvo Pkwy, Chesapeake, VA 23320",NonUnion,5331.0,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,10/15/2010,L,12/17/2010,314579442.0,,,,,,,,,,Current Penalty,$0,$0,$0,$0,$0,$0,314579442.0
452,314822156.0,09/14/2010,950643,CA,Complaint,Partial,5999.0,453998,3,Dollar Tree,Dollar Tree,2010-01-01,2012-12-18,ERROR,314822156.0,950643,09/14/2010,"Dollar Tree
			   20936 Roscoe Blvd.Canoga Park, CA 91304","500 Volvo Parkway, Chesapeake, VA 23320",NonUnion,5999.0,453998/All Other Miscellaneous Store Retailers (except Tobacco Stores),Complaint,Partial,N,Private,Health,01/04/2011,,03/15/2011,314822156.0,,,,,,,,,,Current Penalty,$0,$0,$0,"$2,000",$0,"$2,000",314822156.0
453,314702051.0,08/25/2010,953210,NV,Complaint,Partial,5331.0,452990,7,"Dollar Tree Stores, Inc. #1224",Dollar Tree,2010-01-01,2012-12-18,ERROR,314702051.0,953210,08/25/2010,"Dollar Tree Stores, Inc. #1224
			   620 North Mccarran Blvd.Sparks, NV 89431",", ,  00000",NonUnion,5331.0,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,08/25/2010,,05/23/2011,314702051.0,,,,,,,,,Safety-Manufacturing,Current Penalty,"$2,678",$0,"$22,000",$0,$0,"$24,678",314702051.0
454,313981607.0,07/29/2010,213400,NJ,Complaint,Partial,5331.0,452990,5,Dollar Tree Stores,Dollar Tree,2010-01-01,2012-12-18,ERROR,313981607.0,213400,07/29/2010,"Dollar Tree Stores
			   1701 Us Highway 22 Ste 12Watchung, NJ 07069","500 Volvo Parkway, Cheaspeake, VA 23320",NonUnion,5331.0,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,07/29/2010,,02/09/2012,313981607.0,,,,,,,,,,Current Penalty,"$4,800",$0,"$40,000",$0,$0,"$44,800",313981607.0
455,314434861.0,06/14/2010,1054111,OR,Complaint,Partial,5331.0,452990,3,Dollar Tree Stores Inc,Dollar Tree,2010-01-01,2012-12-18,ERROR,314434861.0,1054111,06/14/2010,"Dollar Tree Stores Inc
			   10730 Se 82nd AveHappy Valley, OR 97086","Ct Corporation System 388 State St Ste 420, Salem, OR 97301",NonUnion,5331.0,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,06/18/2010,,11/04/2010,314434861.0,,,,,,,,,Safety-Manufacturing,Current Penalty,$560,$0,$0,$0,$0,$560,314434861.0
456,313779365.0,06/04/2010,1054114,OR,Planned,Complete,5331.0,452990,1,Dollar Tree Stores Inc,Dollar Tree,2010-01-01,2012-12-18,ERROR,313779365.0,1054114,06/04/2010,"Dollar Tree Stores Inc
			   3600 W 11th AveEugene, OR 97402","Ct Corporation Sytem 388 State St Ste 420, Salem, OR 97301",NonUnion,5331.0,452990/All Other General Merchandise Stores,Planned,Complete,N,Private,Safety,06/04/2010,,12/17/2010,313779365.0,,,,,,,,,Safety-Manufacturing,Current Penalty,$105,$0,$0,$0,$0,$105,313779365.0
457,312864333.0,03/31/2010,214500,NJ,Complaint,Partial,5331.0,452990,4,"Dollar Tree Stores, Inc - Store # 3785",Dollar Tree,2010-01-01,2012-12-18,ERROR,312864333.0,214500,03/31/2010,"Dollar Tree Stores, Inc - Store # 3785
			   24 Portland AveBergenfield, NJ 07621","500 Volvo Parkway, Chesapeake, VA 23320",NonUnion,5331.0,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,04/12/2010,L,08/17/2010,312864333.0,,,,,,,,,Safety-Manufacturing,Current Penalty,"$1,800",$0,"$18,000",$0,$0,"$19,800",312864333.0
458,314238429.0,03/31/2010,316700,PA,Complaint,Partial,5331.0,452990,3,"Dollar Tree Stores, Incorporated",Dollar Tree,2010-01-01,2012-12-18,ERROR,314238429.0,316700,03/31/2010,"Dollar Tree Stores, Incorporated
			   2357 Lincoln Highway EastLancaster, PA 17602","500 Volvo Parkway, Chesapeake, VA 23320",NonUnion,5331.0,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,03/31/2010,,05/18/2010,314238429.0,,,,,,,,,Safety-Manufacturing,Current Penalty,$765,$0,"$10,500",$0,$0,"$11,265",314238429.0
459,313549198.0,03/31/2010,1054116,OR,Planned,Complete,5331.0,452990,3,Dollar Tree Stores Inc,Dollar Tree,2010-01-01,2012-12-18,ERROR,313549198.0,1054116,03/31/2010,"Dollar Tree Stores Inc
			   1611 Virginia AveNorth Bend, OR 97459","Ct Corporation System 388 State St Ste 420, Salem, OR 97301",NonUnion,5331.0,452990/All Other General Merchandise Stores,Planned,Complete,N,Private,Safety,03/31/2010,,07/14/2010,313549198.0,,,,,,,,,Safety-Manufacturing,Current Penalty,$0,$0,$0,$200,$0,$200,313549198.0
460,311484224.0,01/29/2010,155010,VT,Complaint,Partial,5331.0,452990,1,"Dollar Tree, Inc.",Dollar Tree,2010-01-01,2012-12-18,ERROR,311484224.0,155010,01/29/2010,"Dollar Tree, Inc.
			   828 Route 7 SouthRutland, VT 05701",", ,  00000",NonUnion,5331.0,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,02/02/2010,S,04/15/2010,311484224.0,,,,,,,,,Safety-Manufacturing,Current Penalty,"$1,275",$0,$0,$0,$0,"$1,275",311484224.0
461,311483531.0,01/29/2010,155010,VT,Complaint,Partial,5331.0,452990,1,Dollar Tree Store #1742,Dollar Tree,2010-01-01,2012-12-18,ERROR,311483531.0,155010,01/29/2010,"Dollar Tree Store #1742
			   828 Us Route 7 SouthRutland, VT 05701",", ,  00000",NonUnion,5331.0,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Health,01/29/2010,S,04/20/2010,311483531.0,,,,,,,,,Health-Manufacturing,Current Penalty,$0,$0,$0,$0,$0,$0,311483531.0
462,313407611.0,01/29/2010,728500,MO,Complaint,Partial,5331.0,452990,1,Dollar Tree Stores Inc Dba Deals Stores,Dollar Tree,2010-01-01,2012-12-18,ERROR,313407611.0,728500,01/29/2010,"Dollar Tree Stores Inc Dba Deals Stores
			   634 Ne 291 HighwayLees Summit, MO 64081","634 Ne 291 Highway, Lees Summit, MO 64081",NonUnion,5331.0,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,01/29/2010,,03/30/2010,313407611.0,,,,,,,,,,Current Penalty,"$2,250",$0,$0,$0,$0,"$2,250",313407611.0
463,1609892.015,07/07/2022,352410,MD,Complaint,Partial,,452319,1,"Family Dollar Stores Of Maryland, Llc",Family Dollar,2016-01-01,2022-12-19,OPEN,1609892.015,352410,07/07/2022,"Family Dollar Stores Of Maryland, Llc
			   240 Cypress StreetSalisbury, MD 21801","500 Volvo Parkway, Chesapeake, VA 23320",NonUnion,,452319,Complaint,Partial,N,Private,Safety,09/16/2022,,,1609892.015,,,,,,,,,,Current Penalty,$0,$0,"$6,000",$0,$0,"$6,000",1609892.015
464,1601146.015,06/09/2022,728500,MO,Complaint,Partial,,445120,4,Family Dollar,Family Dollar,2016-01-01,2022-12-19,OPEN,1601146.015,728500,06/09/2022,"Family Dollar
			   1201 E. Meyer BlvdKansas City, MO 64131","500 Volvo Parkway, Chesapeake, VA 23322",NonUnion,,445120/Convenience Stores,Complaint,Partial,N,Private,Safety,06/09/2022,,,1601146.015,,,,,,,,,,Current Penalty,"$24,655",$0,$0,$0,$0,"$24,655",1601146.015
465,1600514.015,06/07/2022,854910,UT,Complaint,Partial,,452319,1,Family Dollar,Family Dollar,2016-01-01,2022-12-19,CLOSED,1600514.015,854910,06/07/2022,"Family Dollar
			   2538 Monroe BlvdOgden, UT 84401","2538 Monroe Blvd, Ogden, UT 84401",NonUnion,,452319,Complaint,Partial,N,Private,Safety,06/07/2022,,10/03/2022,1600514.015,,,,,,,,,,Current Penalty,$0,$0,$0,$0,$0,$0,1600514.015
466,1591909.015,04/22/2022,453710,NC,Complaint,Partial,5331.0,452990,2,"151646 - Family Dollar Stores, Inc #11208",Family Dollar,2016-01-01,2022-12-19,CLOSED,1591909.015,453710,04/22/2022,"151646 - Family Dollar Stores, Inc #11208
			   310 S. Sycamore StreetRose Hill, NC 28458","500 Volvo Parkway, Chesapeake, VA 23320",NonUnion,5331.0,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,04/22/2022,,06/21/2022,1591909.015,,,,,,,,,,Current Penalty,"$2,700",$0,$0,$900,$0,"$3,600",1591909.015
467,1588141.015,04/05/2022,728900,NE,Referral,Partial,,452319,1,Family Dollar,Family Dollar,2016-01-01,2022-12-19,CLOSED,1588141.015,728900,04/05/2022,"Family Dollar
			   834 S 24th StOmaha, NE 68108","834 S 24th St, Omaha, NE 68108",NonUnion,,452319,Referral,Partial,N,Private,Safety,04/07/2022,,10/26/2022,1588141.015,,,,,,,,,,Current Penalty,$0,$0,$0,$0,$0,$0,1588141.015
468,1587310.015,04/01/2022,454721,TN,Complaint,Partial,,452319,4,"Family Dollar Stores Of Tennessee, Llc",Family Dollar,2016-01-01,2022-12-19,CLOSED,1587310.015,454721,04/01/2022,"Family Dollar Stores Of Tennessee, Llc
			   3975 Jackson AvenueMemphis, TN 38128","500 Volvo Parkway, Chesapeake, VA 23320",NonUnion,,452319,Complaint,Partial,N,Private,Health,04/01/2022,,07/19/2022,1587310.015,,,,,,,,,,Current Penalty,"$5,600",$0,$0,$800,$0,"$6,400",1587310.015
469,1584434.015,03/16/2022,352460,MD,Complaint,Partial,,452319,7,"Family Dollar Stores Of Maryland, Llc",Family Dollar,2016-01-01,2022-12-19,CLOSED,1584434.015,352460,03/16/2022,"Family Dollar Stores Of Maryland, Llc
			   3179 Queens Chapel RoadMount Rainier, MD 20712","500 Volvo Parkway, Chesapeake, VA 23320",NonUnion,,452319,Complaint,Partial,N,Private,Safety,04/05/2022,,05/11/2022,1584434.015,,,,,,,,,,Current Penalty,$0,$0,$0,$700,$0,$700,1584434.015
470,1583803.015,03/16/2022,352410,MD,Complaint,Partial,,452319,1,"Family Dollar Stores Of Maryland, Llc",Family Dollar,2016-01-01,2022-12-19,CLOSED,1583803.015,352410,03/16/2022,"Family Dollar Stores Of Maryland, Llc
			   240 Cypress StreetSalisbury, MD 21801","500 Volvo Parkway, Chesapeake, VA 23320",NonUnion,,452319,Complaint,Partial,N,Private,Safety,04/13/2022,,11/07/2022,1583803.015,,,,,,,,,,Current Penalty,$0,$0,"$3,000",$0,$0,"$3,000",1583803.015
471,1583176.015,03/14/2022,355117,VA,Complaint,Partial,,452319,3,Family Dollar #53,Family Dollar,2016-01-01,2022-12-19,CLOSED,1583176.015,355117,03/14/2022,"Family Dollar #53
			   2717 Beech AvenueBuena Vista, VA 24416","500 Volvo Parkway, Chesapeake, VA 23320",NonUnion,,452319,Complaint,Partial,N,Private,Safety,03/14/2022,,05/10/2022,1583176.015,,,,,,,,,,Current Penalty,"$3,122",$0,$0,$683,$0,"$3,805",1583176.015
472,1581314.015,03/03/2022,626600,TX,Referral,Partial,,452319,3,"Family Dollar Stores Of Texas, Llc",Family Dollar,2016-01-01,2022-12-19,CLOSED,1581314.015,626600,03/03/2022,"Family Dollar Stores Of Texas, Llc
			   Family Dollar Store #6442 2323 Fm 1960 WestHouston, TX 77068","2323 Fm1960 West, Houston, TX 77068",NonUnion,,452319,Referral,Partial,N,Private,Safety,03/03/2022,,08/11/2022,1581314.015,,,,,,,,,,Current Penalty,$0,$0,"$65,268",$0,$0,"$65,268",1581314.015
