#,Citation ID,Citaton Type,Standard,Issuance Date,Abatement Due Date,Current Penalty,Initial Penalty,FTA Penalty,Contest,Latest Event,Note,activity_code
1.0,1001,Other,OAR 437-001-0765(1),01/17/2018,02/20/2018,$0,$0,$0,,Z - Issued,,1283142.015
2.0,1002,Other,19100176 B,01/17/2018,02/20/2018,$0,$0,$0,,Z - Issued,,1283142.015
1.0,01001A,Serious,19100022 A01,01/10/2018,02/15/2018,"$5,000","$5,000",$0,,Z - Issued,,1281516.015
2.0,01001B,Serious,19100176 B,01/10/2018,02/15/2018,$0,$0,$0,,Z - Issued,,1281516.015
3.0,01002A,Serious,19100036 G02,01/10/2018,02/15/2018,"$5,000","$5,000",$0,,Z - Issued,,1281516.015
4.0,01002B,Serious,19100036 G04,01/10/2018,02/15/2018,$0,$0,$0,,Z - Issued,,1281516.015
5.0,01002C,Serious,19100037 A03,01/10/2018,,$0,$0,$0,,Z - Issued,,1281516.015
6.0,01003,Serious,19100303 G01,01/10/2018,02/15/2018,"$3,500","$3,500",$0,,Z - Issued,,1281516.015
1.0,1001,Other,23400016 C,03/28/2018,,$225,$225,$0,,Z - Issued,,1281812.015
1.0,1001,Repeat,19100037 A03,01/24/2018,01/29/2018,"$1,000","$1,000",$0,,Z - Issued,,1280766.015
2.0,1002,Repeat,19100157 C01,01/24/2018,01/29/2018,$500,$500,$0,,Z - Issued,,1280766.015
3.0,1003,Repeat,19100303 G01,01/24/2018,01/29/2018,$500,$500,$0,,Z - Issued,,1280766.015
4.0,2001,Other,19100037 A04,01/24/2018,01/29/2018,$0,$0,$0,,Z - Issued,,1280766.015
5.0,2002,Other,19100303 E01 II,01/24/2018,01/29/2018,$0,$0,$0,,Z - Issued,,1280766.015
1.0,1001,Serious,19100036 G02,01/10/2018,02/05/2018,"$6,000","$6,000",$0,,Z - Issued,,1279252.015
2.0,2001,Repeat,19100176 B,01/10/2018,02/05/2018,"$20,000","$20,000",$0,,Z - Issued,,1279252.015
3.0,3001,Other,19100157 C01,01/10/2018,02/05/2018,$750,$750,$0,,Z - Issued,,1279252.015
1.0,1001,Other,19100037 B05,01/05/2018,,$0,$0,$0,,Z - Issued,,1278349.015
1.0,01001,Serious,19100028 B01 I,02/05/2018,03/23/2018,"$9,054","$12,934",$0,,I - Informal Settlement,,1276008.015
2.0,01002A,Serious,19100030 A03 I,02/05/2018,03/23/2018,"$9,054","$12,934",$0,,I - Informal Settlement,,1276008.015
3.0,01002B,Serious,19100030 A03 II,02/05/2018,03/23/2018,$0,$0,$0,,I - Informal Settlement,,1276008.015
4.0,02001,Other,19040039 A02,02/05/2018,03/23/2018,"$7,114","$10,163",$0,,I - Informal Settlement,,1276008.015
1.0,1001,Serious,19100157 C01,11/22/2017,11/27/2017,$975,"$1,500",$0,,I - Informal Settlement,,1277612.015
2.0,1002,Serious,19100176 B,11/22/2017,12/29/2017,"$2,275","$3,500",$0,,I - Informal Settlement,,1277612.015
1.0,01001,Willful,296-800-22035,03/05/2018,04/07/2018,"$52,500","$70,000",$0,03/19/2018,C - Contested,,1276469.015
2.0,01002A,Willful,296-800-31025(1),03/05/2018,12/21/2017,"$52,500","$70,000",$0,03/19/2018,C - Contested,,1276469.015
3.0,01002B,Willful,296-800-31010,03/05/2018,12/21/2017,$0,$0,$0,03/19/2018,C - Contested,,1276469.015
1.0,01001A,Serious,19100147 A02 II B,11/27/2017,12/19/2017,"$5,540","$9,234",$0,,I - Informal Settlement,,1274974.015
2.0,01001B,Serious,19100147 C06 I,11/27/2017,12/19/2017,$0,$0,$0,,I - Informal Settlement,,1274974.015
3.0,01002A,Serious,19100219 D01,11/27/2017,12/19/2017,"$7,605","$12,675",$0,,I - Informal Settlement,,1274974.015
4.0,01002B,Serious,19100219 E01 I,11/27/2017,12/19/2017,$0,$0,$0,,I - Informal Settlement,,1274974.015
1.0,01001A,Serious,19100022 A01,11/27/2017,,"$2,250","$4,500",$0,,I - Informal Settlement,,1272028.015
2.0,01001B,Serious,19100176 B,11/27/2017,,$0,$0,$0,,I - Informal Settlement,,1272028.015
3.0,01002A,Serious,19100036 G02,11/27/2017,,"$2,250","$4,500",$0,,I - Informal Settlement,,1272028.015
4.0,01002B,Serious,19100036 G04,11/27/2017,,$0,$0,$0,,I - Informal Settlement,,1272028.015
5.0,01002C,Serious,19100037 A03,11/27/2017,,$0,$0,$0,,I - Informal Settlement,,1272028.015
6.0,01002D,Serious,19100037 B02,11/27/2017,12/15/2017,$0,$0,$0,,I - Informal Settlement,,1272028.015
7.0,01003,Serious,19100303 G01,11/27/2017,,"$1,575","$3,150",$0,,I - Informal Settlement,,1272028.015
1.0,1001,Other,19040035 B01 IV,04/18/2018,05/23/2018,"$3,628","$5,183",$0,,I - Informal Settlement,,1271229.015
1.0,1001,Willful,296-800-22035,03/05/2018,10/17/2017,"$52,500","$70,000",$0,03/19/2018,C - Contested,,1270803.015
2.0,1002,Willful,296-800-31025(1),03/05/2018,10/17/2017,"$52,500","$70,000",$0,03/19/2018,C - Contested,,1270803.015
3.0,1003,Willful,296-24-95707(1)(B)(IX),03/05/2018,04/07/2018,"$26,000","$26,000",$0,03/19/2018,C - Contested,Citation has been deleted.,1270803.015
1.0,01001,Repeat,19100037 A03,06/14/2018,08/01/2018,"$43,000","$60,973",$0,,I - Informal Settlement,,1269761.015
2.0,01002A,Repeat,19100176 B,06/14/2018,08/01/2018,"$72,000","$101,629",$0,,I - Informal Settlement,,1269761.015
3.0,01002B,Repeat,19100176 C,06/14/2018,08/01/2018,$0,$0,$0,,I - Informal Settlement,,1269761.015
1.0,1001,Other,19100023 B10,10/31/2017,11/13/2017,$0,$0,$0,,I - Informal Settlement,,1268688.015
1.0,1001,Serious,19100036 D01,11/28/2017,01/17/2018,$675,"$1,350",$0,,I - Informal Settlement,,1268180.015
2.0,1002,Serious,19100037 A03,11/28/2017,01/17/2018,"$1,125","$2,250",$0,,I - Informal Settlement,,1268180.015
3.0,1003,Serious,19100157 C01,11/28/2017,01/17/2018,$900,"$1,800",$0,,I - Informal Settlement,,1268180.015
4.0,1004,Serious,19100176 B,11/28/2017,01/17/2018,$675,"$1,350",$0,,I - Informal Settlement,,1268180.015
1.0,1001,Repeat,19100176 B,12/01/2017,12/12/2017,"$10,000","$15,000",$0,,I - Informal Settlement,,1266190.015
2.0,2001,Repeat,19100036 G02,12/01/2017,12/12/2017,$200,$200,$0,,Z - Issued,,1266190.015
3.0,2002,Repeat,19100037 A03,12/01/2017,12/12/2017,$500,$500,$0,,Z - Issued,,1266190.015
4.0,2003,Repeat,19100037 B02,12/01/2017,12/12/2017,$200,$200,$0,,Z - Issued,,1266190.015
5.0,2004,Repeat,19100101 A,12/01/2017,12/05/2017,$200,$200,$0,,Z - Issued,,1266190.015
1.0,1001,Other,19100037 B02,11/16/2017,12/06/2017,$0,$0,$0,,Z - Issued,,1262996.015
1.0,1001,Serious,19100022 D01,10/04/2017,10/06/2017,"$2,025","$2,700",$0,,C - Contested,,1261916.015
2.0,1002,Serious,19100303 G01,10/04/2017,10/06/2017,"$2,025","$2,700",$0,,C - Contested,,1261916.015
3.0,1003,Serious,19100305 B02 I,10/04/2017,10/06/2017,"$3,375","$4,500",$0,,C - Contested,,1261916.015
4.0,2001,Other,19100141 B01 I,10/04/2017,10/06/2017,$0,$0,$0,,C - Contested,,1261916.015
1.0,1001,Repeat,19100037 A03,01/11/2018,02/01/2018,"$52,800","$66,000",$0,,I - Informal Settlement,,1262725.015
2.0,1002,Other,19100037 B02,01/11/2018,,"$8,800","$66,000",$0,,I - Informal Settlement,,1262725.015
3.0,1003,Repeat,19100176 B,01/11/2018,,"$52,800","$66,000",$0,,I - Informal Settlement,,1262725.015
4.0,2001,Repeat,19100157 C01,01/11/2018,,"$8,800","$11,000",$0,,I - Informal Settlement,,1262725.015
1.0,01001A,Serious,19100036 G02,10/03/2017,,"$5,000","$5,000",$0,,Z - Issued,,1259381.015
2.0,01001B,Serious,19100036 G04,10/03/2017,,$0,$0,$0,,Z - Issued,,1259381.015
3.0,01001C,Serious,19100037 A03,10/03/2017,,$0,$0,$0,,Z - Issued,,1259381.015
4.0,01001D,Serious,19100037 B02,10/03/2017,10/23/2017,$0,$0,$0,,Z - Issued,,1259381.015
5.0,01001E,Serious,19100022 A01,10/03/2017,,$0,$0,$0,,Z - Issued,,1259381.015
6.0,01002,Serious,19100303 G01,10/03/2017,,"$3,500","$3,500",$0,,Z - Issued,,1259381.015
1.0,01001A,Serious,OAR 437-001-0760(1)(D)-2,09/14/2017,09/25/2017,$350,$350,$0,,Z - Issued,,1260384.015
2.0,01001B,Serious,OAR 437-001-0760(1)(C)-2,09/14/2017,09/25/2017,$0,$0,$0,,Z - Issued,,1260384.015
3.0,02002,Other,OAR 437-001-0765(1),09/14/2017,09/25/2017,$0,$0,$0,,Z - Issued,,1260384.015
1.0,1001,Other,3203(A),12/20/2017,01/25/2018,"$1,100","$1,100",$0,,Z - Issued,,1252313.015
2.0,1002,Other,3364(B),12/20/2017,01/25/2018,"$1,100","$1,100",$0,,Z - Issued,,1252313.015
1.0,1001,Other,19040040 A,09/29/2017,10/12/2017,"$1,693","$1,693",$0,,Z - Issued,,1250847.015
1.0,1001,Serious,19100305 A02 IX,09/25/2017,10/19/2017,"$4,543","$7,572",$0,,I - Informal Settlement,,1260742.015
2.0,2001,Other,19101200 G08,09/25/2017,10/19/2017,$0,$0,$0,,I - Informal Settlement,,1260742.015
1.0,1001,Other,3203(A),10/25/2017,11/29/2017,$635,$635,$0,,Z - Issued,,1250077.015
1.0,1001,Repeat,19100037 A03,08/23/2017,08/31/2017,"$1,000","$1,000",$0,,Z - Issued,,1251587.015
2.0,1002,Repeat,19100176 B,08/23/2017,08/31/2017,"$1,000","$1,000",$0,,Z - Issued,,1251587.015
1.0,01001A,Serious,19100036 G02,07/27/2017,,"$5,000","$5,000",$0,,Z - Issued,,1244037.015
2.0,01001B,Serious,19100036 G04,07/27/2017,,$0,$0,$0,,Z - Issued,,1244037.015
3.0,01001C,Serious,19100037 A03,07/27/2017,,$0,$0,$0,,Z - Issued,,1244037.015
1.0,1001,Serious,OAR 437-001-0765(1),07/13/2017,07/31/2017,$300,$300,$0,,Z - Issued,,1242835.015
1.0,1001,Other,19100176 B,06/27/2017,07/07/2017,$245,$350,$0,,I - Informal Settlement,,1242205.015
1.0,1001,Serious,19100305 A02 IX,09/22/2017,10/18/2017,"$4,543","$7,572",$0,,I - Informal Settlement,,1260736.015
1.0,01001,Serious,19100037 A03,09/22/2017,,"$7,572","$7,572",$0,,I - Informal Settlement,,1259454.015
2.0,01002A,Other,19100176 B,09/22/2017,10/18/2017,$0,"$6,057",$0,,I - Informal Settlement,,1259454.015
3.0,01002B,Other,19100176 C,09/22/2017,10/18/2017,$0,$0,$0,,I - Informal Settlement,,1259454.015
1.0,01001,Serious,19100037 B02,06/26/2017,07/21/2017,"$5,000","$5,000",$0,,I - Informal Settlement,,1230177.015
2.0,01002,Other,19100132 D02,06/26/2017,07/21/2017,$0,"$3,000",$0,,I - Informal Settlement,,1230177.015
3.0,01003,Serious,19100305 A02 IX,06/26/2017,07/21/2017,"$3,000","$3,000",$0,,I - Informal Settlement,Citation has been deleted.,1230177.015
4.0,01004,Other,19101030 C01 I,06/26/2017,07/21/2017,$0,"$5,000",$0,,I - Informal Settlement,,1230177.015
5.0,01005A,Other,19101200 E01,06/26/2017,07/21/2017,$0,"$4,000",$0,,I - Informal Settlement,,1230177.015
6.0,01005B,Other,19101200 G08,06/26/2017,07/21/2017,$0,$0,$0,,I - Informal Settlement,,1230177.015
7.0,01005C,Other,19101200 H01,06/26/2017,07/21/2017,$0,$0,$0,,I - Informal Settlement,,1230177.015
8.0,02001,Other,19100022 A01,06/26/2017,07/21/2017,$0,$0,$0,,I - Informal Settlement,,1230177.015
1.0,1001,Serious,19100176 B,06/26/2017,07/21/2017,"$1,200","$1,200",$0,,I - Informal Settlement,,1229633.015
1.0,1001,Serious,19100176 B,06/26/2017,,"$4,000","$4,000",$0,,I - Informal Settlement,,1229181.015
1.0,01001,Serious,19100036 B01,06/26/2017,07/21/2017,"$5,000","$5,000",$0,,I - Informal Settlement,Citation has been deleted.,1229644.015
2.0,01002,Other,19100132 D02,06/26/2017,07/21/2017,$0,"$3,000",$0,,I - Informal Settlement,,1229644.015
3.0,01003,Serious,19100176 B,06/26/2017,07/21/2017,"$4,000","$4,000",$0,,I - Informal Settlement,,1229644.015
4.0,01004,Other,19101030 C01 I,06/26/2017,07/21/2017,$0,"$5,000",$0,,I - Informal Settlement,,1229644.015
5.0,01005A,Other,19101200 E01,06/26/2017,07/21/2017,$0,"$4,000",$0,,I - Informal Settlement,,1229644.015
6.0,01005B,Other,19101200 G08,06/26/2017,07/21/2017,$0,$0,$0,,I - Informal Settlement,,1229644.015
7.0,01005C,Other,19101200 H01,06/26/2017,07/21/2017,$0,$0,$0,,I - Informal Settlement,,1229644.015
8.0,02001,Other,19100022 A01,06/26/2017,07/21/2017,$0,$0,$0,,I - Informal Settlement,,1229644.015
1.0,1001,Serious,19100303 B07 IV,07/20/2017,08/22/2017,"$3,500","$3,500",$0,,Z - Issued,,1227939.015
2.0,2001,Other,408.10015(1),07/20/2017,08/22/2017,$0,$0,$0,,Z - Issued,,1227939.015
1.0,01001A,Serious,19100036 G02,06/16/2017,07/13/2017,"$4,250","$4,250",$0,,I - Informal Settlement,,1228371.015
2.0,01001B,Serious,19100037 A03,06/16/2017,07/13/2017,$0,$0,$0,,I - Informal Settlement,,1228371.015
3.0,01002A,Serious,19100176 B,06/16/2017,07/13/2017,"$4,250","$4,250",$0,,I - Informal Settlement,,1228371.015
4.0,01002B,Serious,19100176 C,06/16/2017,07/13/2017,$0,$0,$0,,I - Informal Settlement,,1228371.015
1.0,01001A,Serious,19100037 A03,06/16/2017,07/13/2017,"$4,250","$4,250",$0,,I - Informal Settlement,Citation has been deleted.,1228349.015
2.0,01001B,Serious,19100036 G02,06/16/2017,07/13/2017,$0,$0,$0,,I - Informal Settlement,Citation has been deleted.,1228349.015
3.0,01002,Serious,19100176 B,06/16/2017,07/13/2017,"$4,250","$4,250",$0,,I - Informal Settlement,,1228349.015
1.0,01001A,Other,19101200 E01,06/16/2017,07/13/2017,$0,"$5,000",$0,,I - Informal Settlement,,1227762.015
2.0,01001B,Other,19101200 G08,06/16/2017,07/13/2017,$0,$0,$0,,I - Informal Settlement,,1227762.015
3.0,01001C,Other,19101200 H01,06/16/2017,07/13/2017,$0,$0,$0,,I - Informal Settlement,,1227762.015
1.0,01001A,Serious,19100029 B02 IV,07/10/2017,08/24/2017,"$9,959","$9,959",$0,,Z - Issued,,1228654.015
2.0,01001B,Serious,19100029 B05,07/10/2017,08/24/2017,$0,$0,$0,,Z - Issued,,1228654.015
3.0,01002,Serious,19100147 C04 I,07/10/2017,08/24/2017,"$12,675","$12,675",$0,,Z - Issued,,1228654.015
1.0,01001,Serious,16VAC25-60.120,06/06/2017,07/10/2017,"$3,749","$5,355",$0,,I - Informal Settlement,,1225348.015
2.0,01002,Serious,19100028 A05,06/06/2017,07/10/2017,"$2,440","$3,485",$0,,I - Informal Settlement,,1225348.015
3.0,01003,Serious,19100037 B04,06/06/2017,07/10/2017,"$2,856","$4,080",$0,,I - Informal Settlement,,1225348.015
4.0,01004A,Serious,19100132 E,06/06/2017,,"$3,749","$5,355",$0,,I - Informal Settlement,,1225348.015
5.0,01004B,Serious,19100132 F01 III,06/06/2017,07/10/2017,$0,$0,$0,,I - Informal Settlement,,1225348.015
1.0,1001,Repeat,19100037 A03,06/01/2017,06/09/2017,"$12,500","$12,500",$0,,Z - Issued,,1224253.015
2.0,2001,Repeat,19100176 B,06/01/2017,06/09/2017,$200,$200,$0,,Z - Issued,,1224253.015
3.0,3001,Serious,A.R.S. 23-403.A,06/01/2017,06/27/2017,"$5,000","$5,000",$0,,Z - Issued,,1224253.015
4.0,4001,Other,19040032 B06,06/01/2017,06/27/2017,$0,$0,$0,,Z - Issued,,1224253.015
1.0,1001,Repeat,296-800-15030,04/28/2017,05/16/2017,"$4,400","$4,400",$0,,Z - Issued,,1219005.015
2.0,2001,Other,296-800-16010,04/28/2017,05/31/2017,$0,$0,$0,,Z - Issued,,1219005.015
3.0,2002,Other,296-901-14014(1),04/28/2017,05/31/2017,$0,$0,$0,,Z - Issued,,1219005.015
4.0,2003,Other,296-27-02105(1)(D),04/28/2017,03/22/2017,$0,$0,$0,,Z - Issued,,1219005.015
1.0,01001,Serious,19100037 A03,03/29/2017,04/04/2017,"$2,700","$4,500",$0,,I - Informal Settlement,,1214513.015
2.0,01002A,Serious,19100304 B04 II B,03/29/2017,04/04/2017,"$1,620","$2,700",$0,,I - Informal Settlement,,1214513.015
3.0,01002B,Serious,19100303 B02,03/29/2017,04/04/2017,$0,$0,$0,,I - Informal Settlement,,1214513.015
4.0,02001,Other,19100176 C,03/29/2017,04/04/2017,$0,$0,$0,,I - Informal Settlement,,1214513.015
1.0,1001,Other,3203(B),07/14/2017,08/02/2017,$475,$475,$0,,Z - Issued,,1209252.015
2.0,1002,Other,3203(A),07/14/2017,08/02/2017,$475,$475,$0,,Z - Issued,,1209252.015
3.0,1003,Other,3216(B),07/14/2017,08/02/2017,$590,$590,$0,,Z - Issued,,1209252.015
4.0,1004,Other,3216(C),07/14/2017,08/02/2017,$355,$355,$0,,Z - Issued,,1209252.015
5.0,1005,Other,3400(C),07/14/2017,08/02/2017,$355,$355,$0,,Z - Issued,,1209252.015
6.0,1006,Other,3364(B),07/14/2017,08/02/2017,$890,$890,$0,,Z - Issued,,1209252.015
1.0,1001,Repeat,5A0001,06/09/2017,,"$2,250","$2,250",$0,,Z - Issued,,1207736.015
2.0,1002,Repeat,3241(C),06/09/2017,,"$3,000","$3,000",$0,,Z - Issued,,1207736.015
3.0,1003,Repeat,3272(C),06/09/2017,,"$2,250","$2,250",$0,,Z - Issued,,1207736.015
4.0,1004,Repeat,3362(E),06/09/2017,,"$1,500","$1,500",$0,,Z - Issued,,1207736.015
1.0,1001,Repeat,19100101 B,06/13/2017,07/10/2017,$398,$398,$0,,Z - Issued,,1206871.015
1.0,01001A,Repeat,19100037 B06,03/17/2017,03/21/2017,$200,$200,$0,,Z - Issued,,1206086.015
2.0,01001B,Repeat,19100037 B07,03/17/2017,03/21/2017,$0,$0,$0,,Z - Issued,,1206086.015
1.0,1001,Other,19100157 C01,02/27/2017,,$0,$0,$0,,Z - Issued,,1204188.015
2.0,2001,Other,NEVADA ADMINISTRATIVE CODE 618.53,02/27/2017,04/03/2017,"$1,000","$1,000",$0,,Z - Issued,,1204188.015
1.0,1001,Other,OAR 437-001-0765(5)-3,02/13/2017,03/16/2017,$0,$0,$0,,Z - Issued,,1202268.015
1.0,1001,Other,3362(A),02/22/2017,,$750,$750,$0,,Z - Issued,,1199921.015
2.0,1002,Other,3364(B),02/22/2017,,$750,$750,$0,,Z - Issued,,1199921.015
1.0,1001,Other,19100141 D02 IV,01/23/2017,,$500,$711,$0,,I - Informal Settlement,,1199078.015
1.0,1001,Serious,19100037 A03,01/03/2017,01/27/2017,"$1,400","$1,400",$0,,Z - Issued,,1198899.015
2.0,2001,Other,19100101 B,01/03/2017,01/27/2017,$350,$350,$0,,Z - Issued,,1198899.015
3.0,2002,Other,19100141 A05,01/03/2017,01/27/2017,$350,$350,$0,,Z - Issued,,1198899.015
4.0,2003,Other,19100176 B,01/03/2017,01/27/2017,$350,$350,$0,,Z - Issued,,1198899.015
1.0,1001,Serious,19100037 A03,01/20/2017,02/06/2017,"$5,400","$5,400",$0,,Z - Issued,,1195815.015
2.0,1002,Serious,19100157 C01,01/20/2017,02/06/2017,"$5,400","$5,400",$0,,Z - Issued,,1195815.015
3.0,1003,Serious,19100176 B,01/20/2017,02/06/2017,"$3,600","$3,600",$0,,Z - Issued,,1195815.015
4.0,1004,Serious,19100304 F01 IV,01/20/2017,02/06/2017,"$3,150","$3,150",$0,,Z - Issued,,1195815.015
1.0,1001,Repeat,19100101 B,03/08/2017,03/15/2017,"$29,876","$29,876",$0,04/06/2017,J - ALJ Decision,,1195034.015
2.0,1002,Repeat,19100157 C01,03/08/2017,,"$59,752","$59,752",$0,04/06/2017,J - ALJ Decision,Citation has been deleted.,1195034.015
1.0,1001,Repeat,296-800-31025(1),02/23/2017,11/18/2016,$520,$520,$0,,Z - Issued,,1192237.015
2.0,1002,Repeat,296-800-22035,02/23/2017,11/18/2016,"$1,100","$1,100",$0,,Z - Issued,,1192237.015
3.0,2001,Other,296-800-31010,02/23/2017,11/18/2016,$0,$0,$0,,Z - Issued,,1192237.015
1.0,1001,Other,OAR 437-001-0765(5)-3,12/30/2016,01/31/2017,$0,$0,$0,,Z - Issued,,1192209.015
2.0,1002,Other,19100303 G01 II,12/30/2016,11/17/2016,$0,$0,$0,,Z - Issued,,1192209.015
1.0,1001,Other,OAR 437-001-0765(1)-2,11/01/2016,11/28/2016,$0,$0,$0,,Z - Issued,,1184962.015
1.0,1001,Serious,19100305 B01 III F,02/27/2017,03/23/2017,"$12,675","$12,675",$0,,Z - Issued,,1183553.015
2.0,2001,Repeat,19100037 B02,02/27/2017,03/23/2017,"$29,876","$29,876",$0,,Z - Issued,,1183553.015
3.0,2002,Repeat,19100101 B,02/27/2017,03/23/2017,"$59,752","$59,752",$0,,Z - Issued,,1183553.015
4.0,2003,Repeat,19100305 B01 II,02/27/2017,03/23/2017,"$49,797","$49,797",$0,,Z - Issued,,1183553.015
1.0,1001,Other,5A0001,11/21/2016,,$390,$390,$0,,Z - Issued,,1182639.015
2.0,1002,Other,3241(C),11/21/2016,,$525,$525,$0,,Z - Issued,,1182639.015
3.0,1003,Other,3272(C),11/21/2016,,$390,$390,$0,,Z - Issued,,1182639.015
4.0,1004,Other,3362(E),11/21/2016,,$260,$260,$0,,Z - Issued,,1182639.015
1.0,1001,Repeat,19100176 B,11/22/2016,11/28/2016,"$15,000","$15,000",$0,,Z - Issued,,1182398.015
2.0,2001,Repeat,19100022 A01,11/22/2016,11/28/2016,$0,$0,$0,,Z - Issued,,1182398.015
3.0,2002,Repeat,19100037 B02,11/22/2016,11/28/2016,$500,$500,$0,,Z - Issued,,1182398.015
4.0,2003,Repeat,19100157 C01,11/22/2016,11/28/2016,$0,$0,$0,,Z - Issued,,1182398.015
1.0,1001,Other,3249(C),03/17/2017,04/20/2017,$560,$560,$0,,Z - Issued,,1184367.015
1.0,1001,Serious,OAR 437-002-0041(4)(I)-2,10/07/2016,11/11/2016,$500,$500,$0,,Z - Issued,,1176237.015
2.0,2002,Other,19100176 B,10/07/2016,11/11/2016,$0,$0,$0,,Z - Issued,,1176237.015
1.0,1001,Repeat,19100037 B05,10/04/2016,10/31/2016,$356,$356,$0,,Z - Issued,,1175394.015
1.0,01001,Serious,19100176 B,11/07/2016,12/05/2016,"$1,125","$2,250",$0,,I - Informal Settlement,,1176407.015
2.0,01002,Serious,19100176 C,11/07/2016,12/05/2016,"$1,125","$2,250",$0,,I - Informal Settlement,,1176407.015
3.0,02001A,Other,19040032 B02 II,11/07/2016,12/05/2016,$450,$900,$0,,I - Informal Settlement,,1176407.015
4.0,02001B,Other,19040032 B03,11/07/2016,12/05/2016,$0,$0,$0,,I - Informal Settlement,,1176407.015
1.0,1001,Serious,19100036 G02,11/03/2016,11/14/2016,"$1,875","$2,500",$0,,I - Informal Settlement,,1170707.015
2.0,1002,Serious,19100037 A03,11/03/2016,,"$1,875","$2,500",$0,,I - Informal Settlement,,1170707.015
3.0,1003,Serious,19100151 C,11/03/2016,11/14/2016,$375,$500,$0,,I - Informal Settlement,,1170707.015
4.0,1004,Serious,19100176 B,11/03/2016,11/14/2016,"$1,175","$1,500",$0,,I - Informal Settlement,,1170707.015
5.0,2001,Other,19100037 B04,11/03/2016,11/14/2016,$0,$0,$0,,I - Informal Settlement,,1170707.015
6.0,2002,Other,19100157 E03,11/03/2016,11/14/2016,$0,$0,$0,,I - Informal Settlement,,1170707.015
7.0,2003,Other,19100157 E04,11/03/2016,11/14/2016,$0,$0,$0,,I - Informal Settlement,,1170707.015
8.0,2004,Other,19100303 G01 III,11/03/2016,11/14/2016,$0,$0,$0,,I - Informal Settlement,,1170707.015
9.0,2005,Other,19101200 G08,11/03/2016,11/14/2016,$0,$0,$0,,I - Informal Settlement,,1170707.015
1.0,1001,Willful,19100037 A03,12/23/2016,01/09/2017,"$55,000","$55,000",$0,,I - Informal Settlement,,1170565.015
2.0,2001,Repeat,19100037 B02,12/23/2016,,"$22,000","$22,000",$0,,I - Informal Settlement,,1170565.015
1.0,1001,Serious,19100141 A05,10/18/2016,11/14/2016,"$9,799","$9,799",$0,,Z - Issued,,1168406.015
1.0,1001,Other,19100176 B,08/16/2016,09/09/2016,$700,$700,$0,,Z - Issued,,1166383.015
1.0,1001,Other,3203(A),08/19/2016,09/23/2016,$400,$400,$0,,Z - Issued,,1164546.015
1.0,1001,Repeat,19100037 A03,09/13/2016,09/21/2016,"$63,000","$70,000",$0,,I - Informal Settlement,,1163850.015
2.0,1002,Repeat,19100176 B,09/13/2016,09/21/2016,"$54,000","$60,000",$0,,I - Informal Settlement,,1163850.015
1.0,1001,Other,3203(A)(4),11/23/2016,12/20/2016,$560,$560,$0,,Z - Issued,,1158485.015
1.0,1001,Other,OAR 437-002-0041(11)(B),08/25/2016,09/01/2016,$0,$0,$0,,Z - Issued,,1152593.015
1.0,1001,Serious,296-800-15030,06/24/2016,07/27/2016,"$1,800","$1,800",$0,,Z - Issued,,1152940.015
2.0,1002,Serious,296-800-16050,06/24/2016,07/27/2016,"$1,800","$1,800",$0,,Z - Issued,,1152940.015
3.0,1003,Serious,296-901-14016(1),06/24/2016,07/27/2016,"$1,800","$1,800",$0,,Z - Issued,,1152940.015
1.0,1001,Repeat,19100022 A01,06/17/2016,06/21/2016,$500,$500,$0,,Z - Issued,,1147303.015
2.0,1002,Repeat,19100037 A03,06/17/2016,06/21/2016,$500,$500,$0,,Z - Issued,,1147303.015
3.0,1003,Repeat,19100157 C01,06/17/2016,06/21/2016,$500,$500,$0,,Z - Issued,,1147303.015
4.0,1004,Repeat,19100101 B,07/15/2016,07/19/2016,$200,$200,$0,,Z - Issued,,1147303.015
5.0,1005,Repeat,19100303 G01,06/17/2016,06/21/2016,$200,$200,$0,,Z - Issued,,1147303.015
1.0,01001,Willful,296-800-22035,10/25/2016,11/27/2016,"$70,000","$70,000",$0,11/21/2016,C - Contested,,1146269.015
2.0,01002A,Willful,296-800-31025(1),10/25/2016,11/02/2016,"$70,000","$70,000",$0,11/21/2016,C - Contested,,1146269.015
3.0,01002B,Willful,296-800-31010,10/25/2016,11/27/2016,$0,$0,$0,11/21/2016,C - Contested,,1146269.015
4.0,01002C,Willful,296-800-31045,10/25/2016,11/02/2016,$0,$0,$0,11/21/2016,C - Contested,,1146269.015
5.0,02001,Repeat,296-24-95707(1)(B)(IX),10/25/2016,11/27/2016,"$5,200","$5,200",$0,11/21/2016,C - Contested,,1146269.015
1.0,01001,Serious,19100022 D01,06/03/2016,07/08/2016,$750,$750,$0,,Z - Issued,,1144423.015
2.0,01002,Serious,19100023 C01,06/03/2016,07/08/2016,$750,$750,$0,,Z - Issued,,1144423.015
3.0,01003A,Serious,19100036 G02,06/03/2016,,"$1,500","$1,500",$0,,Z - Issued,,1144423.015
4.0,01003B,Serious,19100037 A03,06/03/2016,06/13/2016,$0,$0,$0,,Z - Issued,,1144423.015
5.0,01003C,Serious,19100037 B02,06/03/2016,,$0,$0,$0,,Z - Issued,,1144423.015
6.0,01004,Serious,19100176 B,06/03/2016,,"$1,050","$1,050",$0,,Z - Issued,,1144423.015
7.0,01005,Serious,19100303 G01,06/03/2016,,"$1,050","$1,050",$0,,Z - Issued,,1144423.015
