,Activity,Opened,RID,St,Type,Sc,SIC_x,NAICS_x,Vio,Establishment Name,query,query_start,query_end,Case Status,Inspection Nr,Report ID,Open Date,Site Address,Mailing Address,Union Status,SIC_y,NAICS_y,Inspection Type,Scope,Advanced Notice,Ownership,Safety/Health,Close Conference,Emphasis,Close Case,activity_code_x,Investigation Nr,Event,investigation_summary_notes_1,Note,Inspection Information - Office,investigation_summary_notes_2,investigation_summary_notes_3,Keywords,Planning Guide,Violations/Penalties,Serious,Willful,Repeat,Other,Unclass,Total,activity_code_y
2040,317293298.0,09/04/2013,453730,NC,Complaint,Partial,5331.0,452990,3,"Dollar Tree Stores, Inc.(Store #238)",Dollar Tree,2012-12-31,2022-12-31,ERROR,317293298.0,453730,09/04/2013,"Dollar Tree Stores, Inc.(Store #238)
			   5600 Albemarle Road, Suite 300Charlotte, NC 28212","500 Volvo Parkway, Chesapeake, VA 23320",NonUnion,5331.0,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Health,09/04/2013,,10/25/2013,317293298.0,,,,,,,,,Health-Manufacturing,Initial Violations,3,,,,,3,317293298.0
2041,317293298.0,09/04/2013,453730,NC,Complaint,Partial,5331.0,452990,3,"Dollar Tree Stores, Inc.(Store #238)",Dollar Tree,2012-12-31,2022-12-31,ERROR,317293298.0,453730,09/04/2013,"Dollar Tree Stores, Inc.(Store #238)
			   5600 Albemarle Road, Suite 300Charlotte, NC 28212","500 Volvo Parkway, Chesapeake, VA 23320",NonUnion,5331.0,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Health,09/04/2013,,10/25/2013,317293298.0,,,,,,,,,Health-Manufacturing,Current Violations,3,,,,,3,317293298.0
2042,317293298.0,09/04/2013,453730,NC,Complaint,Partial,5331.0,452990,3,"Dollar Tree Stores, Inc.(Store #238)",Dollar Tree,2012-12-31,2022-12-31,ERROR,317293298.0,453730,09/04/2013,"Dollar Tree Stores, Inc.(Store #238)
			   5600 Albemarle Road, Suite 300Charlotte, NC 28212","500 Volvo Parkway, Chesapeake, VA 23320",NonUnion,5331.0,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Health,09/04/2013,,10/25/2013,317293298.0,,,,,,,,,Health-Manufacturing,Initial Penalty,"$8,800",$0,$0,$0,$0,"$8,800",317293298.0
2043,317293298.0,09/04/2013,453730,NC,Complaint,Partial,5331.0,452990,3,"Dollar Tree Stores, Inc.(Store #238)",Dollar Tree,2012-12-31,2022-12-31,ERROR,317293298.0,453730,09/04/2013,"Dollar Tree Stores, Inc.(Store #238)
			   5600 Albemarle Road, Suite 300Charlotte, NC 28212","500 Volvo Parkway, Chesapeake, VA 23320",NonUnion,5331.0,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Health,09/04/2013,,10/25/2013,317293298.0,,,,,,,,,Health-Manufacturing,Current Penalty,"$8,800",$0,$0,$0,$0,"$8,800",317293298.0
2044,317293298.0,09/04/2013,453730,NC,Complaint,Partial,5331.0,452990,3,"Dollar Tree Stores, Inc.(Store #238)",Dollar Tree,2012-12-31,2022-12-31,ERROR,317293298.0,453730,09/04/2013,"Dollar Tree Stores, Inc.(Store #238)
			   5600 Albemarle Road, Suite 300Charlotte, NC 28212","500 Volvo Parkway, Chesapeake, VA 23320",NonUnion,5331.0,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Health,09/04/2013,,10/25/2013,317293298.0,,,,,,,,,Health-Manufacturing,FTA Penalty,$0,$0,$0,$0,$0,$0,317293298.0
2045,316700822.0,08/27/2013,950624,CA,Complaint,Partial,5399.0,452990,3,"Dollar Tree Stores, Inc.",Dollar Tree,2012-12-31,2022-12-31,ERROR,316700822.0,950624,08/27/2013,"Dollar Tree Stores, Inc.
			   2445 Mc Henry AveModesto, CA 95350",", ,  00000",NonUnion,5399.0,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Health,11/19/2013,,01/22/2014,316700822.0,,,,,,,,,,Initial Violations,,,,3,,3,316700822.0
2046,316700822.0,08/27/2013,950624,CA,Complaint,Partial,5399.0,452990,3,"Dollar Tree Stores, Inc.",Dollar Tree,2012-12-31,2022-12-31,ERROR,316700822.0,950624,08/27/2013,"Dollar Tree Stores, Inc.
			   2445 Mc Henry AveModesto, CA 95350",", ,  00000",NonUnion,5399.0,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Health,11/19/2013,,01/22/2014,316700822.0,,,,,,,,,,Current Violations,,,,3,,3,316700822.0
2047,316700822.0,08/27/2013,950624,CA,Complaint,Partial,5399.0,452990,3,"Dollar Tree Stores, Inc.",Dollar Tree,2012-12-31,2022-12-31,ERROR,316700822.0,950624,08/27/2013,"Dollar Tree Stores, Inc.
			   2445 Mc Henry AveModesto, CA 95350",", ,  00000",NonUnion,5399.0,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Health,11/19/2013,,01/22/2014,316700822.0,,,,,,,,,,Initial Penalty,$0,$0,$0,"$4,050",$0,"$4,050",316700822.0
2048,316700822.0,08/27/2013,950624,CA,Complaint,Partial,5399.0,452990,3,"Dollar Tree Stores, Inc.",Dollar Tree,2012-12-31,2022-12-31,ERROR,316700822.0,950624,08/27/2013,"Dollar Tree Stores, Inc.
			   2445 Mc Henry AveModesto, CA 95350",", ,  00000",NonUnion,5399.0,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Health,11/19/2013,,01/22/2014,316700822.0,,,,,,,,,,Current Penalty,$0,$0,$0,"$4,050",$0,"$4,050",316700822.0
2049,316700822.0,08/27/2013,950624,CA,Complaint,Partial,5399.0,452990,3,"Dollar Tree Stores, Inc.",Dollar Tree,2012-12-31,2022-12-31,ERROR,316700822.0,950624,08/27/2013,"Dollar Tree Stores, Inc.
			   2445 Mc Henry AveModesto, CA 95350",", ,  00000",NonUnion,5399.0,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Health,11/19/2013,,01/22/2014,316700822.0,,,,,,,,,,FTA Penalty,$0,$0,$0,$0,$0,$0,316700822.0
2050,317072528.0,08/15/2013,1054191,OR,Referral,Partial,5331.0,452990,1,Dollar Tree Stores Inc,Dollar Tree,2012-12-31,2022-12-31,ERROR,317072528.0,1054191,08/15/2013,"Dollar Tree Stores Inc
			   10730 Se 82nd AvePortland, OR 97086","Ct Corporation System 388 State St Ste 420, Salem, OR 97301",NonUnion,5331.0,452990/All Other General Merchandise Stores,Referral,Partial,N,Private,Health,08/19/2013,,04/12/2016,317072528.0,,,,,,,,,Health-Manufacturing,Initial Violations,1,,,,,1,317072528.0
2051,317072528.0,08/15/2013,1054191,OR,Referral,Partial,5331.0,452990,1,Dollar Tree Stores Inc,Dollar Tree,2012-12-31,2022-12-31,ERROR,317072528.0,1054191,08/15/2013,"Dollar Tree Stores Inc
			   10730 Se 82nd AvePortland, OR 97086","Ct Corporation System 388 State St Ste 420, Salem, OR 97301",NonUnion,5331.0,452990/All Other General Merchandise Stores,Referral,Partial,N,Private,Health,08/19/2013,,04/12/2016,317072528.0,,,,,,,,,Health-Manufacturing,Current Violations,1,,,,,1,317072528.0
2052,317072528.0,08/15/2013,1054191,OR,Referral,Partial,5331.0,452990,1,Dollar Tree Stores Inc,Dollar Tree,2012-12-31,2022-12-31,ERROR,317072528.0,1054191,08/15/2013,"Dollar Tree Stores Inc
			   10730 Se 82nd AvePortland, OR 97086","Ct Corporation System 388 State St Ste 420, Salem, OR 97301",NonUnion,5331.0,452990/All Other General Merchandise Stores,Referral,Partial,N,Private,Health,08/19/2013,,04/12/2016,317072528.0,,,,,,,,,Health-Manufacturing,Initial Penalty,$270,$0,$0,$0,$0,$270,317072528.0
2053,317072528.0,08/15/2013,1054191,OR,Referral,Partial,5331.0,452990,1,Dollar Tree Stores Inc,Dollar Tree,2012-12-31,2022-12-31,ERROR,317072528.0,1054191,08/15/2013,"Dollar Tree Stores Inc
			   10730 Se 82nd AvePortland, OR 97086","Ct Corporation System 388 State St Ste 420, Salem, OR 97301",NonUnion,5331.0,452990/All Other General Merchandise Stores,Referral,Partial,N,Private,Health,08/19/2013,,04/12/2016,317072528.0,,,,,,,,,Health-Manufacturing,Current Penalty,$270,$0,$0,$0,$0,$270,317072528.0
2054,317072528.0,08/15/2013,1054191,OR,Referral,Partial,5331.0,452990,1,Dollar Tree Stores Inc,Dollar Tree,2012-12-31,2022-12-31,ERROR,317072528.0,1054191,08/15/2013,"Dollar Tree Stores Inc
			   10730 Se 82nd AvePortland, OR 97086","Ct Corporation System 388 State St Ste 420, Salem, OR 97301",NonUnion,5331.0,452990/All Other General Merchandise Stores,Referral,Partial,N,Private,Health,08/19/2013,,04/12/2016,317072528.0,,,,,,,,,Health-Manufacturing,FTA Penalty,$0,$0,$0,$0,$0,$0,317072528.0
2055,317071488.0,07/30/2013,1054112,OR,Planned,Complete,5331.0,452990,2,Dollar Tree Stores Inc,Dollar Tree,2012-12-31,2022-12-31,ERROR,317071488.0,1054112,07/30/2013,"Dollar Tree Stores Inc
			   10730 Se 82nd AveHappy Valley, OR 97086","Ct Corporation System 388 State St Ste 420, Salem, OR 97301",NonUnion,5331.0,452990/All Other General Merchandise Stores,Planned,Complete,N,Private,Safety,08/14/2013,,02/20/2014,317071488.0,,,,,,,,,Safety-Manufacturing,Initial Violations,,,,2,,2,317071488.0
2056,317071488.0,07/30/2013,1054112,OR,Planned,Complete,5331.0,452990,2,Dollar Tree Stores Inc,Dollar Tree,2012-12-31,2022-12-31,ERROR,317071488.0,1054112,07/30/2013,"Dollar Tree Stores Inc
			   10730 Se 82nd AveHappy Valley, OR 97086","Ct Corporation System 388 State St Ste 420, Salem, OR 97301",NonUnion,5331.0,452990/All Other General Merchandise Stores,Planned,Complete,N,Private,Safety,08/14/2013,,02/20/2014,317071488.0,,,,,,,,,Safety-Manufacturing,Current Violations,,,,2,,2,317071488.0
2057,317071488.0,07/30/2013,1054112,OR,Planned,Complete,5331.0,452990,2,Dollar Tree Stores Inc,Dollar Tree,2012-12-31,2022-12-31,ERROR,317071488.0,1054112,07/30/2013,"Dollar Tree Stores Inc
			   10730 Se 82nd AveHappy Valley, OR 97086","Ct Corporation System 388 State St Ste 420, Salem, OR 97301",NonUnion,5331.0,452990/All Other General Merchandise Stores,Planned,Complete,N,Private,Safety,08/14/2013,,02/20/2014,317071488.0,,,,,,,,,Safety-Manufacturing,Initial Penalty,$0,$0,$0,$0,$0,$0,317071488.0
2058,317071488.0,07/30/2013,1054112,OR,Planned,Complete,5331.0,452990,2,Dollar Tree Stores Inc,Dollar Tree,2012-12-31,2022-12-31,ERROR,317071488.0,1054112,07/30/2013,"Dollar Tree Stores Inc
			   10730 Se 82nd AveHappy Valley, OR 97086","Ct Corporation System 388 State St Ste 420, Salem, OR 97301",NonUnion,5331.0,452990/All Other General Merchandise Stores,Planned,Complete,N,Private,Safety,08/14/2013,,02/20/2014,317071488.0,,,,,,,,,Safety-Manufacturing,Current Penalty,$0,$0,$0,$0,$0,$0,317071488.0
2059,317071488.0,07/30/2013,1054112,OR,Planned,Complete,5331.0,452990,2,Dollar Tree Stores Inc,Dollar Tree,2012-12-31,2022-12-31,ERROR,317071488.0,1054112,07/30/2013,"Dollar Tree Stores Inc
			   10730 Se 82nd AveHappy Valley, OR 97086","Ct Corporation System 388 State St Ste 420, Salem, OR 97301",NonUnion,5331.0,452990/All Other General Merchandise Stores,Planned,Complete,N,Private,Safety,08/14/2013,,02/20/2014,317071488.0,,,,,,,,,Safety-Manufacturing,FTA Penalty,$0,$0,$0,$0,$0,$0,317071488.0
2060,920433.015,07/17/2013,214500,NJ,Complaint,Partial,,452990,1,Dollar Tree Store,Dollar Tree,2012-12-31,2022-12-31,CLOSED,920433.015,214500,07/17/2013,"Dollar Tree Store
			   1053 Bloomfield AveClifton, NJ 07013","1056 Bloomfield Ave, Clifton, NJ 07013",NonUnion,,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Health,07/19/2013,,08/23/2013,920433.015,,,,,,,,,,Initial Violations,1,,,,,1,920433.015
2061,920433.015,07/17/2013,214500,NJ,Complaint,Partial,,452990,1,Dollar Tree Store,Dollar Tree,2012-12-31,2022-12-31,CLOSED,920433.015,214500,07/17/2013,"Dollar Tree Store
			   1053 Bloomfield AveClifton, NJ 07013","1056 Bloomfield Ave, Clifton, NJ 07013",NonUnion,,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Health,07/19/2013,,08/23/2013,920433.015,,,,,,,,,,Current Violations,1,,,,,1,920433.015
2062,920433.015,07/17/2013,214500,NJ,Complaint,Partial,,452990,1,Dollar Tree Store,Dollar Tree,2012-12-31,2022-12-31,CLOSED,920433.015,214500,07/17/2013,"Dollar Tree Store
			   1053 Bloomfield AveClifton, NJ 07013","1056 Bloomfield Ave, Clifton, NJ 07013",NonUnion,,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Health,07/19/2013,,08/23/2013,920433.015,,,,,,,,,,Initial Penalty,"$2,805",$0,$0,$0,$0,"$2,805",920433.015
2063,920433.015,07/17/2013,214500,NJ,Complaint,Partial,,452990,1,Dollar Tree Store,Dollar Tree,2012-12-31,2022-12-31,CLOSED,920433.015,214500,07/17/2013,"Dollar Tree Store
			   1053 Bloomfield AveClifton, NJ 07013","1056 Bloomfield Ave, Clifton, NJ 07013",NonUnion,,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Health,07/19/2013,,08/23/2013,920433.015,,,,,,,,,,Current Penalty,"$2,805",$0,$0,$0,$0,"$2,805",920433.015
2064,920433.015,07/17/2013,214500,NJ,Complaint,Partial,,452990,1,Dollar Tree Store,Dollar Tree,2012-12-31,2022-12-31,CLOSED,920433.015,214500,07/17/2013,"Dollar Tree Store
			   1053 Bloomfield AveClifton, NJ 07013","1056 Bloomfield Ave, Clifton, NJ 07013",NonUnion,,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Health,07/19/2013,,08/23/2013,920433.015,,,,,,,,,,FTA Penalty,$0,$0,$0,$0,$0,$0,920433.015
2065,316785039.0,07/03/2013,453710,NC,Complaint,Partial,5331.0,452990,2,"Dollar Tree Stores, Inc. Store #1103",Dollar Tree,2012-12-31,2022-12-31,ERROR,316785039.0,453710,07/03/2013,"Dollar Tree Stores, Inc. Store #1103
			   722 Us Hwy 74 Business EastRockingham, NC 28379",Attn,NonUnion,5331.0,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Health,07/03/2013,S,08/15/2013,316785039.0,,,,,,,,,Health-Manufacturing,Initial Violations,,,,2,,2,316785039.0
2066,316785039.0,07/03/2013,453710,NC,Complaint,Partial,5331.0,452990,2,"Dollar Tree Stores, Inc. Store #1103",Dollar Tree,2012-12-31,2022-12-31,ERROR,316785039.0,453710,07/03/2013,"Dollar Tree Stores, Inc. Store #1103
			   722 Us Hwy 74 Business EastRockingham, NC 28379",Attn,NonUnion,5331.0,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Health,07/03/2013,S,08/15/2013,316785039.0,,,,,,,,,Health-Manufacturing,Current Violations,,,,2,,2,316785039.0
2067,316785039.0,07/03/2013,453710,NC,Complaint,Partial,5331.0,452990,2,"Dollar Tree Stores, Inc. Store #1103",Dollar Tree,2012-12-31,2022-12-31,ERROR,316785039.0,453710,07/03/2013,"Dollar Tree Stores, Inc. Store #1103
			   722 Us Hwy 74 Business EastRockingham, NC 28379",Attn,NonUnion,5331.0,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Health,07/03/2013,S,08/15/2013,316785039.0,,,,,,,,,Health-Manufacturing,Initial Penalty,$0,$0,$0,$0,$0,$0,316785039.0
2068,316785039.0,07/03/2013,453710,NC,Complaint,Partial,5331.0,452990,2,"Dollar Tree Stores, Inc. Store #1103",Dollar Tree,2012-12-31,2022-12-31,ERROR,316785039.0,453710,07/03/2013,"Dollar Tree Stores, Inc. Store #1103
			   722 Us Hwy 74 Business EastRockingham, NC 28379",Attn,NonUnion,5331.0,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Health,07/03/2013,S,08/15/2013,316785039.0,,,,,,,,,Health-Manufacturing,Current Penalty,$0,$0,$0,$0,$0,$0,316785039.0
2069,316785039.0,07/03/2013,453710,NC,Complaint,Partial,5331.0,452990,2,"Dollar Tree Stores, Inc. Store #1103",Dollar Tree,2012-12-31,2022-12-31,ERROR,316785039.0,453710,07/03/2013,"Dollar Tree Stores, Inc. Store #1103
			   722 Us Hwy 74 Business EastRockingham, NC 28379",Attn,NonUnion,5331.0,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Health,07/03/2013,S,08/15/2013,316785039.0,,,,,,,,,Health-Manufacturing,FTA Penalty,$0,$0,$0,$0,$0,$0,316785039.0
2070,316640309.0,06/18/2013,1054113,OR,Planned,Complete,5331.0,452990,2,Dollar Tree Stores Inc,Dollar Tree,2012-12-31,2022-12-31,ERROR,316640309.0,1054113,06/18/2013,"Dollar Tree Stores Inc
			   44 S Coast HwyNewport, OR 97365","Ct Corporation System 388 State St Ste 420, Salem, OR 97301",NonUnion,5331.0,452990/All Other General Merchandise Stores,Planned,Complete,N,Private,Safety,06/18/2013,,01/21/2014,316640309.0,,,,,,,,,Safety-Manufacturing,Initial Violations,,,,2,,2,316640309.0
2071,316640309.0,06/18/2013,1054113,OR,Planned,Complete,5331.0,452990,2,Dollar Tree Stores Inc,Dollar Tree,2012-12-31,2022-12-31,ERROR,316640309.0,1054113,06/18/2013,"Dollar Tree Stores Inc
			   44 S Coast HwyNewport, OR 97365","Ct Corporation System 388 State St Ste 420, Salem, OR 97301",NonUnion,5331.0,452990/All Other General Merchandise Stores,Planned,Complete,N,Private,Safety,06/18/2013,,01/21/2014,316640309.0,,,,,,,,,Safety-Manufacturing,Current Violations,,,,2,,2,316640309.0
2072,316640309.0,06/18/2013,1054113,OR,Planned,Complete,5331.0,452990,2,Dollar Tree Stores Inc,Dollar Tree,2012-12-31,2022-12-31,ERROR,316640309.0,1054113,06/18/2013,"Dollar Tree Stores Inc
			   44 S Coast HwyNewport, OR 97365","Ct Corporation System 388 State St Ste 420, Salem, OR 97301",NonUnion,5331.0,452990/All Other General Merchandise Stores,Planned,Complete,N,Private,Safety,06/18/2013,,01/21/2014,316640309.0,,,,,,,,,Safety-Manufacturing,Initial Penalty,$0,$0,$0,$0,$0,$0,316640309.0
2073,316640309.0,06/18/2013,1054113,OR,Planned,Complete,5331.0,452990,2,Dollar Tree Stores Inc,Dollar Tree,2012-12-31,2022-12-31,ERROR,316640309.0,1054113,06/18/2013,"Dollar Tree Stores Inc
			   44 S Coast HwyNewport, OR 97365","Ct Corporation System 388 State St Ste 420, Salem, OR 97301",NonUnion,5331.0,452990/All Other General Merchandise Stores,Planned,Complete,N,Private,Safety,06/18/2013,,01/21/2014,316640309.0,,,,,,,,,Safety-Manufacturing,Current Penalty,$0,$0,$0,$0,$0,$0,316640309.0
2074,316640309.0,06/18/2013,1054113,OR,Planned,Complete,5331.0,452990,2,Dollar Tree Stores Inc,Dollar Tree,2012-12-31,2022-12-31,ERROR,316640309.0,1054113,06/18/2013,"Dollar Tree Stores Inc
			   44 S Coast HwyNewport, OR 97365","Ct Corporation System 388 State St Ste 420, Salem, OR 97301",NonUnion,5331.0,452990/All Other General Merchandise Stores,Planned,Complete,N,Private,Safety,06/18/2013,,01/21/2014,316640309.0,,,,,,,,,Safety-Manufacturing,FTA Penalty,$0,$0,$0,$0,$0,$0,316640309.0
2075,316212414.0,06/13/2013,950633,CA,Complaint,Partial,5331.0,452990,3,The Dollar Tree Store #3621,Dollar Tree,2012-12-31,2022-12-31,ERROR,316212414.0,950633,06/13/2013,"The Dollar Tree Store #3621
			   1486 E Second StreetBeaumont, CA 92223",", ,  00000",NonUnion,5331.0,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,07/23/2013,,11/22/2013,316212414.0,,,,,,,,,,Initial Violations,,,,3,,3,316212414.0
2076,316212414.0,06/13/2013,950633,CA,Complaint,Partial,5331.0,452990,3,The Dollar Tree Store #3621,Dollar Tree,2012-12-31,2022-12-31,ERROR,316212414.0,950633,06/13/2013,"The Dollar Tree Store #3621
			   1486 E Second StreetBeaumont, CA 92223",", ,  00000",NonUnion,5331.0,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,07/23/2013,,11/22/2013,316212414.0,,,,,,,,,,Current Violations,,,,3,,3,316212414.0
2077,316212414.0,06/13/2013,950633,CA,Complaint,Partial,5331.0,452990,3,The Dollar Tree Store #3621,Dollar Tree,2012-12-31,2022-12-31,ERROR,316212414.0,950633,06/13/2013,"The Dollar Tree Store #3621
			   1486 E Second StreetBeaumont, CA 92223",", ,  00000",NonUnion,5331.0,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,07/23/2013,,11/22/2013,316212414.0,,,,,,,,,,Initial Penalty,$0,$0,$0,"$2,250",$0,"$2,250",316212414.0
2078,316212414.0,06/13/2013,950633,CA,Complaint,Partial,5331.0,452990,3,The Dollar Tree Store #3621,Dollar Tree,2012-12-31,2022-12-31,ERROR,316212414.0,950633,06/13/2013,"The Dollar Tree Store #3621
			   1486 E Second StreetBeaumont, CA 92223",", ,  00000",NonUnion,5331.0,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,07/23/2013,,11/22/2013,316212414.0,,,,,,,,,,Current Penalty,$0,$0,$0,"$2,250",$0,"$2,250",316212414.0
2079,316212414.0,06/13/2013,950633,CA,Complaint,Partial,5331.0,452990,3,The Dollar Tree Store #3621,Dollar Tree,2012-12-31,2022-12-31,ERROR,316212414.0,950633,06/13/2013,"The Dollar Tree Store #3621
			   1486 E Second StreetBeaumont, CA 92223",", ,  00000",NonUnion,5331.0,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,07/23/2013,,11/22/2013,316212414.0,,,,,,,,,,FTA Penalty,$0,$0,$0,$0,$0,$0,316212414.0
2080,316803030.0,05/28/2013,1055340,WA,Referral,Partial,5399.0,452990,1,Dollar Tree Stores # 2264,Dollar Tree,2012-12-31,2022-12-31,ERROR,316803030.0,1055340,05/28/2013,"Dollar Tree Stores # 2264
			   1495 Nw Louisiana AveChehalis, WA 98532","Attn Risk Management 500 Volvo Pkwy, Chesapeake, VA 23320",NonUnion,5399.0,452990/All Other General Merchandise Stores,Referral,Partial,N,Private,Safety,05/29/2013,L,04/15/2016,316803030.0,,,,,,,,,,Initial Violations,,,1,,,1,316803030.0
2081,316803030.0,05/28/2013,1055340,WA,Referral,Partial,5399.0,452990,1,Dollar Tree Stores # 2264,Dollar Tree,2012-12-31,2022-12-31,ERROR,316803030.0,1055340,05/28/2013,"Dollar Tree Stores # 2264
			   1495 Nw Louisiana AveChehalis, WA 98532","Attn Risk Management 500 Volvo Pkwy, Chesapeake, VA 23320",NonUnion,5399.0,452990/All Other General Merchandise Stores,Referral,Partial,N,Private,Safety,05/29/2013,L,04/15/2016,316803030.0,,,,,,,,,,Current Violations,,,1,,,1,316803030.0
2082,316803030.0,05/28/2013,1055340,WA,Referral,Partial,5399.0,452990,1,Dollar Tree Stores # 2264,Dollar Tree,2012-12-31,2022-12-31,ERROR,316803030.0,1055340,05/28/2013,"Dollar Tree Stores # 2264
			   1495 Nw Louisiana AveChehalis, WA 98532","Attn Risk Management 500 Volvo Pkwy, Chesapeake, VA 23320",NonUnion,5399.0,452990/All Other General Merchandise Stores,Referral,Partial,N,Private,Safety,05/29/2013,L,04/15/2016,316803030.0,,,,,,,,,,Initial Penalty,$0,$0,"$5,000",$0,$0,"$5,000",316803030.0
2083,316803030.0,05/28/2013,1055340,WA,Referral,Partial,5399.0,452990,1,Dollar Tree Stores # 2264,Dollar Tree,2012-12-31,2022-12-31,ERROR,316803030.0,1055340,05/28/2013,"Dollar Tree Stores # 2264
			   1495 Nw Louisiana AveChehalis, WA 98532","Attn Risk Management 500 Volvo Pkwy, Chesapeake, VA 23320",NonUnion,5399.0,452990/All Other General Merchandise Stores,Referral,Partial,N,Private,Safety,05/29/2013,L,04/15/2016,316803030.0,,,,,,,,,,Current Penalty,$0,$0,"$5,000",$0,$0,"$5,000",316803030.0
2084,316803030.0,05/28/2013,1055340,WA,Referral,Partial,5399.0,452990,1,Dollar Tree Stores # 2264,Dollar Tree,2012-12-31,2022-12-31,ERROR,316803030.0,1055340,05/28/2013,"Dollar Tree Stores # 2264
			   1495 Nw Louisiana AveChehalis, WA 98532","Attn Risk Management 500 Volvo Pkwy, Chesapeake, VA 23320",NonUnion,5399.0,452990/All Other General Merchandise Stores,Referral,Partial,N,Private,Safety,05/29/2013,L,04/15/2016,316803030.0,,,,,,,,,,FTA Penalty,$0,$0,$0,$0,$0,$0,316803030.0
2085,316698000.0,04/16/2013,950624,CA,Complaint,Partial,5331.0,452990,2,"Dollar Tree Stores, Inc Dba Dollar Tree #4403",Dollar Tree,2012-12-31,2022-12-31,ERROR,316698000.0,950624,04/16/2013,"Dollar Tree Stores, Inc Dba Dollar Tree #4403
			   125 Lakewood MallLodi, CA 95242","500 Volvo Parkway, Chesapeake, VA 23230",NonUnion,5331.0,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,08/23/2013,,09/23/2013,316698000.0,,,,,,,,,,Initial Violations,1,,,1,,2,316698000.0
2086,316698000.0,04/16/2013,950624,CA,Complaint,Partial,5331.0,452990,2,"Dollar Tree Stores, Inc Dba Dollar Tree #4403",Dollar Tree,2012-12-31,2022-12-31,ERROR,316698000.0,950624,04/16/2013,"Dollar Tree Stores, Inc Dba Dollar Tree #4403
			   125 Lakewood MallLodi, CA 95242","500 Volvo Parkway, Chesapeake, VA 23230",NonUnion,5331.0,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,08/23/2013,,09/23/2013,316698000.0,,,,,,,,,,Current Violations,1,,,1,,2,316698000.0
2087,316698000.0,04/16/2013,950624,CA,Complaint,Partial,5331.0,452990,2,"Dollar Tree Stores, Inc Dba Dollar Tree #4403",Dollar Tree,2012-12-31,2022-12-31,ERROR,316698000.0,950624,04/16/2013,"Dollar Tree Stores, Inc Dba Dollar Tree #4403
			   125 Lakewood MallLodi, CA 95242","500 Volvo Parkway, Chesapeake, VA 23230",NonUnion,5331.0,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,08/23/2013,,09/23/2013,316698000.0,,,,,,,,,,Initial Penalty,"$2,025",$0,$0,$110,$0,"$2,135",316698000.0
2088,316698000.0,04/16/2013,950624,CA,Complaint,Partial,5331.0,452990,2,"Dollar Tree Stores, Inc Dba Dollar Tree #4403",Dollar Tree,2012-12-31,2022-12-31,ERROR,316698000.0,950624,04/16/2013,"Dollar Tree Stores, Inc Dba Dollar Tree #4403
			   125 Lakewood MallLodi, CA 95242","500 Volvo Parkway, Chesapeake, VA 23230",NonUnion,5331.0,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,08/23/2013,,09/23/2013,316698000.0,,,,,,,,,,Current Penalty,"$2,025",$0,$0,$110,$0,"$2,135",316698000.0
2089,316698000.0,04/16/2013,950624,CA,Complaint,Partial,5331.0,452990,2,"Dollar Tree Stores, Inc Dba Dollar Tree #4403",Dollar Tree,2012-12-31,2022-12-31,ERROR,316698000.0,950624,04/16/2013,"Dollar Tree Stores, Inc Dba Dollar Tree #4403
			   125 Lakewood MallLodi, CA 95242","500 Volvo Parkway, Chesapeake, VA 23230",NonUnion,5331.0,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,08/23/2013,,09/23/2013,316698000.0,,,,,,,,,,FTA Penalty,$0,$0,$0,$0,$0,$0,316698000.0
