Unnamed: 0,Activity,Opened,RID,St,Type,Sc,SIC_x,NAICS_x,Vio,Establishment Name,query,query_start,query_end,Case Status,Inspection Nr,Report ID,Open Date,Site Address,Mailing Address,Union Status,SIC_y,NAICS_y,Inspection Type,Scope,Advanced Notice,Ownership,Safety/Health,Close Conference,Emphasis,Close Case,activity_code_x,Investigation Nr,Event,investigation_summary_notes_1,Inspection Information - Office,investigation_summary_notes_2,investigation_summary_notes_3,Keywords,Planning Guide,Violations/Penalties,Serious,Willful,Repeat,Other,Unclass,Total,activity_code_y
1600,1595364.015,05/10/2022,111100,ME,Referral,Partial,,452319,2,"Dg Retail, Llc",DG Retail,2012-12-31,2022-12-31,CLOSED,1595364.015,111100,05/10/2022,"Dg Retail, Llc
			   872 Hudson RoadGlenburn, ME 04401","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452319,Referral,Partial,N,Private,Safety,07/22/2022,,12/19/2022,1595364.015,,,,,,,,,Initial Violations,,,2,,,2,1595364.015
1605,1593531.015,05/04/2022,855610,WY,Complaint,Partial,,452319,1,"Dg Retail, Llc",DG Retail,2012-12-31,2022-12-31,CLOSED,1593531.015,855610,05/04/2022,"Dg Retail, Llc
			   1501 E. ShoshoneGillette, WY 82718","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452319,Complaint,Partial,N,Private,Safety,05/04/2022,,08/17/2022,1593531.015,,,,,,,,,Initial Violations,1,,,,,1,1593531.015
1610,1588930.015,03/29/2022,1054115,OR,Complaint,Partial,5331.0,452990,1,317730197 - Dg Retail Llc,DG Retail,2012-12-31,2022-12-31,OPEN,1588930.015,1054115,03/29/2022,"317730197 - Dg Retail Llc
			   450 Baltimore StElgin, OR 97827","100 Mission Rdg, Goodlettsville, TN 37072",NonUnion,5331.0,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,04/13/2022,,,1588930.015,,,,,,,,,Initial Violations,1,,,,,1,1588930.015
1615,1572839.015,01/14/2022,111700,NH,Complaint,Partial,,452210,2,"Dg Retail, Llc",DG Retail,2012-12-31,2022-12-31,OPEN,1572839.015,111700,01/14/2022,"Dg Retail, Llc
			   231 North Main StTroy, NH 03465","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452210,Complaint,Partial,N,Private,Safety,01/14/2022,,,1572839.015,,,,,,,,,Initial Violations,1,,1,,,2,1572839.015
1620,1571816.015,12/28/2021,155010,VT,Complaint,Partial,,452319,3,"Dg Retail, Llc",DG Retail,2012-12-31,2022-12-31,CLOSED,1571816.015,155010,12/28/2021,"Dg Retail, Llc
			   74 S Main StreetBarre, VT 05641","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452319,Complaint,Partial,N,Private,Safety,12/28/2021,,06/06/2022,1571816.015,,,,,,,,,Initial Violations,,,3,,,3,1571816.015
1625,1555839.015,10/01/2021,111100,ME,Complaint,Partial,,452319,3,"Dg Retail, Llc",DG Retail,2012-12-31,2022-12-31,CLOSED,1555839.015,111100,10/01/2021,"Dg Retail, Llc
			   1748 Us Route 1Sullivan, ME 04664","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452319,Complaint,Partial,N,Private,Safety,01/13/2022,,03/30/2022,1555839.015,,,,,,,,,Initial Violations,,1,1,1,,3,1555839.015
1630,1468409.015,03/06/2020,134000,MA,Complaint,Partial,,452990,5,"Dg Retail, Llc",DG Retail,2012-12-31,2022-12-31,CLOSED,1468409.015,134000,03/06/2020,"Dg Retail, Llc
			   450 Nashua RoadDracut, MA 01826","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,03/06/2020,,11/09/2020,1468409.015,,,,,,,,,Initial Violations,1,5,,,,6,1468409.015
1635,1437320.015,09/16/2019,1054116,OR,Complaint,Partial,5331.0,452990,4,317725504 - Dg Retail Llc,DG Retail,2012-12-31,2022-12-31,CLOSED,1437320.015,1054116,09/16/2019,"317725504 - Dg Retail Llc
			   205 2nd AveGold Hill, OR 97525","100 Mission Rdg, Goodlettsville, TN 37072",NonUnion,5331.0,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,10/11/2019,P,04/06/2020,1437320.015,,,,,,,,,Initial Violations,3,,,1,,4,1437320.015
1640,1263467.015,09/08/2017,155010,VT,Referral,Partial,,452990,2,"Dg Retail, Llc",DG Retail,2012-12-31,2022-12-31,CLOSED,1263467.015,155010,09/08/2017,"Dg Retail, Llc
			   1032 Prim RoadColchester, VT 05446","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452990/All Other General Merchandise Stores,Referral,Partial,N,Private,Safety,09/08/2017,,03/21/2018,1263467.015,,,,,,,,,Initial Violations,1,,,1,,2,1263467.015
1645,1274821.015,08/15/2017,1054194,OR,Complaint,Partial,5331.0,452990,1,317717953 - Dg Retail Llc,DG Retail,2012-12-31,2022-12-31,CLOSED,1274821.015,1054194,08/15/2017,"317717953 - Dg Retail Llc
			   85 Emerald PkwyCreswell, OR 97426","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,5331.0,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Health,11/01/2017,,07/03/2018,1274821.015,,,,,,,,,Initial Violations,,,,1,,1,1274821.015
1650,1192300.015,11/16/2016,950411,AZ,Complaint,Partial,,452112,1,"Dg Retail, Llc",DG Retail,2012-12-31,2022-12-31,CLOSED,1192300.015,950411,11/16/2016,"Dg Retail, Llc
			   495 N Pinal ParkwayFlorence, AZ 85132","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452112/Discount Department Stores,Complaint,Partial,N,Private,Safety,11/16/2016,,02/02/2017,1192300.015,,,,,,,,,Initial Violations,1,,,1,,2,1192300.015
1655,1158939.015,06/29/2016,729700,KS,Complaint,Partial,,452990,6,Dg Retail Llc,DG Retail,2012-12-31,2022-12-31,CLOSED,1158939.015,729700,06/29/2016,"Dg Retail Llc
			   615 West Grant Store # 2481Clay Center, KS 67432","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Health,06/29/2016,,10/27/2016,1158939.015,,,,,,,,,Initial Violations,5,,1,,,6,1158939.015
1660,1134983.015,03/22/2016,729700,KS,Complaint,Partial,,452990,2,Dg Retail Llc,DG Retail,2012-12-31,2022-12-31,CLOSED,1134983.015,729700,03/22/2016,"Dg Retail Llc
			   2424 S. Broadway Store # 3145Wichita, KS 67204","2424 S. Broadway, Wichita, KS 67204",NonUnion,,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,03/23/2016,,11/30/2016,1134983.015,,,,,,,,,Initial Violations,,,2,,,2,1134983.015
1665,1611456.015,07/27/2022,950625,CA,Complaint,Partial,,452319,2,"Dolgen California, Llc",dolgen,2012-12-31,2022-12-31,OPEN,1611456.015,950625,07/27/2022,"Dolgen California, Llc
			   1602 10th St.Reedley, CA 93654","1602 10th Street, Reedley, CA 93654",NonUnion,,452319,Complaint,Partial,N,Private,Safety,11/01/2022,,,1611456.015,,,,,,,,,Initial Violations,1,,,1,,2,1611456.015
1670,1602924.015,06/20/2022,950624,CA,Complaint,Partial,,452319,3,"Dolgen California, Llc",dolgen,2012-12-31,2022-12-31,OPEN,1602924.015,950624,06/20/2022,"Dolgen California, Llc
			   1539 Yosemite BoulevardModesto, CA 95354","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452319,Complaint,Partial,N,Private,Health,09/27/2022,,,1602924.015,,,,,,,,,Initial Violations,,,,3,,3,1602924.015
1675,1600211.015,06/07/2022,215800,NY,Complaint,Partial,,452319,3,Dolgen New York Llc,dolgen,2012-12-31,2022-12-31,OPEN,1600211.015,215800,06/07/2022,"Dolgen New York Llc
			   606 Butternut StreetSyracuse, NY 13208","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452319,Complaint,Partial,N,Private,Safety,06/07/2022,,,1600211.015,,,,,,,,,Initial Violations,1,,2,,,3,1600211.015
1680,1598433.015,05/24/2022,522500,OH,Complaint,Partial,,452319,4,Dolgen Midwest Llc,dolgen,2012-12-31,2022-12-31,OPEN,1598433.015,522500,05/24/2022,"Dolgen Midwest Llc
			   3636 Lockbourne RdColumbus, OH 43207","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452319,Complaint,Partial,N,Private,Health,05/24/2022,N,,1598433.015,,,,,,,,,Initial Violations,,,4,,,4,1598433.015
1685,1552837.015,09/07/2021,950623,CA,Accident,Partial,,452319,1,"Dolgen California, Llc",dolgen,2012-12-31,2022-12-31,CLOSED,1552837.015,950623,09/07/2021,"Dolgen California, Llc
			   44 W Davis St.Rio Dell, CA 95562","597 Smoky Drive, Gallatin, TN 37066",NonUnion,,452319,Accident,Partial,N,Private,Health,02/22/2022,,06/30/2022,1552837.015,144189.015,08/09/2021,Employee With Covid-19 Infection Is Not Hospitalized,Ca Redding, ,"At 5:41 p.m. on August 9, 2021, an employee who had been working at a discount r etail store had reportedly contracted COVID-19. On August 5, 2021, the employee begain to feel ill and took a COVID-19 test which was reported positive at an un known later date. The employee was not hospitalized but self quarantined. On Aug ust 7, 2021, Coworker #1 also felt ill and tested for COVID-19 and self quaranti ned returning to work after 15 days. The result of Coworker #1's test are not in dicated in the narrative. On August 9, 2021, Coworker #2 self quarantined and re turned to work on August 23, 2021, but it is unknown if that employee was tested . The areas where the three employees became ill is rural and COVID-19 testing w as difficult to obtain at the time. The employer did not have an effective COVID -19 Prevention Program in place.",infectious disease,,Initial Violations,,,,1,,1,1552837.015
1690,1543340.015,07/22/2021,524700,OH,Complaint,Partial,,453998,2,"Dolgen Midwest, Llc",dolgen,2012-12-31,2022-12-31,CLOSED,1543340.015,524700,07/22/2021,"Dolgen Midwest, Llc
			   450 W. Russell Rd.Sidney, OH 45365","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,453998/All Other Miscellaneous Store Retailers (except Tobacco Stores),Complaint,Partial,N,Private,Safety,07/22/2021,,01/12/2022,1543340.015,,,,,,,,,Initial Violations,2,,,,,2,1543340.015
1695,1540895.015,04/27/2021,950647,CA,Accident,Partial,,493110,1,Dolgen California Llc,dolgen,2012-12-31,2022-12-31,OPEN,1540895.015,950647,04/27/2021,"Dolgen California Llc
			   4193 Industrial Park WayLebec, CA 93243","4193 Industrial Park Way, Lebec, CA 93243",NonUnion,,493110/General Warehousing and Storage,Accident,Partial,N,Private,Safety,11/09/2021,,,1540895.015,,,,,,,,,Initial Violations,,,,1,,1,1540895.015
1700,1446226.015,11/20/2019,950647,CA,Complaint,Partial,,452112,2,"Dolgen California, Llc",dolgen,2012-12-31,2022-12-31,CLOSED,1446226.015,950647,11/20/2019,"Dolgen California, Llc
			   500 W. Drummond Ave.Ridgecrest, CA 93555","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452112/Discount Department Stores,Complaint,Partial,N,Private,Safety,12/26/2019,,02/10/2020,1446226.015,,,,,,,,,Initial Violations,,,,2,,2,1446226.015
1705,1444187.015,11/12/2019,112300,RI,Complaint,Partial,,452112,2,"Dolgen Rhode Island, Llc",dolgen,2012-12-31,2022-12-31,CLOSED,1444187.015,112300,11/12/2019,"Dolgen Rhode Island, Llc
			   1150 Hope StreetBristol, RI 02809","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452112/Discount Department Stores,Complaint,Partial,N,Private,Safety,11/12/2019,L,02/26/2020,1444187.015,,,,,,,,,Initial Violations,3,,,,,3,1444187.015
1710,1442594.015,11/05/2019,215000,NY,Complaint,Complete,,452990,1,"Dolgen New York, Llc",dolgen,2012-12-31,2022-12-31,CLOSED,1442594.015,215000,11/05/2019,"Dolgen New York, Llc
			   4118 Farragut RoadBrooklyn, NY 11210","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452990/All Other General Merchandise Stores,Complaint,Complete,N,Private,Safety,11/05/2019,,10/01/2020,1442594.015,,,,,,,,,Initial Violations,,,1,,,1,1442594.015
1715,1442747.015,11/04/2019,522500,OH,Complaint,Partial,,452990,2,"Dolgen Midwest, Llc",dolgen,2012-12-31,2022-12-31,CLOSED,1442747.015,522500,11/04/2019,"Dolgen Midwest, Llc
			   237 E. Mccauley DriveUhrichsville, OH 44683","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Health,11/04/2019,,01/15/2020,1442747.015,,,,,,,,,Initial Violations,,,1,1,,2,1442747.015
1720,1414696.015,07/11/2019,950624,CA,Complaint,Partial,,452990,2,"Dolgen California, Llc",dolgen,2012-12-31,2022-12-31,CLOSED,1414696.015,950624,07/11/2019,"Dolgen California, Llc
			   6810 North Winton WayWinton, CA 95388","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,01/06/2020,,03/04/2020,1414696.015,,,,,,,,,Initial Violations,1,,,1,,2,1414696.015
1725,1277097.015,11/14/2017,953210,NV,Referral,Partial,,452990,1,"Dolgen Midwest, Llc",dolgen,2012-12-31,2022-12-31,CLOSED,1277097.015,953210,11/14/2017,"Dolgen Midwest, Llc
			   1025 Hwy 95Hawthorne, NV 89415",100 Mission Ridge Attn,NonUnion,,452990/All Other General Merchandise Stores,Referral,Partial,N,Private,Safety,12/05/2017,,02/26/2018,1277097.015,,,,,,,,,Initial Violations,,,1,,,1,1277097.015
1730,1278507.015,11/13/2017,626300,TX,Fat/Cat,Partial,,452112,1,"Dolgen Corp Of Texas, Inc",dolgen,2012-12-31,2022-12-31,CLOSED,1278507.015,626300,11/13/2017,"Dolgen Corp Of Texas, Inc
			   4807 Sunnyvale St.Dallas, TX 75216",Attn,NonUnion,,452112/Discount Department Stores,Fat/Cat,Partial,N,Private,Safety,11/20/2017,,08/23/2018,1278507.015,100898.015,11/06/2017,Cashier Is Shot And Killed During A Robbery,Dallas, ,"At 7:00 p.m. on November 6, 2017, an employee was working as a cashier at a stor e. An assailant entered the store and demanded money from the register at gunpoi nt. The employee gave the register till to the assailant.  The assailant mishand led his firearm and shot the store clerk. As a result, the assailant panicked, d ropped the money and ran.","gunshot, workplace violence",,Initial Violations,,,1,,,1,1278507.015
1735,1133331.015,03/15/2016,953210,NV,Referral,Partial,,452990,4,"Dolgen Midwest, Llc",dolgen,2012-12-31,2022-12-31,CLOSED,1133331.015,953210,03/15/2016,"Dolgen Midwest, Llc
			   1025 U.S. Highway 95Hawthorne, NV 89415","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452990/All Other General Merchandise Stores,Referral,Partial,N,Private,Safety,03/22/2016,,05/24/2016,1133331.015,,,,,,,,,Initial Violations,1,,,3,,4,1133331.015
1740,1626408.015,10/05/2022,336000,PA,Complaint,Partial,,452319,1,"Dolgencorp, Llc",dolgencorp,2012-12-31,2022-12-31,CLOSED,1626408.015,336000,10/05/2022,"Dolgencorp, Llc
			   1700 Peach StreetErie, PA 16501","1700 Peach Street, Erie, PA 16501",NonUnion,,452319,Complaint,Partial,N,Private,Safety,12/01/2022,,01/09/2023,1626408.015,,,,,,,,,Initial Violations,,,,2,,2,1626408.015
1745,1611042.015,07/28/2022,336000,PA,Complaint,Partial,,452319,2,"Dolgencorp, Llc.",dolgencorp,2012-12-31,2022-12-31,OPEN,1611042.015,336000,07/28/2022,"Dolgencorp, Llc.
			   13970 State Highway 8Wattsburg, PA 16442","13970 State Highway 8, Wattsburg, PA 16442",NonUnion,,452319,Complaint,Partial,N,Private,Safety,01/03/2023,L,,1611042.015,,,,,,,,,Initial Violations,,,,2,,2,1611042.015
1750,1605438.015,06/30/2022,523900,WI,Complaint,Partial,,452210,1,"Dolgencorp, Llc",dolgencorp,2012-12-31,2022-12-31,OPEN,1605438.015,523900,06/30/2022,"Dolgencorp, Llc
			   1827 17th AvenueBloomer, WI 54724","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452210,Complaint,Partial,N,Private,Safety,06/30/2022,,,1605438.015,,,,,,,,,Initial Violations,,,1,,,1,1605438.015
1755,1597620.015,05/23/2022,453720,NC,Complaint,Partial,5331.0,452990,4,"151872 - Dolgencorp, Llc",dolgencorp,2012-12-31,2022-12-31,CLOSED,1597620.015,453720,05/23/2022,"151872 - Dolgencorp, Llc
			   3426 Chimney Rock Rd.Hendersonville, NC 28792","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,5331.0,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,05/23/2022,,08/23/2022,1597620.015,,,,,,,,,Initial Violations,1,,2,1,,4,1597620.015
1760,1594459.015,05/05/2022,418300,AL,Complaint,Partial,,452319,3,"Dolgencorp, Llc",dolgencorp,2012-12-31,2022-12-31,CLOSED,1594459.015,418300,05/05/2022,"Dolgencorp, Llc
			   9455 Al Highway 75Douglas, AL 35964","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452319,Complaint,Partial,N,Private,Safety,05/05/2022,,09/12/2022,1594459.015,,,,,,,,,Initial Violations,,,1,2,,3,1594459.015
1765,1571861.015,01/11/2022,522300,OH,Referral,Partial,,445120,1,"Dolgencorp, Llc",dolgencorp,2012-12-31,2022-12-31,CLOSED,1571861.015,522300,01/11/2022,"Dolgencorp, Llc
			   260 Center StreetSeville, OH 44273","260 Center Street, Seville, OH 44273",NonUnion,,445120/Convenience Stores,Referral,Partial,N,Private,Safety,01/11/2022,,08/12/2022,1571861.015,,,,,,,,,Initial Violations,,1,,,,1,1571861.015
1770,1566292.015,12/01/2021,523900,WI,Referral,Partial,,452210,3,"Dolgencorp, Llc",dolgencorp,2012-12-31,2022-12-31,CLOSED,1566292.015,523900,12/01/2021,"Dolgencorp, Llc
			   880 Spruce StreetBaldwin, WI 54002","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452210,Referral,Partial,N,Private,Safety,12/01/2021,,08/11/2022,1566292.015,,,,,,,,,Initial Violations,,3,,,,3,1566292.015
1775,1550484.015,08/31/2021,418600,AL,Complaint,Partial,,452319,2,"Dolgencorp, Llc",dolgencorp,2012-12-31,2022-12-31,CLOSED,1550484.015,418600,08/31/2021,"Dolgencorp, Llc
			   2912 N Mcvay Dr.Mobile, AL 36606","100 Mission Ridge Road, Goodlettsville, TN 37072",NonUnion,,452319,Complaint,Partial,N,Private,Safety,08/31/2021,,05/31/2022,1550484.015,,,,,,,,,Initial Violations,,2,,,,2,1550484.015
1780,1550619.015,08/31/2021,418600,AL,Complaint,Partial,,452319,3,"Dolgencorp, Llc",dolgencorp,2012-12-31,2022-12-31,CLOSED,1550619.015,418600,08/31/2021,"Dolgencorp, Llc
			   2381 Dawes Road Store 6556Mobile, AL 36695","100 Mission Ridge Road, Goodlettsville, TN 37072",NonUnion,,452319,Complaint,Partial,N,Private,Safety,08/31/2021,,04/19/2022,1550619.015,,,,,,,,,Initial Violations,,2,,1,,3,1550619.015
1785,1550627.015,08/31/2021,418600,AL,Complaint,Complete,,452319,2,"Dolgencorp, Llc",dolgencorp,2012-12-31,2022-12-31,CLOSED,1550627.015,418600,08/31/2021,"Dolgencorp, Llc
			   10100 Airport BlvdMobile, AL 36608","100 Mission Ridge Road, Goodlettsville, TN 37072",NonUnion,,452319,Complaint,Complete,N,Private,Safety,11/09/2021,,05/31/2022,1550627.015,,,,,,,,,Initial Violations,,1,,1,,2,1550627.015
1790,1535419.015,06/10/2021,418600,AL,Complaint,Partial,,452319,3,"Dolgencorp, Llc",dolgencorp,2012-12-31,2022-12-31,CLOSED,1535419.015,418600,06/10/2021,"Dolgencorp, Llc
			   5129 Cottage Hill Road Store 7196Mobile, AL 36609",100 Mission Ridge Road Attn,NonUnion,,452319,Complaint,Partial,N,Private,Safety,06/10/2021,,04/05/2022,1535419.015,,,,,,,,,Initial Violations,,,3,,,3,1535419.015
1795,1522853.015,04/01/2021,521100,WI,Complaint,Partial,,452319,2,"Dolgencorp, Llc",dolgencorp,2012-12-31,2022-12-31,CLOSED,1522853.015,521100,04/01/2021,"Dolgencorp, Llc
			   1060 E Tuss StreetEagle River, WI 54521","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452319,Complaint,Partial,N,Private,Safety,04/01/2021,,11/23/2021,1522853.015,,,,,,,,,Initial Violations,1,,1,,,2,1522853.015
1800,1518325.015,03/08/2021,453730,NC,Complaint,Partial,5331.0,452990,1,"148571 - Dolgencorp, Llc",dolgencorp,2012-12-31,2022-12-31,CLOSED,1518325.015,453730,03/08/2021,"148571 - Dolgencorp, Llc
			   9312 Nc Highway 127Hickory, NC 28601","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,5331.0,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Health,03/08/2021,,06/22/2021,1518325.015,,,,,,,,,Initial Violations,1,,,,,1,1518325.015
1805,1510926.015,01/19/2021,626600,TX,Complaint,Partial,,452990,2,"Dolgencorp Of Texas, Inc.",dolgencorp,2012-12-31,2022-12-31,CLOSED,1510926.015,626600,01/19/2021,"Dolgencorp Of Texas, Inc.
			   12345 Fm 1097Willis, TX 77318","100 Mission Rdg, Goodlettsville, TN 37072",NonUnion,,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,01/19/2021,,10/21/2021,1510926.015,,,,,,,,,Initial Violations,2,,,,,2,1510926.015
1810,1509783.015,01/13/2021,317900,PA,Complaint,Partial,,452112,1,"Dolgencorp, Llc",dolgencorp,2012-12-31,2022-12-31,CLOSED,1509783.015,317900,01/13/2021,"Dolgencorp, Llc
			   440 Main StreetWalnutport, PA 18088",Attn,NonUnion,,452112/Discount Department Stores,Complaint,Partial,N,Private,Safety,01/13/2021,,08/05/2021,1509783.015,,,,,,,,,Initial Violations,,1,,,,1,1509783.015
1815,1507692.015,12/22/2020,420600,FL,Complaint,Partial,,453998,2,"Dolgencorp, Llc",dolgencorp,2012-12-31,2022-12-31,CLOSED,1507692.015,420600,12/22/2020,"Dolgencorp, Llc
			   312 S. Hwy. 27/441Lady Lake, FL 32159","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,453998/All Other Miscellaneous Store Retailers (except Tobacco Stores),Complaint,Partial,N,Private,Safety,12/22/2020,,11/05/2021,1507692.015,,,,,,,,,Initial Violations,,,2,,,2,1507692.015
1820,1492118.015,09/10/2020,418300,AL,Complaint,Partial,,452990,2,"Dolgencorp, Llc",dolgencorp,2012-12-31,2022-12-31,CLOSED,1492118.015,418300,09/10/2020,"Dolgencorp, Llc
			   563 Cr 326Flat Rock, AL 35966","563 Cr 326, Flat Rock, AL 35966",NonUnion,,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Health,09/10/2020,,02/11/2021,1492118.015,,,,,,,,,Initial Violations,,,1,1,,2,1492118.015
1825,1489749.015,08/25/2020,751910,IA,Complaint,Partial,,452990,3,"Dolgencorp, Llc",dolgencorp,2012-12-31,2022-12-31,CLOSED,1489749.015,751910,08/25/2020,"Dolgencorp, Llc
			   266 Blairs Ferry Road NeCedar Rapids, IA 52402","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,08/25/2020,,02/11/2021,1489749.015,,,,,,,,,Initial Violations,1,,,2,,3,1489749.015
1830,1455672.015,01/10/2020,418300,AL,Complaint,Partial,,452990,2,"Dolgencorp, Llc",dolgencorp,2012-12-31,2022-12-31,CLOSED,1455672.015,418300,01/10/2020,"Dolgencorp, Llc
			   40976 Al 77 SouthAshland, AL 36251","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,01/10/2020,,06/09/2020,1455672.015,,,,,,,,,Initial Violations,,,2,,,2,1455672.015
1835,1453868.015,01/03/2020,418300,AL,Complaint,Partial,,452990,1,"Dolgencorp, Llc",dolgencorp,2012-12-31,2022-12-31,CLOSED,1453868.015,418300,01/03/2020,"Dolgencorp, Llc
			   2264 Mt Olive RdMount Olive, AL 35117",100 Mission Ridge Attn,NonUnion,,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,04/01/2020,,11/12/2020,1453868.015,,,,,,,,,Initial Violations,,,1,,,1,1453868.015
1840,1446881.015,11/22/2019,453710,NC,Complaint,Partial,5331.0,452990,3,"144106 - Dolgencorp, Inc.",dolgencorp,2012-12-31,2022-12-31,CLOSED,1446881.015,453710,11/22/2019,"144106 - Dolgencorp, Inc.
			   711 Main StreetScotland Neck, NC 27874","711 Main Street, Scotland Neck, NC 27874",NonUnion,5331.0,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Health,11/22/2019,,02/11/2020,1446881.015,,,,,,,,,Initial Violations,3,,,,,3,1446881.015
1845,1446325.015,11/08/2019,418100,GA,Unprog Rel,Partial,,445110,2,"Dolgencorp, Inc.",dolgencorp,2012-12-31,2022-12-31,CLOSED,1446325.015,418100,11/08/2019,"Dolgencorp, Inc.
			   980 N Inidian CreekClarkston, GA 30021","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,445110/Supermarkets and Other Grocery (except Convenience) Stores,Unprog Rel,Partial,N,Private,Health,11/08/2019,,06/09/2020,1446325.015,,,,,,,,,Initial Violations,,,,2,,2,1446325.015
1850,1401913.015,05/20/2019,336000,PA,Referral,Partial,,452990,1,"Dolgencorp, Llc",dolgencorp,2012-12-31,2022-12-31,CLOSED,1401913.015,336000,05/20/2019,"Dolgencorp, Llc
			   5051 Peach StreetErie, PA 16509","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452990/All Other General Merchandise Stores,Referral,Partial,N,Private,Safety,05/20/2019,,05/21/2021,1401913.015,,,,,,,,,Initial Violations,,,1,,,1,1401913.015
1855,1393851.015,04/17/2019,453710,NC,Complaint,Partial,5331.0,452990,1,141873 - Dolgencorp Inc.,dolgencorp,2012-12-31,2022-12-31,CLOSED,1393851.015,453710,04/17/2019,"141873 - Dolgencorp Inc.
			   2000 Chapel Hill Rd.Shannon Plaza, NC 27707","2000 Chapel Hill Rd., Shannon Plaza, NC 27707",NonUnion,5331.0,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Health,04/17/2019,,12/16/2019,1393851.015,,,,,,,,,Initial Violations,,,,1,,1,1393851.015
1860,1376785.015,02/07/2019,419700,FL,Complaint,Complete,,452990,2,Dolgencorp Llc,dolgencorp,2012-12-31,2022-12-31,CLOSED,1376785.015,419700,02/07/2019,"Dolgencorp Llc
			   7025 Us-231Panama City, FL 32405","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452990/All Other General Merchandise Stores,Complaint,Complete,N,Private,Safety,02/07/2019,,08/09/2019,1376785.015,,,,,,,,,Initial Violations,,,2,,,2,1376785.015
1865,1372897.015,01/16/2019,454510,SC,Referral,Partial,4225.0,493110,1,73851 - Dolgencorp Llc,dolgencorp,2012-12-31,2022-12-31,CLOSED,1372897.015,454510,01/16/2019,"73851 - Dolgencorp Llc
			   1451 Spartanburg HwyKelton, SC 29353","1451 Spartanburg Hwy, Kelton, SC 29353",NonUnion,4225.0,493110/General Warehousing and Storage,Referral,Partial,N,Private,Safety,05/09/2019,,08/14/2019,1372897.015,,,,,,,,,Initial Violations,1,,,,,1,1372897.015
1870,1333332.015,07/26/2018,336000,PA,Referral,Partial,,452990,3,"Dolgencorp, Llc",dolgencorp,2012-12-31,2022-12-31,CLOSED,1333332.015,336000,07/26/2018,"Dolgencorp, Llc
			   5051 Peach StreetErie, PA 16509","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452990/All Other General Merchandise Stores,Referral,Partial,N,Private,Safety,07/26/2018,,10/09/2018,1333332.015,,,,,,,,,Initial Violations,1,,2,,,3,1333332.015
