,Activity,Opened,RID,St,Type,Sc,SIC_x,NAICS_x,Vio,Establishment Name,query,query_start,query_end,Case Status,Inspection Nr,Report ID,Open Date,Site Address,Mailing Address,Union Status,SIC_y,NAICS_y,Inspection Type,Scope,Advanced Notice,Ownership,Safety/Health,Close Conference,Emphasis,Close Case,activity_code_x,Investigation Nr,Event,investigation_summary_notes_1,Inspection Information - Office,investigation_summary_notes_2,investigation_summary_notes_3,Keywords,Planning Guide,Violations/Penalties,Serious,Willful,Repeat,Other,Unclass,Total,activity_code_y
1683,1598433.015,05/24/2022,522500,OH,Complaint,Partial,,452319,4,Dolgen Midwest Llc,dolgen,2012-12-31,2022-12-31,OPEN,1598433.015,522500,05/24/2022,"Dolgen Midwest Llc
			   3636 Lockbourne RdColumbus, OH 43207","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452319,Complaint,Partial,N,Private,Health,05/24/2022,N,,1598433.015,,,,,,,,,Current Penalty,$0,$0,"$341,842",$0,$0,"$341,842",1598433.015
1684,1598433.015,05/24/2022,522500,OH,Complaint,Partial,,452319,4,Dolgen Midwest Llc,dolgen,2012-12-31,2022-12-31,OPEN,1598433.015,522500,05/24/2022,"Dolgen Midwest Llc
			   3636 Lockbourne RdColumbus, OH 43207","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452319,Complaint,Partial,N,Private,Health,05/24/2022,N,,1598433.015,,,,,,,,,FTA Penalty,$0,$0,$0,$0,$0,$0,1598433.015
1685,1552837.015,09/07/2021,950623,CA,Accident,Partial,,452319,1,"Dolgen California, Llc",dolgen,2012-12-31,2022-12-31,CLOSED,1552837.015,950623,09/07/2021,"Dolgen California, Llc
			   44 W Davis St.Rio Dell, CA 95562","597 Smoky Drive, Gallatin, TN 37066",NonUnion,,452319,Accident,Partial,N,Private,Health,02/22/2022,,06/30/2022,1552837.015,144189.015,08/09/2021,Employee With Covid-19 Infection Is Not Hospitalized,Ca Redding, ,"At 5:41 p.m. on August 9, 2021, an employee who had been working at a discount r etail store had reportedly contracted COVID-19. On August 5, 2021, the employee begain to feel ill and took a COVID-19 test which was reported positive at an un known later date. The employee was not hospitalized but self quarantined. On Aug ust 7, 2021, Coworker #1 also felt ill and tested for COVID-19 and self quaranti ned returning to work after 15 days. The result of Coworker #1's test are not in dicated in the narrative. On August 9, 2021, Coworker #2 self quarantined and re turned to work on August 23, 2021, but it is unknown if that employee was tested . The areas where the three employees became ill is rural and COVID-19 testing w as difficult to obtain at the time. The employer did not have an effective COVID -19 Prevention Program in place.",infectious disease,,Initial Violations,,,,1,,1,1552837.015
1686,1552837.015,09/07/2021,950623,CA,Accident,Partial,,452319,1,"Dolgen California, Llc",dolgen,2012-12-31,2022-12-31,CLOSED,1552837.015,950623,09/07/2021,"Dolgen California, Llc
			   44 W Davis St.Rio Dell, CA 95562","597 Smoky Drive, Gallatin, TN 37066",NonUnion,,452319,Accident,Partial,N,Private,Health,02/22/2022,,06/30/2022,1552837.015,144189.015,08/09/2021,Employee With Covid-19 Infection Is Not Hospitalized,Ca Redding, ,"At 5:41 p.m. on August 9, 2021, an employee who had been working at a discount r etail store had reportedly contracted COVID-19. On August 5, 2021, the employee begain to feel ill and took a COVID-19 test which was reported positive at an un known later date. The employee was not hospitalized but self quarantined. On Aug ust 7, 2021, Coworker #1 also felt ill and tested for COVID-19 and self quaranti ned returning to work after 15 days. The result of Coworker #1's test are not in dicated in the narrative. On August 9, 2021, Coworker #2 self quarantined and re turned to work on August 23, 2021, but it is unknown if that employee was tested . The areas where the three employees became ill is rural and COVID-19 testing w as difficult to obtain at the time. The employer did not have an effective COVID -19 Prevention Program in place.",infectious disease,,Current Violations,,,,1,,1,1552837.015
1687,1552837.015,09/07/2021,950623,CA,Accident,Partial,,452319,1,"Dolgen California, Llc",dolgen,2012-12-31,2022-12-31,CLOSED,1552837.015,950623,09/07/2021,"Dolgen California, Llc
			   44 W Davis St.Rio Dell, CA 95562","597 Smoky Drive, Gallatin, TN 37066",NonUnion,,452319,Accident,Partial,N,Private,Health,02/22/2022,,06/30/2022,1552837.015,144189.015,08/09/2021,Employee With Covid-19 Infection Is Not Hospitalized,Ca Redding, ,"At 5:41 p.m. on August 9, 2021, an employee who had been working at a discount r etail store had reportedly contracted COVID-19. On August 5, 2021, the employee begain to feel ill and took a COVID-19 test which was reported positive at an un known later date. The employee was not hospitalized but self quarantined. On Aug ust 7, 2021, Coworker #1 also felt ill and tested for COVID-19 and self quaranti ned returning to work after 15 days. The result of Coworker #1's test are not in dicated in the narrative. On August 9, 2021, Coworker #2 self quarantined and re turned to work on August 23, 2021, but it is unknown if that employee was tested . The areas where the three employees became ill is rural and COVID-19 testing w as difficult to obtain at the time. The employer did not have an effective COVID -19 Prevention Program in place.",infectious disease,,Initial Penalty,$0,$0,$0,$635,$0,$635,1552837.015
1688,1552837.015,09/07/2021,950623,CA,Accident,Partial,,452319,1,"Dolgen California, Llc",dolgen,2012-12-31,2022-12-31,CLOSED,1552837.015,950623,09/07/2021,"Dolgen California, Llc
			   44 W Davis St.Rio Dell, CA 95562","597 Smoky Drive, Gallatin, TN 37066",NonUnion,,452319,Accident,Partial,N,Private,Health,02/22/2022,,06/30/2022,1552837.015,144189.015,08/09/2021,Employee With Covid-19 Infection Is Not Hospitalized,Ca Redding, ,"At 5:41 p.m. on August 9, 2021, an employee who had been working at a discount r etail store had reportedly contracted COVID-19. On August 5, 2021, the employee begain to feel ill and took a COVID-19 test which was reported positive at an un known later date. The employee was not hospitalized but self quarantined. On Aug ust 7, 2021, Coworker #1 also felt ill and tested for COVID-19 and self quaranti ned returning to work after 15 days. The result of Coworker #1's test are not in dicated in the narrative. On August 9, 2021, Coworker #2 self quarantined and re turned to work on August 23, 2021, but it is unknown if that employee was tested . The areas where the three employees became ill is rural and COVID-19 testing w as difficult to obtain at the time. The employer did not have an effective COVID -19 Prevention Program in place.",infectious disease,,Current Penalty,$0,$0,$0,$635,$0,$635,1552837.015
1689,1552837.015,09/07/2021,950623,CA,Accident,Partial,,452319,1,"Dolgen California, Llc",dolgen,2012-12-31,2022-12-31,CLOSED,1552837.015,950623,09/07/2021,"Dolgen California, Llc
			   44 W Davis St.Rio Dell, CA 95562","597 Smoky Drive, Gallatin, TN 37066",NonUnion,,452319,Accident,Partial,N,Private,Health,02/22/2022,,06/30/2022,1552837.015,144189.015,08/09/2021,Employee With Covid-19 Infection Is Not Hospitalized,Ca Redding, ,"At 5:41 p.m. on August 9, 2021, an employee who had been working at a discount r etail store had reportedly contracted COVID-19. On August 5, 2021, the employee begain to feel ill and took a COVID-19 test which was reported positive at an un known later date. The employee was not hospitalized but self quarantined. On Aug ust 7, 2021, Coworker #1 also felt ill and tested for COVID-19 and self quaranti ned returning to work after 15 days. The result of Coworker #1's test are not in dicated in the narrative. On August 9, 2021, Coworker #2 self quarantined and re turned to work on August 23, 2021, but it is unknown if that employee was tested . The areas where the three employees became ill is rural and COVID-19 testing w as difficult to obtain at the time. The employer did not have an effective COVID -19 Prevention Program in place.",infectious disease,,FTA Penalty,$0,$0,$0,$0,$0,$0,1552837.015
1690,1543340.015,07/22/2021,524700,OH,Complaint,Partial,,453998,2,"Dolgen Midwest, Llc",dolgen,2012-12-31,2022-12-31,CLOSED,1543340.015,524700,07/22/2021,"Dolgen Midwest, Llc
			   450 W. Russell Rd.Sidney, OH 45365","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,453998/All Other Miscellaneous Store Retailers (except Tobacco Stores),Complaint,Partial,N,Private,Safety,07/22/2021,,01/12/2022,1543340.015,,,,,,,,,Initial Violations,2,,,,,2,1543340.015
1691,1543340.015,07/22/2021,524700,OH,Complaint,Partial,,453998,2,"Dolgen Midwest, Llc",dolgen,2012-12-31,2022-12-31,CLOSED,1543340.015,524700,07/22/2021,"Dolgen Midwest, Llc
			   450 W. Russell Rd.Sidney, OH 45365","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,453998/All Other Miscellaneous Store Retailers (except Tobacco Stores),Complaint,Partial,N,Private,Safety,07/22/2021,,01/12/2022,1543340.015,,,,,,,,,Current Violations,2,,,,,2,1543340.015
1692,1543340.015,07/22/2021,524700,OH,Complaint,Partial,,453998,2,"Dolgen Midwest, Llc",dolgen,2012-12-31,2022-12-31,CLOSED,1543340.015,524700,07/22/2021,"Dolgen Midwest, Llc
			   450 W. Russell Rd.Sidney, OH 45365","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,453998/All Other Miscellaneous Store Retailers (except Tobacco Stores),Complaint,Partial,N,Private,Safety,07/22/2021,,01/12/2022,1543340.015,,,,,,,,,Initial Penalty,"$13,653",$0,$0,$0,$0,"$13,653",1543340.015
1693,1543340.015,07/22/2021,524700,OH,Complaint,Partial,,453998,2,"Dolgen Midwest, Llc",dolgen,2012-12-31,2022-12-31,CLOSED,1543340.015,524700,07/22/2021,"Dolgen Midwest, Llc
			   450 W. Russell Rd.Sidney, OH 45365","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,453998/All Other Miscellaneous Store Retailers (except Tobacco Stores),Complaint,Partial,N,Private,Safety,07/22/2021,,01/12/2022,1543340.015,,,,,,,,,Current Penalty,"$8,190",$0,$0,$0,$0,"$8,190",1543340.015
1694,1543340.015,07/22/2021,524700,OH,Complaint,Partial,,453998,2,"Dolgen Midwest, Llc",dolgen,2012-12-31,2022-12-31,CLOSED,1543340.015,524700,07/22/2021,"Dolgen Midwest, Llc
			   450 W. Russell Rd.Sidney, OH 45365","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,453998/All Other Miscellaneous Store Retailers (except Tobacco Stores),Complaint,Partial,N,Private,Safety,07/22/2021,,01/12/2022,1543340.015,,,,,,,,,FTA Penalty,$0,$0,$0,$0,$0,$0,1543340.015
1695,1540895.015,04/27/2021,950647,CA,Accident,Partial,,493110,1,Dolgen California Llc,dolgen,2012-12-31,2022-12-31,OPEN,1540895.015,950647,04/27/2021,"Dolgen California Llc
			   4193 Industrial Park WayLebec, CA 93243","4193 Industrial Park Way, Lebec, CA 93243",NonUnion,,493110/General Warehousing and Storage,Accident,Partial,N,Private,Safety,11/09/2021,,,1540895.015,,,,,,,,,Initial Violations,,,,1,,1,1540895.015
1696,1540895.015,04/27/2021,950647,CA,Accident,Partial,,493110,1,Dolgen California Llc,dolgen,2012-12-31,2022-12-31,OPEN,1540895.015,950647,04/27/2021,"Dolgen California Llc
			   4193 Industrial Park WayLebec, CA 93243","4193 Industrial Park Way, Lebec, CA 93243",NonUnion,,493110/General Warehousing and Storage,Accident,Partial,N,Private,Safety,11/09/2021,,,1540895.015,,,,,,,,,Current Violations,,,,1,,1,1540895.015
1697,1540895.015,04/27/2021,950647,CA,Accident,Partial,,493110,1,Dolgen California Llc,dolgen,2012-12-31,2022-12-31,OPEN,1540895.015,950647,04/27/2021,"Dolgen California Llc
			   4193 Industrial Park WayLebec, CA 93243","4193 Industrial Park Way, Lebec, CA 93243",NonUnion,,493110/General Warehousing and Storage,Accident,Partial,N,Private,Safety,11/09/2021,,,1540895.015,,,,,,,,,Initial Penalty,$0,$0,$0,$200,$0,$200,1540895.015
1698,1540895.015,04/27/2021,950647,CA,Accident,Partial,,493110,1,Dolgen California Llc,dolgen,2012-12-31,2022-12-31,OPEN,1540895.015,950647,04/27/2021,"Dolgen California Llc
			   4193 Industrial Park WayLebec, CA 93243","4193 Industrial Park Way, Lebec, CA 93243",NonUnion,,493110/General Warehousing and Storage,Accident,Partial,N,Private,Safety,11/09/2021,,,1540895.015,,,,,,,,,Current Penalty,$0,$0,$0,$200,$0,$200,1540895.015
1699,1540895.015,04/27/2021,950647,CA,Accident,Partial,,493110,1,Dolgen California Llc,dolgen,2012-12-31,2022-12-31,OPEN,1540895.015,950647,04/27/2021,"Dolgen California Llc
			   4193 Industrial Park WayLebec, CA 93243","4193 Industrial Park Way, Lebec, CA 93243",NonUnion,,493110/General Warehousing and Storage,Accident,Partial,N,Private,Safety,11/09/2021,,,1540895.015,,,,,,,,,FTA Penalty,$0,$0,$0,$0,$0,$0,1540895.015
1700,1446226.015,11/20/2019,950647,CA,Complaint,Partial,,452112,2,"Dolgen California, Llc",dolgen,2012-12-31,2022-12-31,CLOSED,1446226.015,950647,11/20/2019,"Dolgen California, Llc
			   500 W. Drummond Ave.Ridgecrest, CA 93555","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452112/Discount Department Stores,Complaint,Partial,N,Private,Safety,12/26/2019,,02/10/2020,1446226.015,,,,,,,,,Initial Violations,,,,2,,2,1446226.015
1701,1446226.015,11/20/2019,950647,CA,Complaint,Partial,,452112,2,"Dolgen California, Llc",dolgen,2012-12-31,2022-12-31,CLOSED,1446226.015,950647,11/20/2019,"Dolgen California, Llc
			   500 W. Drummond Ave.Ridgecrest, CA 93555","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452112/Discount Department Stores,Complaint,Partial,N,Private,Safety,12/26/2019,,02/10/2020,1446226.015,,,,,,,,,Current Violations,,,,2,,2,1446226.015
1702,1446226.015,11/20/2019,950647,CA,Complaint,Partial,,452112,2,"Dolgen California, Llc",dolgen,2012-12-31,2022-12-31,CLOSED,1446226.015,950647,11/20/2019,"Dolgen California, Llc
			   500 W. Drummond Ave.Ridgecrest, CA 93555","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452112/Discount Department Stores,Complaint,Partial,N,Private,Safety,12/26/2019,,02/10/2020,1446226.015,,,,,,,,,Initial Penalty,$0,$0,$0,$370,$0,$370,1446226.015
1703,1446226.015,11/20/2019,950647,CA,Complaint,Partial,,452112,2,"Dolgen California, Llc",dolgen,2012-12-31,2022-12-31,CLOSED,1446226.015,950647,11/20/2019,"Dolgen California, Llc
			   500 W. Drummond Ave.Ridgecrest, CA 93555","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452112/Discount Department Stores,Complaint,Partial,N,Private,Safety,12/26/2019,,02/10/2020,1446226.015,,,,,,,,,Current Penalty,$0,$0,$0,$370,$0,$370,1446226.015
1704,1446226.015,11/20/2019,950647,CA,Complaint,Partial,,452112,2,"Dolgen California, Llc",dolgen,2012-12-31,2022-12-31,CLOSED,1446226.015,950647,11/20/2019,"Dolgen California, Llc
			   500 W. Drummond Ave.Ridgecrest, CA 93555","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452112/Discount Department Stores,Complaint,Partial,N,Private,Safety,12/26/2019,,02/10/2020,1446226.015,,,,,,,,,FTA Penalty,$0,$0,$0,$0,$0,$0,1446226.015
1705,1444187.015,11/12/2019,112300,RI,Complaint,Partial,,452112,2,"Dolgen Rhode Island, Llc",dolgen,2012-12-31,2022-12-31,CLOSED,1444187.015,112300,11/12/2019,"Dolgen Rhode Island, Llc
			   1150 Hope StreetBristol, RI 02809","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452112/Discount Department Stores,Complaint,Partial,N,Private,Safety,11/12/2019,L,02/26/2020,1444187.015,,,,,,,,,Initial Violations,3,,,,,3,1444187.015
1706,1444187.015,11/12/2019,112300,RI,Complaint,Partial,,452112,2,"Dolgen Rhode Island, Llc",dolgen,2012-12-31,2022-12-31,CLOSED,1444187.015,112300,11/12/2019,"Dolgen Rhode Island, Llc
			   1150 Hope StreetBristol, RI 02809","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452112/Discount Department Stores,Complaint,Partial,N,Private,Safety,11/12/2019,L,02/26/2020,1444187.015,,,,,,,,,Current Violations,1,,,1,,2,1444187.015
1707,1444187.015,11/12/2019,112300,RI,Complaint,Partial,,452112,2,"Dolgen Rhode Island, Llc",dolgen,2012-12-31,2022-12-31,CLOSED,1444187.015,112300,11/12/2019,"Dolgen Rhode Island, Llc
			   1150 Hope StreetBristol, RI 02809","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452112/Discount Department Stores,Complaint,Partial,N,Private,Safety,11/12/2019,L,02/26/2020,1444187.015,,,,,,,,,Initial Penalty,"$26,520",$0,$0,$0,$0,"$26,520",1444187.015
1708,1444187.015,11/12/2019,112300,RI,Complaint,Partial,,452112,2,"Dolgen Rhode Island, Llc",dolgen,2012-12-31,2022-12-31,CLOSED,1444187.015,112300,11/12/2019,"Dolgen Rhode Island, Llc
			   1150 Hope StreetBristol, RI 02809","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452112/Discount Department Stores,Complaint,Partial,N,Private,Safety,11/12/2019,L,02/26/2020,1444187.015,,,,,,,,,Current Penalty,"$7,577",$0,$0,"$3,788",$0,"$11,365",1444187.015
1709,1444187.015,11/12/2019,112300,RI,Complaint,Partial,,452112,2,"Dolgen Rhode Island, Llc",dolgen,2012-12-31,2022-12-31,CLOSED,1444187.015,112300,11/12/2019,"Dolgen Rhode Island, Llc
			   1150 Hope StreetBristol, RI 02809","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452112/Discount Department Stores,Complaint,Partial,N,Private,Safety,11/12/2019,L,02/26/2020,1444187.015,,,,,,,,,FTA Penalty,$0,$0,$0,$0,$0,$0,1444187.015
1710,1442594.015,11/05/2019,215000,NY,Complaint,Complete,,452990,1,"Dolgen New York, Llc",dolgen,2012-12-31,2022-12-31,CLOSED,1442594.015,215000,11/05/2019,"Dolgen New York, Llc
			   4118 Farragut RoadBrooklyn, NY 11210","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452990/All Other General Merchandise Stores,Complaint,Complete,N,Private,Safety,11/05/2019,,10/01/2020,1442594.015,,,,,,,,,Initial Violations,,,1,,,1,1442594.015
1711,1442594.015,11/05/2019,215000,NY,Complaint,Complete,,452990,1,"Dolgen New York, Llc",dolgen,2012-12-31,2022-12-31,CLOSED,1442594.015,215000,11/05/2019,"Dolgen New York, Llc
			   4118 Farragut RoadBrooklyn, NY 11210","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452990/All Other General Merchandise Stores,Complaint,Complete,N,Private,Safety,11/05/2019,,10/01/2020,1442594.015,,,,,,,,,Current Violations,,,1,,,1,1442594.015
1712,1442594.015,11/05/2019,215000,NY,Complaint,Complete,,452990,1,"Dolgen New York, Llc",dolgen,2012-12-31,2022-12-31,CLOSED,1442594.015,215000,11/05/2019,"Dolgen New York, Llc
			   4118 Farragut RoadBrooklyn, NY 11210","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452990/All Other General Merchandise Stores,Complaint,Complete,N,Private,Safety,11/05/2019,,10/01/2020,1442594.015,,,,,,,,,Initial Penalty,$0,$0,"$96,390",$0,$0,"$96,390",1442594.015
1713,1442594.015,11/05/2019,215000,NY,Complaint,Complete,,452990,1,"Dolgen New York, Llc",dolgen,2012-12-31,2022-12-31,CLOSED,1442594.015,215000,11/05/2019,"Dolgen New York, Llc
			   4118 Farragut RoadBrooklyn, NY 11210","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452990/All Other General Merchandise Stores,Complaint,Complete,N,Private,Safety,11/05/2019,,10/01/2020,1442594.015,,,,,,,,,Current Penalty,$0,$0,"$65,000",$0,$0,"$65,000",1442594.015
1714,1442594.015,11/05/2019,215000,NY,Complaint,Complete,,452990,1,"Dolgen New York, Llc",dolgen,2012-12-31,2022-12-31,CLOSED,1442594.015,215000,11/05/2019,"Dolgen New York, Llc
			   4118 Farragut RoadBrooklyn, NY 11210","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452990/All Other General Merchandise Stores,Complaint,Complete,N,Private,Safety,11/05/2019,,10/01/2020,1442594.015,,,,,,,,,FTA Penalty,$0,$0,$0,$0,$0,$0,1442594.015
1715,1442747.015,11/04/2019,522500,OH,Complaint,Partial,,452990,2,"Dolgen Midwest, Llc",dolgen,2012-12-31,2022-12-31,CLOSED,1442747.015,522500,11/04/2019,"Dolgen Midwest, Llc
			   237 E. Mccauley DriveUhrichsville, OH 44683","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Health,11/04/2019,,01/15/2020,1442747.015,,,,,,,,,Initial Violations,,,1,1,,2,1442747.015
1716,1442747.015,11/04/2019,522500,OH,Complaint,Partial,,452990,2,"Dolgen Midwest, Llc",dolgen,2012-12-31,2022-12-31,CLOSED,1442747.015,522500,11/04/2019,"Dolgen Midwest, Llc
			   237 E. Mccauley DriveUhrichsville, OH 44683","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Health,11/04/2019,,01/15/2020,1442747.015,,,,,,,,,Current Violations,,,,2,,2,1442747.015
1717,1442747.015,11/04/2019,522500,OH,Complaint,Partial,,452990,2,"Dolgen Midwest, Llc",dolgen,2012-12-31,2022-12-31,CLOSED,1442747.015,522500,11/04/2019,"Dolgen Midwest, Llc
			   237 E. Mccauley DriveUhrichsville, OH 44683","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Health,11/04/2019,,01/15/2020,1442747.015,,,,,,,,,Initial Penalty,$0,$0,"$4,169","$2,085",$0,"$6,254",1442747.015
1718,1442747.015,11/04/2019,522500,OH,Complaint,Partial,,452990,2,"Dolgen Midwest, Llc",dolgen,2012-12-31,2022-12-31,CLOSED,1442747.015,522500,11/04/2019,"Dolgen Midwest, Llc
			   237 E. Mccauley DriveUhrichsville, OH 44683","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Health,11/04/2019,,01/15/2020,1442747.015,,,,,,,,,Current Penalty,$0,$0,$0,"$2,000",$0,"$2,000",1442747.015
1719,1442747.015,11/04/2019,522500,OH,Complaint,Partial,,452990,2,"Dolgen Midwest, Llc",dolgen,2012-12-31,2022-12-31,CLOSED,1442747.015,522500,11/04/2019,"Dolgen Midwest, Llc
			   237 E. Mccauley DriveUhrichsville, OH 44683","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Health,11/04/2019,,01/15/2020,1442747.015,,,,,,,,,FTA Penalty,$0,$0,$0,$0,$0,$0,1442747.015
1720,1414696.015,07/11/2019,950624,CA,Complaint,Partial,,452990,2,"Dolgen California, Llc",dolgen,2012-12-31,2022-12-31,CLOSED,1414696.015,950624,07/11/2019,"Dolgen California, Llc
			   6810 North Winton WayWinton, CA 95388","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,01/06/2020,,03/04/2020,1414696.015,,,,,,,,,Initial Violations,1,,,1,,2,1414696.015
1721,1414696.015,07/11/2019,950624,CA,Complaint,Partial,,452990,2,"Dolgen California, Llc",dolgen,2012-12-31,2022-12-31,CLOSED,1414696.015,950624,07/11/2019,"Dolgen California, Llc
			   6810 North Winton WayWinton, CA 95388","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,01/06/2020,,03/04/2020,1414696.015,,,,,,,,,Current Violations,,,,2,,2,1414696.015
1722,1414696.015,07/11/2019,950624,CA,Complaint,Partial,,452990,2,"Dolgen California, Llc",dolgen,2012-12-31,2022-12-31,CLOSED,1414696.015,950624,07/11/2019,"Dolgen California, Llc
			   6810 North Winton WayWinton, CA 95388","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,01/06/2020,,03/04/2020,1414696.015,,,,,,,,,Initial Penalty,"$4,050",$0,$0,$250,$0,"$4,300",1414696.015
1723,1414696.015,07/11/2019,950624,CA,Complaint,Partial,,452990,2,"Dolgen California, Llc",dolgen,2012-12-31,2022-12-31,CLOSED,1414696.015,950624,07/11/2019,"Dolgen California, Llc
			   6810 North Winton WayWinton, CA 95388","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,01/06/2020,,03/04/2020,1414696.015,,,,,,,,,Current Penalty,$0,$0,$0,"$2,250",$0,"$2,250",1414696.015
1724,1414696.015,07/11/2019,950624,CA,Complaint,Partial,,452990,2,"Dolgen California, Llc",dolgen,2012-12-31,2022-12-31,CLOSED,1414696.015,950624,07/11/2019,"Dolgen California, Llc
			   6810 North Winton WayWinton, CA 95388","100 Mission Ridge, Goodlettsville, TN 37072",NonUnion,,452990/All Other General Merchandise Stores,Complaint,Partial,N,Private,Safety,01/06/2020,,03/04/2020,1414696.015,,,,,,,,,FTA Penalty,$0,$0,$0,$0,$0,$0,1414696.015
1725,1277097.015,11/14/2017,953210,NV,Referral,Partial,,452990,1,"Dolgen Midwest, Llc",dolgen,2012-12-31,2022-12-31,CLOSED,1277097.015,953210,11/14/2017,"Dolgen Midwest, Llc
			   1025 Hwy 95Hawthorne, NV 89415",100 Mission Ridge Attn,NonUnion,,452990/All Other General Merchandise Stores,Referral,Partial,N,Private,Safety,12/05/2017,,02/26/2018,1277097.015,,,,,,,,,Initial Violations,,,1,,,1,1277097.015
1726,1277097.015,11/14/2017,953210,NV,Referral,Partial,,452990,1,"Dolgen Midwest, Llc",dolgen,2012-12-31,2022-12-31,CLOSED,1277097.015,953210,11/14/2017,"Dolgen Midwest, Llc
			   1025 Hwy 95Hawthorne, NV 89415",100 Mission Ridge Attn,NonUnion,,452990/All Other General Merchandise Stores,Referral,Partial,N,Private,Safety,12/05/2017,,02/26/2018,1277097.015,,,,,,,,,Current Violations,,,1,,,1,1277097.015
1727,1277097.015,11/14/2017,953210,NV,Referral,Partial,,452990,1,"Dolgen Midwest, Llc",dolgen,2012-12-31,2022-12-31,CLOSED,1277097.015,953210,11/14/2017,"Dolgen Midwest, Llc
			   1025 Hwy 95Hawthorne, NV 89415",100 Mission Ridge Attn,NonUnion,,452990/All Other General Merchandise Stores,Referral,Partial,N,Private,Safety,12/05/2017,,02/26/2018,1277097.015,,,,,,,,,Initial Penalty,$0,$0,"$10,000",$0,$0,"$10,000",1277097.015
1728,1277097.015,11/14/2017,953210,NV,Referral,Partial,,452990,1,"Dolgen Midwest, Llc",dolgen,2012-12-31,2022-12-31,CLOSED,1277097.015,953210,11/14/2017,"Dolgen Midwest, Llc
			   1025 Hwy 95Hawthorne, NV 89415",100 Mission Ridge Attn,NonUnion,,452990/All Other General Merchandise Stores,Referral,Partial,N,Private,Safety,12/05/2017,,02/26/2018,1277097.015,,,,,,,,,Current Penalty,$0,$0,"$8,000",$0,$0,"$8,000",1277097.015
1729,1277097.015,11/14/2017,953210,NV,Referral,Partial,,452990,1,"Dolgen Midwest, Llc",dolgen,2012-12-31,2022-12-31,CLOSED,1277097.015,953210,11/14/2017,"Dolgen Midwest, Llc
			   1025 Hwy 95Hawthorne, NV 89415",100 Mission Ridge Attn,NonUnion,,452990/All Other General Merchandise Stores,Referral,Partial,N,Private,Safety,12/05/2017,,02/26/2018,1277097.015,,,,,,,,,FTA Penalty,$0,$0,$0,$0,$0,$0,1277097.015
1730,1278507.015,11/13/2017,626300,TX,Fat/Cat,Partial,,452112,1,"Dolgen Corp Of Texas, Inc",dolgen,2012-12-31,2022-12-31,CLOSED,1278507.015,626300,11/13/2017,"Dolgen Corp Of Texas, Inc
			   4807 Sunnyvale St.Dallas, TX 75216",Attn,NonUnion,,452112/Discount Department Stores,Fat/Cat,Partial,N,Private,Safety,11/20/2017,,08/23/2018,1278507.015,100898.015,11/06/2017,Cashier Is Shot And Killed During A Robbery,Dallas, ,"At 7:00 p.m. on November 6, 2017, an employee was working as a cashier at a stor e. An assailant entered the store and demanded money from the register at gunpoi nt. The employee gave the register till to the assailant.  The assailant mishand led his firearm and shot the store clerk. As a result, the assailant panicked, d ropped the money and ran.","gunshot, workplace violence",,Initial Violations,,,1,,,1,1278507.015
